,col,,
1439,6933.5965,,
1440,7011.3045,,
1441,7023.0175,,
1442,6998.1125,,
1443,7055.511,,
1444,6939.499,,
1445,6830.401,,
1446,6817.549,,
1447,6791.3775,,
1448,6884.634,,
1449,6930.482,,
1450,6945.075,,
1451,7034.4025,,
1452,6998.792,,
1453,6989.9635,,
1454,6875.426,,
1455,6766.2075,,
1456,6697.1065,,
1457,6496.546,,
1458,6378.532,,
1459,6361.7845,,
1460,6399.1775,,
1461,6222.082,,
1462,6156.2705,,
1463,6120.8605,,
1464,5908.1325,,
1465,5506.8445,,
1466,5342.9465,,
1467,5239.777,,
1468,5162.171,,
1469,5035.452,,
1470,5017.761,,
1471,5114.339,,
1472,5057.9785,,
1473,4937.5785,,
1474,4988.1505,,
1475,4852.16825,,
1476,4707.567,,
1477,4521.009,,
1478,4196.902,,
1479,4111.9185,,
1480,4115.9155,,
1481,4118.7425,,
1482,4140.957,,
1483,4079.759,,
1484,3976.5555,,
1485,3773.8185,,
1486,3792.247,,
1487,3629.8715,,
1488,3627.311,,
1489,3585.1325,,
1490,3473.627,,
1491,2461.545,,
1492,3300.4995,,
1493,3376.9655,,
1494,3388.958,,
1495,3428.2595,,
1496,3366.0175,,
1497,3417.2175,,
1498,3501.7655,,
1499,3697.328,,
1500,3607.2935,,
1501,3431.016,,
1502,3385.7755,,
1503,3438.5165,,
1504,3185.4755,,
1505,3069.293,,
1506,2752.968,,
1507,2655.466,,
1508,2591.986,,
1509,2498.1435,,
1510,2467.5685,,
1511,2520.752,,
1512,2449.3705,,
1513,2346.714,,
1514,2177.8985,,
1515,2109.448,,
1516,2127.622,,
1517,2059.864,,
1518,2081.179,,
1519,2132.6855,,
1520,2138.5385,,
1521,2029.6365,,
1522,2046.409,,
1523,2104.1635,,
1524,2129.147,,
1525,2043.7365,,
1526,2021.9945,,
1527,2073.9955,,
1528,2223.904,,
1529,2462.9325,,
1530,2794.099,,
1531,3082.6075,,
1532,3411.847,,
1533,3509.737,,
1534,3650.2515,,
1535,3739.805,,
1536,3751.276,,
1537,3772.021,,
1538,3783.3405,,
1539,3932.045,,
1540,3970.31,,
1541,4057.318,,
1542,4098.9475,,
1543,3954.9445,,
1544,3716.6205,,
1545,3390.745,,
1546,3081.632,,
1547,2802.7735,,
1548,2528.286,,
1549,2140.267,,
1550,1942.7045,,
1551,1777.987,,
1552,1653.741,,
1553,1560.954,,
1554,1526.2005,,
1555,1505.236,,
1556,1444.1135,,
1557,1408.888,,
1558,1299.8255,,
1559,1327.091,,
1560,1331.6515,,
1561,1304.384,,
1562,1306.008,,
1563,1341.955,,
1564,1331.14,,
1565,1319.2275,,
1566,1371.5195,,
1567,1492.1015,,
1568,1453.088,,
1569,1603.288,,
1570,1695.9615,,
1571,1852.2055,,
1572,2025.7575,,
1573,2235.865,,
1574,2316.026,,
1575,2416.3005,,
1576,2393.0395,,
1577,2136.2445,,
1578,2181.1465,,
1579,2026.124,,
1580,2135.935,,
1581,2271.6975,,
1582,2293.036,,
1583,2233.8325,,
1584,2111.572,,
1585,2010.4355,,
1586,1842.7805,,
1587,1756.879,,
1588,1763.793,,
1589,1727.486,,
1590,1712.442,,
1591,1767.79,,
1592,1768.757,,
1593,1805.771,,
1594,1943.129,,
1595,2050.5585,,
1596,2162.8295,,
1597,2368.928,,
1598,2393.896,,
1599,2374.464,,
1600,2276.9955,,
1601,2176.3625,,
1602,2079.588,,
1603,2283.147,,
1604,2488.388,,
1605,2637.4915,,
1606,2694.838,,
1607,2653.9325,,
1608,2499.729,,
1609,2378.8895,,
1610,2401.4455,,
1611,2285.435,,
1612,2214.729,,
1613,2224.415,,
1614,2226.9255,,
1615,2256.8135,,
1616,2074.994,,
1617,2029.564,,
1618,1933.7575,,
1619,2056.8245,,
1620,2018.4245,,
1621,1892.098,,
1622,1895.6845,,
1623,1715.5455,,
1624,1503.0745,,
1625,1480.6945,,
1626,1528.78,,
1627,1686.834,,
1628,1820.648,,
1629,1950.708,,
1630,2111.994,,
1631,2311.4495,,
1632,2453.209,,
1633,2639.943,,
1634,2804.0125,,
1635,2992.742,,
1636,3385.1005,,
1637,3605.4275,,
1638,3863.236,,
1639,4073.6755,,
1640,4221.2925,,
1641,4272.1315,,
1642,4377.3545,,
1643,4464.3005,,
1644,4356.698,,
1645,4311.7525,,
1646,4299.0095,,
1647,4305.5705,,
1648,4344.795,,
1649,4234.908,,
1650,4163.5905,,
1651,3936.3215,,
1652,3712.9235,,
1653,3232.996,,
1654,2805.5625,,
1655,2447.3785,,
1656,1918.9385,,
1657,1589.5105,,
1658,1201.126,,
1659,892.8955,,
1660,1021.031,,
1661,1013.058,,
1662,1075.014,,
1663,1065.8355,,
1664,1008.281,,
1665,971.552,,
1666,979.271,,
1667,1018.7695,,
1668,1071.061,,
1669,1039.7585,,
1670,1029.2385,,
1671,1108.9355,,
1672,1202.4995,,
1673,1280.0015,,
1674,1422.3035,,
1675,1504.6785,,
1676,1519.441,,
1677,1340.8725,,
1678,1344.0175,,
1679,1269.7425,,
1680,1209.3945,,
1681,1121.392,,
1682,1118.659,,
1683,1168.651,,
1684,1351.2205,,
1685,1404.4845,,
1686,1480.4595,,
1687,1575.0005,,
1688,1535.295,,
1689,1397.5025,,
1690,1419.0925,,
1691,1533.313,,
1692,1534.8115,,
1693,1493.4795,,
1694,1430.0375,,
1695,1417.222,,
1696,1347.348,,
1697,1359.5735,,
1698,1316.1005,,
1699,1271.955,,
1700,1220.3865,,
1701,1239.2315,,
1702,1259.5815,,
1703,1296.5705,,
1704,1340.957,,
1705,1383.1325,,
1706,1287.888,,
1707,1219.5655,,
1708,1207.261,,
1709,1185.646,,
1710,1190.369,,
1711,1043.7715,,
1712,833.8535,,
1713,732.509,,
1714,625.3365,,
1715,577.056,,
1716,484.107,,
1717,568.9635,,
1718,614.28,,
1719,699.2115,,
1720,785.387,,
1721,846.524,,
1722,923.895,,
1723,1218.934,,
1724,1516.78,,
1725,1911.5315,,
1726,2247.011,,
1727,2522.585,,
1728,2878.0905,,
1729,3201.9175,,
1730,3463.599,,
1731,3788.229,,
1732,3743.429,,
1733,4109.142,,
1734,4279.5665,,
1735,4554.006,,
1736,4988.685,,
1737,5129.2655,,
1738,5645.7765,,
1739,6035.0925,,
1740,6366.661,,
1741,6609.1395,,
1742,6827.7225,,
1743,6814.818,,
1744,6845.845,,
1745,6678.318,,
1746,6608.8465,,
1747,6496.1775,,
1748,6502.233,,
1749,6350.5945,,
1750,5893.793,,
1751,5411.7505,,
1752,5078.5215,,
1753,5118.404,,
1754,5088.6865,,
1755,5142.6525,,
1756,5025.961,,
1757,4933.6475,,
1758,4926.5185,,
1759,5442.7985,,
1760,6034.1125,,
1761,6178.586,,
1762,6143.014,,
1763,6223.784,,
1764,5975.4645,,
1765,5826.835,,
1766,5556.1125,,
1767,5561.1825,,
1768,5443.4,,
1769,4165.364,,
1770,6195.296,,
1771,6266.496,,
1772,6235.2055,,
1773,6078.055,,
1774,5912.473,,
1775,5708.8,,
1776,5145.128,,
1777,5180.764,,
1778,5325.8495,,
1779,5369.925,,
1780,5370.1655,,
1781,5223.7495,,
1782,5313.327,,
1783,5771.5025,,
1784,6229.1645,,
1785,6289.7855,,
1786,6269.854,,
1787,6254.798,,
1788,4272.8495,,
1789,6183.324,,
1790,6237.894,,
1791,6339.252,,
1792,6351.01,,
1793,6356.973,,
1794,6542.634,,
1795,6978.9335,,
1796,6981.268,,
1797,6906.985,,
1798,6826.604,,
1799,6739.6105,,
1800,6545.771,,
1801,6991.578,,
1802,6921.481,,
1803,7143.333,,
1804,7167.2695,,
1805,7144.784,,
1806,7348.0385,,
1807,7274.766,,
1808,7724.8785,,
1809,8021.2475,,
1810,8014.0305,,
1811,8171.031,,
1812,8265.7645,,
1813,8277.119,,
1814,8340.347,,
1815,8245.3415,,
1816,8013.9175,,
1817,7582.0545,,
1818,7063.6225,,
1819,6784.9585,,
1820,6653.0335,,
1821,6776.264,,
1822,6879.2935,,
1823,6803.3585,,
1824,6763.5305,,
1825,6702.8985,,
1826,6762.539,,
1827,4688.5805,,
1828,6520.0535,,
1829,6547.1155,,
1830,6528.193,,
1831,6557.8945,,
1832,6784.4255,,
1833,6924.662,,
1834,7269.8735,,
1835,7512.785,,
1836,7682.571,,
1837,7726.3325,,
1838,7670.077,,
1839,7606.0665,,
1840,7235.825,,
1841,6834.673,,
1842,6432.7465,,
1843,6150.2865,,
1844,5929.7115,,
1845,5574.364,,
1846,5306.3535,,
1847,5127.786,,
1848,5057.2415,,
1849,4950.0295,,
1850,4545.1175,,
1851,4443.5185,,
1852,4556.1755,,
1853,4638.578,,
1854,4548.777,,
1855,4559.6745,,
1856,4571.8335,,
1857,5084.345,,
1858,5274.0735,,
1859,5139.5515,,
1860,5022.2625,,
1861,4899.557,,
1862,4665.8975,,
1863,4412.109,,
1864,4351.8845,,
1865,3755.5095,,
1866,3380.3805,,
1867,2333.884,,
1868,3071.399,,
1869,2760.092,,
1870,2691.42,,
1871,2479.1355,,
1872,2488.217,,
1873,2398.795,,
1874,2389.5185,,
1875,2255.9375,,
1876,2178.1375,,
1877,2229.7475,,
1878,2267.508,,
1879,2154.592,,
1880,2037.104,,
1881,2129.9705,,
1882,2188.9115,,
1883,1691.1325,,
1884,2106.378,,
1885,1975.9155,,
1886,1833.5595,,
1887,1713.939,,
1888,1665.2195,,
1889,1595.7485,,
1890,1493.8995,,
1891,1500.098,,
1892,1457.7125,,
1893,1456.341,,
1894,1509.2425,,
1895,1614.0445,,
1896,1725.017,,
1897,1879.8865,,
1898,1980.7805,,
1899,2189.8275,,
1900,2537.8025,,
1901,2793.0915,,
1902,3090.908,,
1903,2285.7365,,
1904,3745.468,,
1905,4178.4695,,
1906,4559.833,,
1907,4904.4345,,
1908,5265.9445,,
1909,5583.0515,,
1910,5848.398,,
1911,5686.7785,,
1912,5648.8685,,
1913,5504.371,,
1914,5690.425,,
1915,5809.102,,
1916,5697.8865,,
1917,5686.4195,,
1918,5465.3895,,
1919,5152.208,,
1920,5200.229,,
1921,5134.773,,
1922,4695.883,,
1923,4540.9145,,
1924,4059.172,,
1925,3661.627,,
1926,3591.2765,,
1927,3478.5585,,
1928,3547.794,,
1929,3978.4975,,
1930,4544.13,,
1931,4740.16,,
1932,4992.574,,
1933,5053.428,,
1934,5144.833,,
1935,5362.7605,,
1936,5343.6145,,
1937,5448.8545,,
1938,5489.45,,
1939,5466.9975,,
1940,5697.489,,
1941,5867.4675,,
1942,5878.3625,,
1943,5856.347,,
1944,5497.2985,,
1945,5504.7645,,
1946,5640.508,,
1947,5330.657,,
1948,3943.0275,,
1949,5281.651,,
1950,5368.5485,,
1951,5565.152,,
1952,5660.912,,
1953,6032.8495,,
1954,6122.5505,,
1955,6633.5025,,
1956,6651.151,,
1957,6566.4065,,
1958,5858.1885,,
1959,5166.5775,,
1960,4310.446,,
1961,3447.9895,,
1962,2771.2955,,
1963,1707.153,,
1964,2136.3645,,
1965,1964.772,,
1966,1787.424,,
1967,1642.4805,,
1968,1597.755,,
1969,1505.4635,,
1970,1427.9055,,
1971,1439.0595,,
1972,1560.7175,,
1973,1469.113,,
1974,1368.103,,
1975,1255.599,,
1976,1190.601,,
1977,1111.745,,
1978,1299.7155,,
1979,1358.221,,
1980,1459.8015,,
1981,1556.378,,
1982,1749.4285,,
1983,1894.386,,
1984,1700.2475,,
1985,1392.6285,,
1986,1196.4075,,
1987,1138.6775,,
1988,1270.327,,
1989,1261.6415,,
1990,1278.0215,,
1991,1311.528,,
1992,1013.938,,
1993,1389.7915,,
1994,1489.093,,
1995,1588.578,,
1996,1655.2845,,
1997,1649.0135,,
1998,1630.979,,
1999,1543.201,,
2000,1512.9075,,
2001,1640.4145,,
2002,2028.3945,,
2003,2107.7485,,
2004,2258.2245,,
2005,2423.7735,,
2006,2446.87,,
2007,2652.5375,,
2008,2605.9965,,
2009,2278.5505,,
2010,1793.099,,
2011,1584.2265,,
2012,1543.342,,
2013,1639.7425,,
2014,1543.9235,,
2015,1491.051,,
2016,1452.564,,
2017,1391.1475,,
2018,1311.4375,,
2019,1151.514,,
2020,1108.6145,,
2021,1059.523,,
2022,1018.049,,
2023,965.7995,,
2024,857.2515,,
2025,764.9055,,
2026,745.839,,
2027,722.928,,
2028,778.4475,,
2029,796.849,,
2030,780.9335,,
2031,858.802,,
2032,987.245,,
2033,1122.563,,
2034,1273.659,,
2035,1451.408,,
2036,1927.1265,,
2037,2491.8935,,
2038,2988.2195,,
2039,3294.3435,,
2040,3478.4105,,
2041,3906.8135,,
2042,4453.4915,,
2043,4450.8325,,
2044,4570.3185,,
2045,4476.75,,
2046,4453.998,,
2047,4291.4615,,
2048,4062.2005,,
2049,3883.39,,
2050,4083.222,,
2051,4265.1645,,
2052,4872.428,,
2053,5174.73,,
2054,5289.9435,,
2055,5377.4645,,
2056,5277.3925,,
2057,4928.9955,,
2058,4374.7465,,
2059,4206.071,,
2060,3858.596,,
2061,3611.3725,,
2062,3096.74,,
2063,2884.9325,,
2064,2741.731,,
2065,2554.396,,
2066,2211.5895,,
2067,2042.9005,,
2068,1884.439,,
2069,1162.625,,
2070,1343.512,,
2071,1166.278,,
2072,1194.082,,
2073,951.1445,,
2074,1346.0475,,
2075,1360.7995,,
2076,1605.799,,
2077,1836.083,,
2078,2059.957,,
2079,2219.8505,,
2080,2270.8535,,
2081,2100.523,,
2082,1906.419,,
2083,1691.8915,,
2084,1463.5875,,
2085,1517.77,,
2086,1382.3255,,
2087,1286.3995,,
2088,1225.9125,,
2089,1197.227,,
2090,1135.219,,
2091,1111.925,,
2092,916.613,,
2093,876.752,,
2094,931.2955,,
2095,1103.615,,
2096,1156.0765,,
2097,1202.5035,,
2098,1362.7185,,
2099,1653.189,,
2100,2015.251,,
2101,2299.7715,,
2102,1784.084,,
2103,2607.791,,
2104,2956.701,,
2105,3060.335,,
2106,3439.8525,,
2107,3573.434,,
2108,3784.1215,,
2109,4002.38,,
2110,3881.015,,
2111,3738.2855,,
2112,3583.329,,
2113,3520.347,,
2114,3471.551,,
2115,3327.4545,,
2116,2263.1935,,
2117,3156.8365,,
2118,3160.687,,
2119,2202.841,,
2120,3171.722,,
2121,3316.6245,,
2122,3497.0865,,
2123,3423.9525,,
2124,3402.898,,
2125,3354.5265,,
2126,3262.3255,,
2127,3314.297,,
2128,3486.621,,
2129,3636.209,,
2130,3696.5035,,
2131,2654.4835,,
2132,3735.7685,,
2133,3578.8945,,
2134,3582.1175,,
2135,3712.954,,
2136,3626.7055,,
2137,3782.81,,
2138,4134.36,,
2139,4322.1845,,
2140,4527.555,,
2141,4589.667,,
2142,4560.202,,
2143,4571.376,,
2144,4585.4555,,
2145,4500.8785,,
2146,4477.0595,,
2147,4608.618,,
2148,4766.174,,
2149,4680.2215,,
2150,4432.253,,
2151,4156.894,,
2152,3907.5315,,
2153,3534.8445,,
2154,3184.161,,
2155,2066.237,,
2156,2501.6235,,
2157,2354.892,,
2158,2251.37,,
2159,2042.2935,,
2160,1429.6075,,
2161,1689.5405,,
2162,1479.3375,,
2163,1083.65,,
2164,1048.2035,,
2165,1280.626,,
2166,1275.194,,
2167,1145.501,,
2168,999.4,,
2169,824.978,,
2170,709.839,,
2171,678.216,,
2172,633.9055,,
2173,672.7325,,
2174,714.9115,,
2175,770.0085,,
2176,849.2465,,
2177,956.7395,,
2178,1109.101,,
2179,1017.6355,,
2180,1191.722,,
2181,1034.2255,,
2182,1666.3295,,
2183,1781.1905,,
2184,1973.627,,
2185,2822.6315,,
2186,2963.66,,
2187,3134.2565,,
2188,2489.514,,
2189,1567.58,,
2190,4430.329,,
2191,3359.473,,
2192,5300.7135,,
2193,5652.439,,
2194,4018.069,,
2195,6315.315,,
2196,6501.032,,
2197,6708.62,,
2198,6735.9695,,
2199,6681.4755,,
2200,6558.197,,
2201,6470.3135,,
2202,6292.958,,
2203,4099.534,,
2204,5920.6335,,
2205,5767.771,,
2206,5633.6335,,
2207,5363.0935,,
2208,5072.9615,,
2209,4744.697,,
2210,3108.0655,,
2211,4084.206,,
2212,1612.279,,
2213,2659.884,,
2214,3526.42,,
2215,3443.471,,
2216,3254.9755,,
2217,3165.5105,,
2218,2360.3495,,
2219,3276.4995,,
2220,3564.357,,
2221,3646.2665,,
2222,3412.936,,
2223,3472.234,,
2224,3457.962,,
2225,3351.574,,
2226,3121.966,,
2227,2890.052,,
2228,2773.6405,,
2229,2587.954,,
2230,2462.141,,
2231,2327.9855,,
2232,2403.1465,,
2233,2485.4465,,
2234,2548.103,,
2235,2426.8275,,
2236,1151.636,,
2237,2431.02,,
2238,2433.7475,,
2239,2548.266,,
2240,2726.512,,
2241,2826.4385,,
2242,3013.5725,,
2243,3500.097,,
2244,4240.762,,
2245,4861.696,,
2246,5500.3735,,
2247,4038.3905,,
2248,6133.4735,,
2249,5904.4735,,
2250,5996.147,,
2251,3888.781,,
2252,5342.4555,,
2253,5244.5595,,
2254,5043.309,,
2255,4877.4365,,
2256,4696.9235,,
2257,4387.0035,,
2258,4218.2005,,
2259,3729.0315,,
2260,2538.2575,,
2261,2254.713,,
2262,2911.92,,
2263,2936.6155,,
2264,2812.3725,,
2265,2546.2735,,
2266,2436.312,,
2267,2408.1405,,
2268,2326.9425,,
2269,2222.9065,,
2270,2188.379,,
2271,2199.322,,
2272,2120.479,,
2273,1913.021,,
2274,1700.9295,,
2275,1666.6695,,
2276,1507.185,,
2277,2169.12,,
2278,2342.3135,,
2279,2800.3965,,
2280,3382.295,,
2281,3759.44,,
2282,3928.0875,,
2283,4206.1585,,
2284,4644.238,,
2285,3453.729,,
2286,5323.816,,
2287,5492.4265,,
2288,5860.8235,,
2289,6011.42,,
2290,6093.4405,,
2291,6313.5,,
2292,6596.3565,,
2293,6670.2535,,
2294,6823.883,,
2295,6657.5245,,
2296,6601.6745,,
2297,6281.848,,
2298,5912.0415,,
2299,5858.8035,,
2300,5780.997,,
2301,5485.722,,
2302,5157.364,,
2303,4435.606,,
2304,4059.5435,,
2305,2665.673,,
2306,3937.8075,,
2307,4120.472,,
2308,3905.904,,
2309,3527.3895,,
2310,2923.2875,,
2311,2532.3235,,
2312,2256.326,,
2313,1912.0855,,
2314,1799.6795,,
2315,1522.1365,,
2316,1377.605,,
2317,1172.0165,,
2318,1172.812,,
2319,1151.3915,,
2320,1178.1495,,
2321,1127.3,,
2322,1077.6225,,
2323,1017.22,,
2324,898.9365,,
2325,806.7645,,
2326,699.3125,,
2327,629.356,,
2328,576.5635,,
2329,563.9265,,
2330,535.131,,
2331,413.337,,
2332,374.8205,,
2333,423.58,,
2334,377.388,,
2335,419.857,,
2336,403.88,,
2337,330.3375,,
2338,342.894,,
2339,367.8875,,
2340,396.6465,,
2341,427.8945,,
2342,411.8485,,
2343,458.4065,,
2344,447.1555,,
2345,450.5375,,
2346,422.6135,,
2347,383.9345,,
2348,392.578,,
2349,383.4045,,
2350,447.64,,
2351,460.0955,,
2352,520.2415,,
2353,540.358,,
2354,514.5265,,
2355,473.744,,
2356,436.6445,,
2357,385.584,,
2358,486.182,,
2359,546.1165,,
2360,589.979,,
2361,586.843,,
2362,632.2355,,
2363,577.978,,
2364,814.543,,
2365,989.1905,,
2366,1186.5435,,
2367,1426.636,,
2368,1496.8355,,
2369,1797.934,,
2370,2150.502,,
2371,2398.116,,
2372,2523.592,,
2373,2863.3175,,
2374,2977.6895,,
2375,3300.395,,
2376,3498.9615,,
2377,3560.272,,
2378,3999.096,,
2379,4084.0635,,
2380,2662.494,,
2381,4220.3325,,
2382,4603.4125,,
2383,4765.2355,,
2384,4821.4095,,
2385,4754.2165,,
2386,4769.3695,,
2387,4854.022,,
2388,4934.221,,
2389,4979.376,,
2390,4868.956,,
2391,4780.3165,,
2392,3279.06,,
2393,4905.3745,,
2394,4777.5535,,
2395,3156.417,,
2396,4564.735,,
2397,4287.836,,
2398,3719.225,,
2399,3378.15,,
2400,3090.0055,,
2401,2828.5465,,
2402,2842.664,,
2403,2526.136,,
2404,2427.0245,,
2405,2389.356,,
2406,2506.2265,,
2407,2701.7695,,
2408,2785.131,,
2409,2968.7565,,
2410,3321.0725,,
2411,3678.7755,,
2412,3699.652,,
2413,3572.0925,,
2414,3479.845,,
2415,3495.496,,
2416,3595.3765,,
2417,3380.425,,
2418,3486.4615,,
2419,3516.5425,,
2420,3601.0055,,
2421,2535.0095,,
2422,3610.341,,
2423,3585.0025,,
2424,3586.838,,
2425,3673.525,,
2426,3742.0135,,
2427,3797.5785,,
2428,2554.399,,
2429,2539.6955,,
2430,3734.456,,
2431,3841.319,,
2432,3671.659,,
2433,3735.9115,,
2434,3852.919,,
2435,3933.599,,
2436,4142.315,,
2437,4257.1915,,
2438,4137.7395,,
2439,3982.4425,,
2440,3821.3895,,
2441,3849.874,,
2442,3811.395,,
2443,2546.2695,,
2444,3489.2165,,
2445,3351.1165,,
2446,3335.547,,
2447,3240.264,,
2448,2979.559,,
2449,2854.757,,
2450,1869.449,,
2451,2340.7865,,
2452,2211.2245,,
2453,2145.0185,,
2454,2104.717,,
2455,2049.444,,
2456,2123.3375,,
2457,2022.5885,,
2458,1945.529,,
2459,1707.759,,
2460,1558.594,,
2461,1434.778,,
2462,1359.538,,
2463,1131.0055,,
2464,1039.656,,
2465,996.472,,
2466,1018.6715,,
2467,791.0445,,
2468,645.8525,,
2469,573.194,,
2470,552.938,,
2471,571.348,,
2472,586.1505,,
2473,615.804,,
2474,641.109,,
2475,704.2445,,
2476,577.3325,,
2477,713.7595,,
2478,755.56,,
2479,658.26,,
2480,883.102,,
2481,876.346,,
2482,953.611,,
2483,1200.7025,,
2484,1417.2065,,
2485,1500.4775,,
2486,1619.032,,
2487,1732.66,,
2488,1711.2955,,
2489,1517.9345,,
2490,1367.6795,,
2491,1288.157,,
2492,1318.744,,
2493,1546.976,,
2494,1793.4195,,
2495,2001.323,,
2496,2088.291,,
2497,2211.1515,,
2498,2322.0265,,
2499,1637.0385,,
2500,2115.577,,
2501,2302.435,,
2502,2501.1415,,
2503,2758.017,,
2504,2898.3365,,
2505,3153.505,,
2506,3440.177,,
2507,3908.4865,,
2508,3040.451,,
2509,4541.26,,
2510,4772.9675,,
2511,4722.3055,,
2512,4638.832,,
2513,4561.128,,
2514,4447.8085,,
2515,4076.1995,,
2516,4129.5875,,
2517,3982.71,,
2518,3913.427,,
2519,3769.9525,,
2520,3594.956,,
2521,3597.465,,
2522,3473.1405,,
2523,3473.3235,,
2524,3486.643,,
2525,2503.7525,,
2526,2344.713,,
2527,3238.2055,,
2528,3259.485,,
2529,3295.5755,,
2530,3375.9825,,
2531,3727.5675,,
2532,4549.5615,,
2533,5140.084,,
2534,5462.3645,,
2535,5582.164,,
2536,5995.1435,,
2537,4193.0535,,
2538,6095.212,,
2539,3888.0865,,
2540,5665.172,,
2541,5650.606,,
2542,5393.3475,,
2543,5116.3705,,
2544,5231.6695,,
2545,5776.385,,
2546,5585.609,,
2547,5680.6245,,
2548,3969.5715,,
2549,5866.634,,
2550,6103.75,,
2551,6385.609,,
2552,6658.331,,
2553,6528.928,,
2554,6590.5085,,
2555,6651.8965,,
2556,6830.701,,
2557,7152.671,,
2558,7084.006,,
2559,6821.9015,,
2560,6616.6625,,
2561,6614.9855,,
2562,6534.035,,
2563,6355.5855,,
2564,6352.5315,,
2565,6116.7215,,
2566,3791.0945,,
2567,5186.3855,,
2568,4732.363,,
2569,4593.014,,
2570,4302.499,,
2571,4537.45,,
2572,3135.012,,
2573,4419.904,,
2574,4570.5815,,
2575,4350.0975,,
2576,4435.0285,,
2577,4744.8135,,
2578,5074.435,,
2579,5307.156,,
2580,5495.8695,,
2581,5539.3115,,
2582,5397.2605,,
2583,5545.1535,,
2584,5748.365,,
2585,3658.9035,,
2586,5242.085,,
2587,3597.2865,,
2588,5429.4585,,
2589,5787.607,,
2590,5872.201,,
2591,5389.2825,,
2592,4959.999,,
2593,4781.246,,
2594,4609.211,,
2595,2992.8025,,
2596,2787.483,,
2597,1825.2245,,
2598,2314.6065,,
2599,3089.744,,
2600,2870.455,,
2601,1939.3535,,
2602,2478.135,,
2603,2468.9655,,
2604,2532.7055,,
2605,2570.8545,,
2606,2450.8155,,
2607,2382.7385,,
2608,1587.827,,
2609,2015.009,,
2610,1740.3105,,
2611,676.573,,
2612,1210.4715,,
2613,1131.5875,,
2614,1019.7495,,
2615,955.3435,,
2616,910.59,,
2617,906.6735,,
2618,759.873,,
2619,999.969,,
2620,760.6005,,
2621,599.322,,
2622,1223.4235,,
2623,1310.729,,
2624,700.993,,
2625,1970.133,,
2626,1683.043,,
2627,2813.819,,
2628,3089.3775,,
2629,3328.34,,
2630,3422.006,,
2631,3451.5785,,
2632,2394.569,,
2633,3253.927,,
2634,2919.347,,
2635,1509.3885,,
2636,1137.329,,
2637,1352.2705,,
2638,1173.5605,,
2639,1080.086,,
2640,1004.254,,
2641,864.149,,
2642,718.6185,,
2643,658.7215,,
2644,455.105,,
2645,486.483,,
2646,866.6275,,
2647,931.782,,
2648,935.8895,,
2649,984.9475,,
2650,1166.043,,
2651,1550.836,,
2652,2012.0645,,
2653,1666.5305,,
2654,2366.8565,,
2655,2503.78,,
2656,2493.1725,,
2657,2456.006,,
2658,2186.221,,
2659,1369.7425,,
2660,2027.3475,,
2661,2429.8635,,
2662,2788.1345,,
2663,3060.675,,
2664,3144.3145,,
2665,3290.505,,
2666,2895.2035,,
2667,2024.739,,
2668,1649.954,,
2669,1722.831,,
2670,2234.009,,
2671,2354.3005,,
2672,2918.5225,,
2673,2840.568,,
2674,3312.611,,
2675,3958.7215,,
2676,4269.4585,,
2677,4402.072,,
2678,4257.3465,,
2679,4203.556,,
2680,4305.3605,,
2681,4357.05,,
2682,3149.168,,
2683,4312.8695,,
2684,3901.6615,,
2685,4032.8975,,
2686,4385.97,,
2687,4539.6195,,
2688,4416.059,,
2689,4518.905,,
2690,4454.489,,
2691,4353.0525,,
2692,1995.62,,
2693,3195.2795,,
2694,4614.3145,,
2695,4946.4185,,
2696,5381.112,,
2697,3825.8915,,
2698,5314.1145,,
2699,5642.848,,
2700,5735.4835,,
2701,5784.758,,
2702,5660.7825,,
2703,5633.1695,,
2704,5747.2925,,
2705,5486.707,,
2706,3834.366,,
2707,3882.265,,
2708,5881.4385,,
2709,6242.6465,,
2710,6025.193,,
2711,3834.602,,
2712,5173.11,,
2713,5139.7255,,
2714,4750.472,,
2715,4848.9725,,
2716,2087.236,,
2717,3381.043,,
2718,4871.6885,,
2719,4883.1905,,
2720,5332.771,,
2721,5180.277,,
2722,4957.918,,
2723,4844.6395,,
2724,4792.059,,
2725,4392.799,,
2726,2842.504,,
2727,3716.619,,
2728,3496.7095,,
2729,3217.0195,,
2730,2865.4365,,
2731,1750.0335,,
2732,2084.4245,,
2733,2086.697,,
2734,2158.5515,,
2735,2424.155,,
2736,2843.9445,,
2737,3009.365,,
2738,3118.789,,
2739,3153.4395,,
2740,1383.26,,
2741,2352.398,,
2742,3300.2765,,
2743,2396.7295,,
2744,3624.631,,
2745,4054.2,,
2746,4439.73,,
2747,3440.2165,,
2748,4866.719,,
2749,5030.933,,
2750,5177.5405,,
2751,5367.4115,,
2752,5217.331,,
2753,5232.317,,
2754,4744.517,,
2755,3083.1355,,
2756,3784.8065,,
2757,3795.1615,,
2758,4115.1775,,
2759,4480.903,,
2760,4415.183,,
2761,4268.7775,,
2762,4645.286,,
2763,4776.07,,
2764,2004.44,,
2765,3388.7205,,
2766,4587.0535,,
2767,5178.1495,,
2768,6050.9175,,
2769,6215.2545,,
2770,6108.0345,,
2771,6377.197,,
2772,6567.798,,
2773,6755.7435,,
2774,6447.758,,
2775,6533.954,,
2776,6482.096,,
2777,6240.1955,,
2778,5398.7155,,
2779,1833.108,,
2780,3445.216,,
