,col,,
3749,142.5,,
3750,672,,
3751,1600,,
3752,2668,,
3753,4645,,
3754,6015,,
3755,7185,,
3756,7840,,
3757,8045,,
3758,7734.5,,
3759,6990,,
3760,5705,,
3761,4095,,
3762,2560,,
3763,1272.5,,
3764,343,,
3765,15.5,,
3766,7.5,,
3767,0,,
3768,0,,
3769,0,,
3770,1.5,,
3771,1,,
3772,1.5,,
3773,130.5,,
3774,633,,
3775,1370,,
3776,2033,,
3777,3235,,
3778,4365,,
3779,5140,,
3780,5620,,
3781,5625,,
3782,4600.5,,
3783,4475,,
3784,3500,,
3785,2435,,
3786,1495,,
3787,699,,
3788,175.5,,
3789,11,,
3790,3,,
3791,0,,
3792,0,,
3793,0,,
3794,1,,
3795,0,,
3796,1.5,,
3797,63,,
3798,345,,
3799,860.5,,
3800,1304,,
3801,2360,,
3802,3325,,
3803,4325,,
3804,4840,,
3805,5040,,
3806,4398,,
3807,4420,,
3808,3610,,
3809,2615,,
3810,1655,,
3811,792.5,,
3812,206,,
3813,17,,
3814,5.5,,
3815,0,,
3816,0,,
3817,0,,
3818,2,,
3819,0,,
3820,1,,
3821,116,,
3822,618.5,,
3823,1315,,
3824,1900,,
3825,3180,,
3826,4380,,
3827,5650,,
3828,6365,,
3829,6425,,
3830,5746.5,,
3831,5430,,
3832,4375,,
3833,3080,,
3834,1920,,
3835,996.5,,
3836,309.5,,
3837,173,,
3838,3,,
3839,0,,
3840,0,,
3841,0,,
3842,3,,
3843,0.5,,
3844,1.5,,
3845,123,,
3846,568,,
3847,1275,,
3848,1965.5,,
3849,3350,,
3850,4545,,
3851,5800,,
3852,6915,,
3853,7450,,
3854,6485,,
3855,6230,,
3856,4875,,
3857,3495,,
3858,2250,,
3859,1125,,
3860,293.5,,
3861,221.5,,
3862,1.5,,
3863,0,,
3864,0,,
3865,0,,
3866,2.5,,
3867,0.5,,
3868,2,,
3869,179,,
3870,845,,
3871,1855,,
3872,2733.5,,
3873,4765,,
3874,6185,,
3875,7390,,
3876,7980,,
3877,8160,,
3878,7629,,
3879,6910,,
3880,5580,,
3881,4115,,
3882,2505,,
3883,1238.5,,
3884,316.5,,
3885,236,,
3886,3,,
3887,0,,
3888,0,,
3889,0,,
3890,0,,
3891,0,,
3892,11,,
3893,209,,
3894,275,,
3895,1350,,
3896,1855,,
3897,3060,,
3898,3870,,
3899,4465,,
3900,4575,,
3901,4485,,
3902,4319,,
3903,3885,,
3904,3380,,
3905,2585,,
3906,1760,,
3907,997.5,,
3908,297.5,,
3909,13.5,,
3910,3,,
3911,0,,
3912,0,,
3913,0,,
3914,1.5,,
3915,1,,
3916,2,,
3917,184.5,,
3918,890,,
3919,2045,,
3920,2899,,
3921,4605,,
3922,5425,,
3923,5985,,
3924,5855,,
3925,5655,,
3926,5386,,
3927,4585,,
3928,3640,,
3929,2435,,
3930,1485,,
3931,696.5,,
3932,173.5,,
3933,8,,
3934,4,,
3935,0,,
3936,0,,
3937,0,,
3938,1,,
3939,1,,
3940,1,,
3941,64,,
3942,351.5,,
3943,811,,
3944,1200.5,,
3945,2180,,
3946,3165,,
3947,4490,,
3948,5950,,
3949,7105,,
3950,6421,,
3951,6780,,
3952,5640,,
3953,4200,,
3954,2620,,
3955,1345,,
3956,430.5,,
3957,26.5,,
3958,1.5,,
3959,0,,
3960,0,,
3961,0,,
3962,2,,
3963,0.5,,
3964,3.5,,
3965,213,,
3966,903.5,,
3967,1980,,
3968,2925,,
3969,4415,,
3970,5175,,
3971,5680,,
3972,5750,,
3973,5575,,
3974,5356.5,,
3975,4630,,
3976,4105,,
3977,3175,,
3978,2105,,
3979,1039,,
3980,297.5,,
3981,187,,
3982,1,,
3983,0,,
3984,0,,
3985,0,,
3986,2,,
3987,0.5,,
3988,2.5,,
3989,67,,
3990,417.5,,
3991,1038.5,,
3992,1411,,
3993,2780,,
3994,3390,,
3995,3685,,
3996,3945,,
3997,4025,,
3998,3227.5,,
3999,3765,,
4000,3550,,
4001,2955,,
4002,1950,,
4003,997,,
4004,319,,
4005,204,,
4006,1.5,,
4007,0,,
4008,0,,
4009,0,,
4010,1,,
4011,0.5,,
4012,4.5,,
4013,89,,
4014,432,,
4015,1123.5,,
4016,2005,,
4017,2970,,
4018,3700,,
4019,3890,,
4020,3665,,
4021,3275,,
4022,2406.5,,
4023,2190,,
4024,1665,,
4025,1160,,
4026,730.5,,
4027,366,,
4028,107.5,,
4029,122.75,,
4030,2.5,,
4031,0,,
4032,0,,
4033,0,,
4034,0.5,,
4035,0.5,,
4036,1.5,,
4037,88,,
4038,501.5,,
4039,1212,,
4040,2105,,
4041,3625,,
4042,5160,,
4043,6630,,
4044,7035,,
4045,6905,,
4046,6137,,
4047,4790,,
4048,3615,,
4049,2340,,
4050,1310,,
4051,557,,
4052,136.5,,
4053,11,,
4054,3,,
4055,0,,
4056,0,,
4057,0,,
4058,1,,
4059,0.5,,
4060,2,,
4061,110.5,,
4062,611,,
4063,1330,,
4064,1945.5,,
4065,3265,,
4066,1919,,
4067,4375,,
4068,4355,,
4069,4180,,
4070,3898,,
4071,3620,,
4072,3155,,
4073,2515,,
4074,1570,,
4075,820,,
4076,220.5,,
4077,233,,
4078,2,,
4079,0,,
4080,0,,
4081,0,,
4082,1,,
4083,0.5,,
4084,1.5,,
4085,77,,
4086,385,,
4087,941.5,,
4088,1958.5,,
4089,2660,,
4090,3315,,
4091,4190,,
4092,4490,,
4093,4775,,
4094,4613,,
4095,4340,,
4096,3925,,
4097,3150,,
4098,1930,,
4099,947,,
4100,282.5,,
4101,175.5,,
4102,2,,
4103,0,,
4104,0,,
4105,0,,
4106,1,,
4107,0.5,,
4108,3.5,,
4109,272.5,,
4110,1000.5,,
4111,2155,,
4112,3288.5,,
4113,5155,,
4114,6585,,
4115,7740,,
4116,8240,,
4117,8085,,
4118,7818,,
4119,7005,,
4120,5915,,
4121,4510,,
4122,3000,,
4123,1595,,
4124,534.5,,
4125,31,,
4126,3.5,,
4127,0,,
4128,0,,
4129,0,,
4130,1,,
4131,0.5,,
4132,4.5,,
4133,228.5,,
4134,992.5,,
4135,2190,,
4136,3597.5,,
4137,5445,,
4138,6875,,
4139,8105,,
4140,8795,,
4141,8985,,
4142,8575,,
4143,7685,,
4144,6300,,
4145,4645,,
4146,2970,,
4147,1535,,
4148,485.5,,
4149,329,,
4150,1,,
4151,0,,
4152,0,,
4153,0,,
4154,1.5,,
4155,0.5,,
4156,3,,
4157,209,,
4158,928.5,,
4159,2055,,
4160,3207,,
4161,4790,,
4162,6180,,
4163,7390,,
4164,7955,,
4165,7840,,
4166,7386.5,,
4167,6235,,
4168,4915,,
4169,3590,,
4170,2345,,
4171,1226.5,,
4172,353.5,,
4173,274,,
4174,1.5,,
4175,0,,
4176,0,,
4177,0,,
4178,1,,
4179,2,,
4180,3,,
4181,212,,
4182,934.5,,
4183,2060,,
4184,3197.5,,
4185,5110,,
4186,6620,,
4187,7890,,
4188,8610,,
4189,8755,,
4190,8219,,
4191,7465,,
4192,6120,,
4193,4535,,
4194,2885,,
4195,1495,,
4196,514,,
4197,326.5,,
4198,3.5,,
4199,0,,
4200,0,,
4201,0,,
4202,2,,
4203,1,,
4204,4,,
4205,227.5,,
4206,962,,
4207,2120,,
4208,3523,,
4209,5280,,
4210,6670,,
4211,7972.5,,
4212,8755,,
4213,8860,,
4214,8476,,
4215,7465,,
4216,6065,,
4217,4425,,
4218,2785,,
4219,1410,,
4220,406.5,,
4221,328.5,,
4222,4.5,,
4223,0,,
4224,0,,
4225,0,,
4226,3,,
4227,1,,
4228,2.5,,
4229,200.5,,
4230,917,,
4231,2055,,
4232,3429,,
4233,5210,,
4234,6755,,
4235,8035,,
4236,8655,,
4237,8750,,
4238,8383.5,,
4239,7370,,
4240,6005,,
4241,4410,,
4242,2790,,
4243,1390,,
4244,423.5,,
4245,23.5,,
4246,4,,
4247,0,,
4248,0,,
4249,0,,
4250,3.5,,
4251,1.5,,
4252,2.5,,
4253,132,,
4254,713,,
4255,1680,,
4256,3007,,
4257,4730,,
4258,6715,,
4259,8225,,
4260,8910,,
4261,8990,,
4262,8531,,
4263,7580,,
4264,6210,,
4265,4575,,
4266,2915,,
4267,1495,,
4268,486.5,,
4269,332,,
4270,3.5,,
4271,0,,
4272,0,,
4273,0,,
4274,1.5,,
4275,0.5,,
4276,2,,
4277,133,,
4278,659.5,,
4279,1570,,
4280,2802.5,,
4281,4460,,
4282,6440,,
4283,8000,,
4284,8685,,
4285,8730,,
4286,8228,,
4287,7050,,
4288,5780,,
4289,4250,,
4290,2735,,
4291,1380,,
4292,471,,
4293,317.5,,
4294,4,,
4295,0,,
4296,0,,
4297,0,,
4298,4,,
4299,1,,
4300,2,,
4301,158,,
4302,791.5,,
4303,1895,,
4304,3361.5,,
4305,5205,,
4306,6740,,
4307,8025,,
4308,8695,,
4309,8760,,
4310,8387,,
4311,7390,,
4312,5970,,
4313,4385,,
4314,2825,,
4315,1470,,
4316,459.5,,
4317,327.5,,
4318,3.5,,
4319,0,,
4320,0,,
4321,0,,
4322,2,,
4323,1,,
4324,2.5,,
4325,110,,
4326,624.5,,
4327,1610,,
4328,3190,,
4329,5125,,
4330,6800,,
4331,8190,,
4332,8870,,
4333,9010,,
4334,8499.5,,
4335,7630,,
4336,6205,,
4337,4525,,
4338,2875,,
4339,1470,,
4340,464,,
4341,397.5,,
4342,3.5,,
4343,0,,
4344,0,,
4345,0,,
4346,3,,
4347,3,,
4348,2.5,,
4349,185,,
4350,845,,
4351,1885,,
4352,3215,,
4353,4615,,
4354,5840,,
4355,6740,,
4356,7010,,
4357,6760,,
4358,6365,,
4359,5575,,
4360,4475,,
4361,3365,,
4362,2205,,
4363,1083,,
4364,342.5,,
4365,29,,
4366,4.5,,
4367,0,,
4368,0,,
4369,0,,
4370,4,,
4371,1.5,,
4372,2,,
4373,179.5,,
4374,845.5,,
4375,1940,,
4376,3169.5,,
4377,5040,,
4378,6550,,
4379,7795,,
4380,8560,,
4381,8695,,
4382,7966,,
4383,7280,,
4384,6015,,
4385,4470,,
4386,2975,,
4387,1470,,
4388,469.5,,
4389,326,,
4390,8.5,,
4391,0,,
4392,0,,
4393,0,,
4394,1,,
4395,0.5,,
4396,1.5,,
4397,172,,
4398,834.5,,
4399,1970,,
4400,3590,,
4401,5090,,
4402,6535,,
4403,7715,,
4404,8140,,
4405,8055,,
4406,7579,,
4407,6820,,
4408,5620,,
4409,4120,,
4410,2510,,
4411,1370,,
4412,446.5,,
4413,280,,
4414,5.5,,
4415,0,,
4416,0,,
4417,0,,
4418,2,,
4419,0,,
4420,2.5,,
4421,130,,
4422,710.5,,
4423,1645,,
4424,2397,,
4425,4185,,
4426,5400,,
4427,6325,,
4428,6710,,
4429,6550,,
4430,5719.5,,
4431,5165,,
4432,4205,,
4433,3375,,
4434,2245,,
4435,1153.5,,
4436,344.5,,
4437,22,,
4438,4.5,,
4439,0,,
4440,0,,
4441,0,,
4442,1,,
4443,1,,
4444,1.5,,
4445,122.5,,
4446,714.5,,
4447,1740,,
4448,2588,,
4449,4505,,
4450,5965,,
4451,6845,,
4452,7190,,
4453,7395,,
4454,6927,,
4455,6310,,
4456,5180,,
4457,3820,,
4458,2475,,
4459,1310,,
4460,388,,
4461,20,,
4462,1.5,,
4463,0,,
4464,0,,
4465,0,,
4466,1.5,,
4467,0.5,,
4468,1,,
4469,122.5,,
4470,699.5,,
4471,1685,,
4472,2836.5,,
4473,4745,,
4474,6345,,
4475,7595,,
4476,8265,,
4477,8215,,
4478,7684,,
4479,6510,,
4480,5345,,
4481,3885,,
4482,2505,,
4483,1295,,
4484,397.5,,
4485,24,,
4486,5,,
4487,0,,
4488,0,,
4489,0,,
4490,2,,
4491,0.5,,
4492,2.5,,
4493,126,,
4494,754,,
4495,1835,,
4496,3511.5,,
4497,4890,,
4498,6395,,
4499,7515,,
4500,7975,,
4501,7860,,
4502,7427.5,,
4503,6680,,
4504,5500,,
4505,4060,,
4506,2595,,
4507,1350,,
4508,417,,
4509,296,,
4510,6.5,,
4511,0,,
4512,0,,
4513,0,,
4514,1.5,,
4515,0.5,,
4516,1.5,,
4517,140,,
4518,789,,
4519,1875,,
4520,3181.5,,
4521,4815,,
4522,6235,,
4523,7100,,
4524,7375,,
4525,7490,,
4526,7290,,
4527,6620,,
4528,5555,,
4529,4070,,
4530,2535,,
4531,1265,,
4532,399.5,,
4533,292.5,,
4534,4.5,,
4535,0,,
4536,0,,
4537,0,,
4538,1.5,,
4539,1,,
4540,1,,
4541,94.5,,
4542,657.5,,
4543,1610,,
4544,2724.5,,
4545,4195,,
4546,5215,,
4547,5900,,
4548,6145,,
4549,5945,,
4550,6874,,
4551,5255,,
4552,4555,,
4553,3450,,
4554,2270,,
4555,1185.5,,
4556,352,,
4557,17.5,,
4558,2,,
4559,0,,
4560,0,,
4561,0,,
4562,0.5,,
4563,0.5,,
4564,0.5,,
4565,86.5,,
4566,562.5,,
4567,1475,,
4568,2266,,
4569,3735,,
4570,4875,,
4571,5990,,
4572,6785,,
4573,7150,,
4574,6658.5,,
4575,6515,,
4576,5365,,
4577,3950,,
4578,2430,,
4579,1192.5,,
4580,313.5,,
4581,231.5,,
4582,3,,
4583,0,,
4584,0,,
4585,0,,
4586,1,,
4587,1.5,,
4588,0.5,,
4589,72,,
4590,495,,
4591,1199.5,,
4592,1924.5,,
4593,3475,,
4594,4790,,
4595,5800,,
4596,6155,,
4597,6030,,
4598,5796.5,,
4599,4920,,
4600,4065,,
4601,2975,,
4602,1840,,
4603,906,,
4604,220,,
4605,9.5,,
4606,1,,
4607,0,,
4608,0,,
4609,0,,
4610,0.5,,
4611,0.5,,
4612,1,,
4613,39.5,,
4614,342.5,,
4615,883.5,,
4616,1503,,
4617,2390,,
4618,3445,,
4619,4840,,
4620,5580,,
4621,6035,,
4622,6057,,
4623,5105,,
4624,4155,,
4625,3070,,
4626,1965,,
4627,919,,
4628,251.5,,
4629,10,,
4630,3.5,,
4631,0,,
4632,0,,
4633,0,,
4634,1.5,,
4635,1,,
4636,1,,
4637,52,,
4638,399,,
4639,1025,,
4640,1681,,
4641,2950,,
4642,4240,,
4643,5460,,
4644,6005,,
4645,6185,,
4646,6235,,
4647,5115,,
4648,3980,,
4649,2915,,
4650,1875,,
4651,952,,
4652,287,,
4653,14,,
4654,2,,
4655,0,,
4656,0,,
4657,0,,
4658,3,,
4659,0,,
4660,1,,
4661,97.5,,
4662,733,,
4663,1850,,
4664,2572.75,,
4665,4840,,
4666,6180,,
4667,6975,,
4668,7400,,
4669,7545,,
4670,7316,,
4671,6395,,
4672,5325,,
4673,4020,,
4674,2570,,
4675,1315,,
4676,381,,
4677,254,,
4678,3.5,,
4679,0,,
4680,0,,
4681,0,,
4682,1,,
4683,0.5,,
4684,1,,
4685,103.5,,
4686,753.5,,
4687,1870,,
4688,3111,,
4689,4745,,
4690,6210,,
4691,7345,,
4692,8010,,
4693,8135,,
4694,7781.5,,
4695,6795,,
4696,5555,,
4697,4055,,
4698,2570,,
4699,1254.5,,
4700,316.5,,
4701,246,,
4702,3.5,,
4703,0,,
4704,0,,
4705,0,,
4706,0.5,,
4707,1,,
4708,0.5,,
4709,78,,
4710,566,,
4711,1395,,
4712,2338.5,,
4713,3495,,
4714,4410,,
4715,4990,,
4716,5530,,
4717,5620,,
4718,5353.5,,
4719,4445,,
4720,3755,,
4721,3040,,
4722,1935,,
4723,946,,
4724,257,,
4725,10.5,,
4726,4.5,,
4727,0,,
4728,0,,
4729,0,,
4730,1,,
4731,0,,
4732,1,,
4733,66,,
4734,611,,
4735,1480,,
4736,2427,,
4737,3870,,
4738,4505,,
4739,4510,,
4740,4300,,
4741,4305,,
4742,4730.5,,
4743,3940,,
4744,3375,,
4745,2675,,
4746,1840,,
4747,915.5,,
4748,241,,
4749,7,,
4750,2,,
4751,0,,
4752,0,,
4753,0,,
4754,1,,
4755,0.5,,
4756,1,,
4757,52.5,,
4758,476,,
4759,1360,,
4760,2415.5,,
4761,3625,,
4762,4515,,
4763,4680,,
4764,4660,,
4765,4680,,
4766,4941.5,,
4767,4195,,
4768,3300,,
4769,2455,,
4770,1635,,
4771,814,,
4772,216.5,,
4773,6.5,,
4774,0.5,,
4775,0,,
4776,0,,
4777,0,,
4778,1,,
4779,0,,
4780,1,,
4781,69,,
4782,596,,
4783,1450,,
4784,2531,,
4785,4180,,
4786,5600,,
4787,6505,,
4788,6950,,
4789,6880,,
4790,6404,,
4791,6287.5,,
4792,4885,,
4793,3575,,
4794,2260,,
4795,1139,,
4796,285.5,,
4797,8,,
4798,1.5,,
4799,0,,
4800,0,,
4801,0,,
4802,1.5,,
4803,0.5,,
4804,1.5,,
4805,56.5,,
4806,521,,
4807,1380,,
4808,2200.5,,
4809,3490,,
4810,4235,,
4811,5075,,
4812,5155,,
4813,4935,,
4814,4223.5,,
4815,3465,,
4816,2760,,
4817,1795,,
4818,1068,,
4819,527.5,,
4820,119.5,,
4821,4,,
4822,1.5,,
4823,0,,
4824,0,,
4825,0,,
4826,0.5,,
4827,0.5,,
4828,0,,
4829,27,,
4830,380.5,,
4831,1223.5,,
4832,2118,,
4833,3580,,
4834,4435,,
4835,5030,,
4836,5470,,
4837,5450,,
4838,5516.5,,
4839,4295,,
4840,3605,,
4841,2705,,
4842,1730,,
4843,875.5,,
4844,180,,
4845,175.5,,
4846,5.5,,
4847,0,,
4848,0,,
4849,0,,
4850,1,,
4851,0.5,,
4852,1,,
4853,34,,
4854,406,,
4855,1158,,
4856,2070,,
4857,3300,,
4858,4530,,
4859,5845,,
4860,6500,,
4861,6695,,
4862,6304.5,,
4863,5715,,
4864,4695,,
4865,3510,,
4866,2160,,
4867,1016.5,,
4868,231.5,,
4869,197.5,,
4870,2,,
4871,0,,
4872,0,,
4873,0,,
4874,0,,
4875,0.5,,
4876,0,,
4877,36.5,,
4878,455,,
4879,1245,,
4880,2417.5,,
4881,3535,,
4882,4785,,
4883,5810,,
4884,6125,,
4885,6130,,
4886,5543,,
4887,5220,,
4888,4350,,
4889,3310,,
4890,2225,,
4891,1042,,
4892,205,,
4893,4,,
4894,0.5,,
4895,0,,
4896,0,,
4897,0,,
4898,1,,
4899,0.5,,
4900,1,,
4901,42.5,,
4902,520.5,,
4903,1460,,
4904,2294,,
4905,3870,,
4906,4950,,
4907,5820,,
4908,6215,,
4909,6100,,
4910,5530,,
4911,5120,,
4912,4270,,
4913,3110,,
4914,2070,,
4915,1028,,
4916,245.5,,
4917,9,,
4918,4,,
4919,0,,
4920,0,,
4921,0,,
4922,0.5,,
4923,0,,
4924,0,,
4925,50,,
4926,591,,
4927,1585,,
4928,2722,,
4929,4350,,
4930,5474.5,,
4931,6630,,
4932,7515,,
4933,7835,,
4934,7244.5,,
4935,6800,,
4936,5635,,
4937,4115,,
4938,2530,,
4939,1194.5,,
4940,277.5,,
4941,8,,
4942,2.5,,
4943,0,,
4944,0,,
4945,0,,
4946,1,,
4947,0.5,,
4948,0.5,,
4949,30.5,,
4950,557,,
4951,1310,,
4952,2358,,
4953,4095,,
4954,4759.5,,
4955,6295,,
4956,6560,,
4957,6535,,
4958,6242.5,,
4959,5610,,
4960,4845,,
4961,3585,,
4962,2135,,
4963,950.5,,
4964,194.5,,
4965,6,,
4966,3,,
4967,0,,
4968,0,,
4969,0,,
4970,1,,
4971,0.5,,
4972,1.5,,
4973,20,,
4974,486.5,,
4975,1320,,
4976,2163.5,,
4977,3635,,
4978,4596,,
4979,6020,,
4980,6340,,
4981,6150,,
4982,5790.5,,
4983,4210,,
4984,2780,,
4985,2010,,
4986,1195,,
4987,473,,
4988,61.5,,
4989,5,,
4990,1.5,,
4991,0,,
4992,0,,
4993,0,,
4994,1.5,,
4995,0.5,,
4996,1.5,,
4997,4,,
4998,283,,
4999,1044.5,,
5000,1970.5,,
5001,3675,,
5002,4180,,
5003,5575,,
5004,6470,,
5005,6420,,
5006,4998,,
5007,4690,,
5008,3580,,
5009,2540,,
5010,1660,,
5011,728,,
5012,145.5,,
5013,100.5,,
5014,2.5,,
5015,0,,
5016,0,,
5017,0,,
5018,2,,
5019,1.5,,
5020,1.5,,
5021,6,,
5022,105,,
5023,295,,
5024,389.5,,
5025,675.5,,
5026,916.5,,
5027,1580,,
5028,2095,,
5029,2125,,
5030,1717.5,,
5031,2190,,
5032,1875,,
5033,1400,,
5034,1075,,
5035,573.5,,
5036,102.5,,
5037,56.5,,
5038,0.5,,
5039,0,,
5040,0,,
5041,0,,
5042,0,,
5043,0,,
5044,0,,
5045,13,,
5046,266,,
5047,756.5,,
5048,1281,,
5049,2330,,
5050,2816,,
5051,3780,,
5052,4255,,
5053,4430,,
5054,3855,,
5055,3535,,
5056,3025,,
5057,2255,,
5058,1535,,
5059,707.5,,
5060,136,,
5061,3,,
5062,1,,
5063,0,,
5064,0,,
5065,0,,
5066,1.5,,
5067,0,,
5068,0.5,,
5069,7,,
5070,291,,
5071,1246.5,,
5072,2347,,
5073,4410,,
5074,5077.5,,
5075,6330,,
5076,6655,,
5077,6735,,
5078,6207.5,,
5079,5526.5,,
5080,4644.5,,
5081,3597.5,,
5082,2521.5,,
5083,1493.5,,
5084,630.5,,
5085,136.5,,
5086,1,,
5087,0,,
5088,0,,
5089,0,,
5090,0,,
5091,0,,
5092,0,,
5093,64,,
5094,425,,
5095,1360,,
5096,2507.5,,
5097,4045,,
5098,4753.5,,
5099,5500,,
5100,5945,,
5101,5935,,
5102,5792,,
5103,4890,,
5104,4060,,
5105,3060,,
5106,1855,,
5107,799.5,,
5108,105,,
5109,4.5,,
5110,3.5,,
5111,0,,
5112,0,,
5113,0,,
5114,0.5,,
5115,1,,
5116,1,,
5117,13,,
5118,401.5,,
5119,1160,,
5120,1962,,
5121,3380,,
5122,4287.5,,
5123,5575,,
5124,6180,,
5125,6130,,
5126,5951,,
5127,5385,,
5128,4490,,
5129,3430,,
5130,2100,,
5131,863,,
5132,104,,
5133,131.5,,
5134,2.5,,
5135,0,,
5136,0,,
5137,0,,
5138,0,,
5139,0.5,,
5140,1,,
5141,12,,
5142,304,,
5143,1133.5,,
5144,2038,,
5145,3195,,
5146,4231,,
5147,5350,,
5148,5485,,
5149,5495,,
5150,5301.5,,
5151,4520,,
5152,3495,,
5153,2345,,
5154,1470,,
5155,691,,
5156,130,,
5157,4.5,,
5158,3,,
5159,0,,
5160,0,,
5161,0,,
5162,1,,
5163,0.5,,
5164,1,,
5165,14.5,,
5166,315.5,,
5167,1168.5,,
5168,2082,,
5169,3565,,
5170,4811.5,,
5171,6410,,
5172,7060,,
5173,7095,,
5174,7091.5,,
5175,6380,,
5176,5295,,
5177,3875,,
5178,2390,,
5179,1031.5,,
5180,139.5,,
5181,137.5,,
5182,2,,
5183,0,,
5184,0,,
5185,0,,
5186,2.5,,
5187,1,,
5188,1.5,,
5189,10,,
5190,350,,
5191,1410,,
5192,2561,,
5193,4480,,
5194,5706,,
5195,7380,,
5196,8020,,
5197,7955,,
5198,7538.5,,
5199,6685,,
5200,5370,,
5201,3845,,
5202,2320,,
5203,934,,
5204,105.5,,
5205,126.5,,
5206,2,,
5207,0,,
5208,0,,
5209,0,,
5210,1,,
5211,1,,
5212,1,,
5213,8,,
5214,290,,
5215,1104,,
5216,2365.5,,
5217,3390,,
5218,4607.5,,
5219,6070,,
5220,6970,,
5221,7325,,
5222,7181.5,,
5223,6220,,
5224,4935,,
5225,3525,,
5226,2198.5,,
5227,766,,
5228,93,,
5229,7.5,,
5230,1,,
5231,0,,
5232,0,,
5233,0,,
5234,0,,
5235,0.5,,
5236,1,,
5237,3.5,,
5238,78,,
5239,1217,,
5240,2189.5,,
5241,3710,,
5242,4455,,
5243,5775,,
5244,6230,,
5245,6020,,
5246,5605,,
5247,4815,,
5248,4025,,
5249,2700,,
5250,1590,,
5251,571,,
5252,67.5,,
5253,3.5,,
5254,1.5,,
5255,0,,
5256,0,,
5257,0,,
5258,0,,
5259,0,,
5260,0,,
5261,3,,
5262,347,,
5263,1175.5,,
5264,2349,,
5265,3680,,
5266,4780,,
5267,5310,,
5268,4833,,
5269,5080,,
5270,4984,,
5271,4660,,
5272,3900,,
5273,2940,,
5274,1730.75,,
5275,640.5,,
5276,78.5,,
5277,76,,
5278,2,,
5279,0,,
5280,0,,
5281,0,,
5282,1,,
5283,0,,
5284,0,,
5285,1,,
5286,158.5,,
5287,609,,
5288,1340.5,,
5289,2224.25,,
5290,2758.5,,
5291,3785,,
5292,4100,,
5293,4255,,
5294,3902,,
5295,4030,,
5296,3345,,
5297,2620,,
5298,1620,,
5299,736,,
5300,95.5,,
5301,76.5,,
5302,0.5,,
5303,0,,
5304,0,,
5305,0,,
5306,1,,
5307,0.5,,
5308,1,,
5309,4,,
5310,318.5,,
5311,1207.5,,
5312,1856,,
5313,3030,,
5314,2963,,
5315,3400,,
5316,3835,,
5317,4420,,
5318,3916,,
5319,4755,,
5320,4240,,
5321,3245,,
5322,2020,,
5323,839,,
5324,82,,
5325,87.5,,
5326,2,,
5327,0,,
5328,0,,
5329,0,,
5330,1,,
5331,0,,
5332,0.5,,
5333,5,,
5334,339.5,,
5335,1455,,
5336,2840,,
5337,4155,,
5338,4710,,
5339,5725,,
5340,5730,,
5341,5155,,
5342,4235,,
5343,3140,,
5344,2045,,
5345,1205,,
5346,584.5,,
5347,175.5,,
5348,10.5,,
5349,1.5,,
5350,0.5,,
5351,0,,
5352,0,,
5353,0,,
5354,1,,
5355,0.5,,
5356,1,,
5357,1.5,,
5358,56,,
5359,385.5,,
5360,940,,
5361,1490,,
5362,2025,,
5363,2295,,
5364,2570,,
5365,2480,,
5366,2485,,
5367,2335,,
5368,1970,,
5369,1390,,
5370,739,,
5371,287,,
5372,23,,
5373,0.5,,
5374,0,,
5375,0,,
5376,0,,
5377,0,,
5378,0,,
5379,0,,
5380,0.5,,
5381,0.5,,
5382,90.5,,
5383,623.5,,
5384,1136.5,,
5385,2360,,
5386,2622,,
5387,3810,,
5388,4250,,
5389,4325,,
5390,4363,,
5391,4035,,
5392,3295,,
5393,2405,,
5394,1360,,
5395,508.5,,
5396,32,,
5397,57.5,,
5398,0.5,,
5399,0,,
5400,0,,
5401,0,,
5402,0,,
5403,0.5,,
5404,0.5,,
5405,1.5,,
5406,152,,
5407,720.5,,
5408,1608.5,,
5409,2575,,
5410,3369.5,,
5411,3805,,
5412,3685,,
5413,3665,,
5414,3569,,
5415,3235,,
5416,2800,,
5417,2065,,
5418,1150,,
5419,354.5,,
5420,14.5,,
5421,42.5,,
5422,1.5,,
5423,0,,
5424,0,,
5425,0,,
5426,1,,
5427,0,,
5428,0,,
5429,0,,
5430,87.5,,
5431,544,,
5432,1340,,
5433,2193.25,,
5434,2676.5,,
5435,3380,,
5436,3535,,
5437,3745,,
5438,3760,,
5439,3500,,
5440,2645,,
5441,1680,,
5442,796,,
5443,204,,
5444,7.5,,
5445,29.5,,
5446,1,,
5447,0,,
5448,0,,
5449,0,,
5450,0.5,,
5451,0,,
5452,0,,
5453,0.5,,
5454,47,,
5455,289.5,,
5456,719,,
5457,1360,,
5458,1941,,
5459,3650,,
5460,4550,,
5461,5210,,
5462,5095,,
5463,4805,,
5464,4080,,
5465,2950,,
5466,1820,,
5467,725.5,,
5468,32,,
5469,50,,
5470,1.5,,
5471,0,,
5472,0,,
5473,0,,
5474,1.5,,
5475,0.5,,
5476,1,,
5477,1.5,,
5478,321.5,,
5479,1285,,
5480,2350,,
5481,3585,,
5482,4115.5,,
5483,4800,,
5484,4870,,
5485,4565,,
5486,4070,,
5487,3225,,
5488,2645,,
5489,1755,,
5490,817,,
5491,242.5,,
5492,9,,
5493,22,,
5494,0,,
5495,0,,
5496,0,,
5497,0,,
5498,0.5,,
5499,0,,
5500,0.5,,
5501,1,,
5502,64,,
