,col
1627,1149.9744999999998
1628,1518.982
1629,2284.143
1630,2585.9965
1631,2668.098
1632,2762.8165
1633,2614.364
1634,2157.0165
1635,2230.6575000000003
1636,2467.092
1637,2725.868
1638,2789.3109999999997
1639,2845.117
1640,2649.8475
1641,2511.584
1642,2251.358
1643,2185.436
1644,2033.963
1645,1956.7375000000002
1646,1935.4515000000001
1647,2335.3405
1648,2320.5625
1649,2219.3575
1650,2032.2965
1651,2178.1364999999996
1652,2033.9045
1653,1870.929
1654,1772.1205
1655,1381.071
1656,769.7225000000001
1657,500.9785
1658,410.346
1659,170.04850000000002
1660,258.4105
1661,118.7255
1662,219.10500000000002
1663,230.39600000000002
1664,247.67899999999997
1665,221.524
1666,266.931
1667,447.265
1668,583.7
1669,573.3125
1670,378.082
1671,457.57550000000003
1672,562.0735
1673,933.7404999999999
1674,1203.9695000000002
1675,1377.3515
1676,1307.0035
1677,1323.9434999999999
1678,1310.853
1679,1361.7735
1680,1454.4365
1681,1480.7640000000001
1682,1538.5124999999998
1683,1662.8055
1684,1955.01
1685,1931.739
1686,1797.461
1687,1868.944
1688,1824.282
1689,1958.2420000000002
1690,2072.3360000000002
1691,1876.1305
1692,1772.7235
1693,1588.1665
1694,1432.9605000000001
1695,1285.2475
1696,1254.7514999999999
1697,1180.5825
1698,1237.703
1699,1529.151
1700,1697.1855
1701,1907.5884999999998
1702,1854.851
1703,1788.7115
1704,1604.8605
1705,1598.5735
1706,1554.252
1707,1547.9364999999998
1708,1529.534
1709,1238.421
1710,1183.412
1711,833.226
1712,574.4965
1713,375.05150000000003
1714,294.693
1715,177.771
1716,103.23249999999999
1717,174.23700000000002
1718,149.945
1719,156.505
1720,65.99199999999999
1721,38.242000000000004
1722,42.146
1723,118.2035
1724,229.805
1725,403.5815
1726,575.692
1727,724.9739999999999
1728,881.1865
1729,1282.3294999999998
1730,1407.875
1731,1484.2179999999998
1732,1378.0495
1733,1456.3094999999998
1734,1579.348
1735,1721.0720000000001
1736,1978.938
1737,2212.432
1738,2466.3415
1739,2725.5355
1740,2945.371
1741,2890.0125
1742,2965.202
1743,2939.033
1744,3170.2235
1745,3155.5910000000003
1746,3291.0955000000004
1747,3402.7635
1748,3445.326
1749,3481.5775000000003
1750,3440.8505
1751,3416.1565
1752,3341.1325
1753,3319.7765
1754,3392.9825
1755,3414.4305000000004
1756,3438.8655
1757,3466.69
1758,3404.4875
1759,3273.4485
1760,3104.9260000000004
1761,2888.4089999999997
1762,2404.526
1763,2291.946
1764,1934.8075
1765,1687.129
1766,1777.4315000000001
1767,1838.6979999999999
1768,1997.5895
1769,1388.4695
1770,2736.9804999999997
1771,2951.617
1772,3041.2259999999997
1773,3029.9970000000003
1774,2968.0119999999997
1775,2839.2889999999998
1776,2794.79
1777,2707.37
1778,2574.6245
1779,2602.823
1780,2721.4645
1781,2815.986
1782,2841.6859999999997
1783,2985.456
1784,3010.9795
1785,2913.9605
1786,2817.5465000000004
1787,2838.7160000000003
1788,1458.0795
1789,2841.17
1790,2650.1800000000003
1791,2423.377
1792,1990.1635
1793,1874.1315
1794,2730.9275
1795,3219.9314999999997
1796,3419.318
1797,3615.879
1798,3845.127
1799,3890.081
1800,4060.0585
1801,4058.692
1802,4104.6785
1803,4197.1990000000005
1804,4236.3865000000005
1805,4240.2345000000005
1806,4241.1525
1807,4248.5425
1808,4249.177
1809,4257.7345000000005
1810,4257.934
1811,4290.5779999999995
1812,4347.1735
1813,4358.226
1814,4359.689
1815,4356.6055
1816,4354.5065
1817,4347.079
1818,4329.139
1819,4342.5985
1820,4284.734
1821,4294.4635
1822,4247.6775
1823,4308.682
1824,4290.6985
1825,4280.664500000001
1826,4318.603499999999
1827,2240.5535
1828,4317.6885
1829,4302.8544999999995
1830,4287.6185000000005
1831,4328.5115000000005
1832,4325.445
1833,4331.9439999999995
1834,4324.3685000000005
1835,4314.4619999999995
1836,4289.834
1837,4267.725
1838,4243.9465
1839,4207.4345
1840,4240.344999999999
1841,4242.710999999999
1842,4187.698
1843,4159.926
1844,4118.636
1845,4095.5564999999997
1846,4132.0235
1847,4119.889
1848,4036.883
1849,3977.1765
1850,3990.1475
1851,3980.9030000000002
1852,3962.5955
1853,3875.684
1854,3896.6165
1855,3911.665
1856,3945.125
1857,4000.194
1858,4026.4415
1859,4084.2015
1860,4003.6865
1861,3945.292
1862,3882.779
1863,3828.9719999999998
1864,3868.4395
1865,3822.0510000000004
1866,3725.344
1867,1813.598
1868,3298.9674999999997
1869,2601.2215
1870,2335.4265
1871,2437.307
1872,2260.254
1873,2304.2200000000003
1874,2501.2805
1875,2785.7655
1876,2586.2195
1877,2861.4115
1878,2886.3869999999997
1879,3031.141
1880,2928.2645
1881,2595.5370000000003
1882,2375.8940000000002
1883,1152.8315
1884,2009.978
1885,1704.3905
1886,1336.2125
1887,1157.672
1888,1181.7685000000001
1889,1333.844
1890,1445.8455
1891,1240.5715
1892,943.4404999999999
1893,824.5455
1894,711.7275
1895,602.4100000000001
1896,453.858
1897,480.6645
1898,324.61199999999997
1899,308.6915
1900,353.812
1901,325.675
1902,309.60249999999996
1903,188.05249999999998
1904,448.688
1905,593.529
1906,632.064
1907,910.472
1908,1127.899
1909,1310.654
1910,1800.284
1911,2169.8655
1912,2250.791
1913,2173.523
1914,2367.6135
1915,2669.625
1916,2796.693
1917,3140.0625
1918,3268.7835
1919,3184.9275
1920,3199.9889999999996
1921,3354.2995
1922,3290.5095
1923,3160.6815
1924,2984.233
1925,2916.594
1926,2773.6225
1927,2617.212
1928,2450.9645
1929,2380.2815
1930,2033.517
1931,1906.9465
1932,1445.0520000000001
1933,1456.9765
1934,1715.1115
1935,2148.359
1936,2812.076
1937,2607.8824999999997
1938,2101.035
1939,2232.3795
1940,2578.221
1941,3146.8990000000003
1942,3153.073
1943,3016.315
1944,3169.008
1945,3338.608
1946,3679.4815
1947,3796.3105
1948,2023.667
1949,3971.6639999999998
1950,3939.2555
1951,3982.7200000000003
1952,3973.6409999999996
1953,3970.185
1954,3869.786
1955,3801.058
1956,3508.619
1957,3036.017
1958,3087.0885
1959,2583.581
1960,2002.9315000000001
1961,1674.324
1962,1268.4775
1963,481.033
1964,932.836
1965,838.556
1966,670.534
1967,446.1005
1968,454.379
1969,520.6015
1970,472.164
1971,395.52
1972,414.299
1973,427.59749999999997
1974,416.76300000000003
1975,443.9665
1976,432.39099999999996
1977,301.024
1978,254.16500000000002
1979,206.223
1980,149.08249999999998
1981,129.3045
1982,203.97449999999998
1983,275.955
1984,350.8
1985,339.751
1986,296.9425
1987,186.951
1988,161.6875
1989,125.4795
1990,138.871
1991,160.753
1992,75.10849999999999
1993,112.38149999999999
1994,131.061
1995,180.89
1996,193.7285
1997,225.878
1998,214.038
1999,240.459
2000,166.2125
2001,187.122
2002,174.856
2003,195.6135
2004,202.0975
2005,199.77800000000002
2006,220.59199999999998
2007,253.631
2008,297.0815
2009,267.344
2010,226.164
2011,199.86200000000002
2012,191.016
2013,280.194
2014,329.5615
2015,295.2405
2016,279.9435
2017,290.923
2018,338.622
2019,457.036
2020,441.231
2021,466.356
2022,481.0655
2023,471.924
2024,383.64
2025,250.273
2026,176.7635
2027,86.553
2028,55.104
2029,74.84049999999999
2030,81.4385
2031,130.14350000000002
2032,190.518
2033,278.829
2034,415.397
2035,508.39300000000003
2036,590.9884999999999
2037,774.193
2038,915.302
2039,1000.726
2040,1273.6295
2041,1570.8035
2042,1937.7345
2043,1831.5675
2044,1947.2105000000001
2045,2106.665
2046,1999.438
2047,2017.1934999999999
2048,2543.8500000000004
2049,2847.8680000000004
2050,2744.7245000000003
2051,2534.3775
2052,2401.16
2053,2324.266
2054,1944.4295000000002
2055,1893.4195
2056,1601.099
2057,1192.5425
2058,1214.704
2059,1500.5610000000001
2060,1820.895
2061,1946.842
2062,2120.5805
2063,2033.8575
2064,1908.683
2065,1833.5729999999999
2066,1884.173
2067,1597.312
2068,1465.4315000000001
2069,614.3965
2070,790.6265000000001
2071,546.2115
2072,415.27700000000004
2073,251.262
2074,395.28499999999997
2075,441.6875
2076,557.4335
2077,571.6505
2078,585.4775
2079,832.476
2080,1025.77
2081,1015.8119999999999
2082,1023.049
2083,846.0005
2084,945.7475
2085,1181.9115
2086,1051.1995000000002
2087,1072.164
2088,1116.2710000000002
2089,1097.4654999999998
2090,1033.9305
2091,957.229
2092,766.8665
2093,611.6225
2094,570.5
2095,660.4065
2096,666.7729999999999
2097,659.231
2098,698.024
2099,796.22
2100,923.6955
2101,1054.6535
2102,598.1899999999999
2103,1400.04
2104,1887.9344999999998
2105,2368.779
2106,2794.04
2107,3000.371
2108,3028.0335
2109,3226.4825
2110,3281.6695
2111,3150.377
2112,3040.7335000000003
2113,2499.207
2114,2355.6315
2115,2058.032
2116,863.904
2117,1279.9865
2118,965.258
2119,461.09999999999997
2120,773.8655
2121,774.539
2122,822.701
2123,865.077
2124,1079.6565
2125,1501.325
2126,1591.8600000000001
2127,2009.232
2128,2319.9945
2129,2555.6475
2130,2469.157
2131,1353.0365000000002
2132,2707.32
2133,2444.1949999999997
2134,2817.523
2135,2569.8225
2136,2506.8199999999997
2137,2265.0615
2138,2298.628
2139,2063.027
2140,2162.7799999999997
2141,2154.3865
2142,2113.4015
2143,1968.01
2144,1682.1045
2145,1686.4679999999998
2146,1578.6565
2147,1631.758
2148,1772.397
2149,1539.047
2150,1614.917
2151,1563.8655
2152,1398.4605000000001
2153,1284.9685
2154,1213.5659999999998
2155,573.2785
2156,1007.6220000000001
2157,997.159
2158,1094.163
2159,1136.361
2160,578.8645
2161,1019.3615
2162,1117.4445
2163,702.4725000000001
2164,663.1030000000001
2165,1151.3975
2166,1071.4505
2167,856.9594999999999
2168,734.0
2169,556.219
2170,414.49800000000005
2171,368.358
2172,377.0725
2173,306.5275
2174,268.2645
2175,265.056
2176,278.909
2177,400.6175
2178,582.799
2179,403.0285
2180,437.9305
2181,27.395000000000003
2182,605.1555
2183,719.014
2184,888.5105
2185,1812.2355
2186,1975.3615
2187,2354.6035
2188,1301.408
2189,96.379
2190,3156.3105
2191,1822.3725
2192,3540.5325
2193,3555.684
2194,1912.8285
2195,3382.2335000000003
2196,3593.7985
2197,3642.1785
2198,3491.8695
2199,3462.1639999999998
2200,3621.7709999999997
2201,3694.4885
2202,3659.859
2203,1765.3854999999999
2204,3248.812
2205,3190.581
2206,3185.1040000000003
2207,3218.068
2208,3433.5550000000003
2209,3471.2839999999997
2210,1744.48
2211,3170.6315
2212,125.252
2213,1629.6635
2214,3208.4285
2215,3089.4139999999998
2216,2991.824
2217,3090.189
2218,1638.262
2219,3074.9015
2220,3047.5945
2221,3458.508
2222,3552.645
2223,3510.7709999999997
2224,3441.727
2225,3468.7185
2226,3228.9365
2227,3398.251
2228,3211.3505
2229,2864.4300000000003
2230,2829.8905
2231,2549.696
2232,2499.4595
2233,2577.4815
2234,2497.3365000000003
2235,2432.6135
2236,101.537
2237,2811.215
2238,2668.5635
2239,2262.7259999999997
2240,2468.383
2241,2465.398
2242,2461.169
2243,2492.6144999999997
2244,2494.0085
2245,2516.2275
2246,2838.818
2247,1798.651
2248,3908.558
2249,3883.3410000000003
2250,3788.3135
2251,1905.2215
2252,3322.0505
2253,3354.824
2254,3860.7875
2255,3918.0845
2256,3953.233
2257,3775.724
2258,3629.334
2259,3521.0755
2260,1695.6025
2261,1579.4255
2262,2916.7479999999996
2263,2917.7145
2264,2582.25
2265,2252.563
2266,1625.2305000000001
2267,1146.628
2268,757.8164999999999
2269,621.4495
2270,433.477
2271,551.6469999999999
2272,509.32550000000003
2273,670.624
2274,823.322
2275,1011.2629999999999
2276,715.9689999999999
2277,1502.9115
2278,1805.6660000000002
2279,1944.897
2280,2251.243
2281,2555.8109999999997
2282,2822.468
2283,3016.7934999999998
2284,3388.9610000000002
2285,1803.442
2286,3518.2835
2287,3636.882
2288,3567.7225
2289,3445.7529999999997
2290,3413.691
2291,3261.7335000000003
2292,3066.8615
2293,3343.964
2294,3531.969
2295,3724.2765
2296,3708.1805
2297,3744.59
2298,3640.819
2299,3202.8655
2300,2877.1935
2301,2894.8225
2302,2820.133
2303,2538.9175
2304,2129.303
2305,942.7655
2306,1522.4805000000001
2307,1230.56
2308,1021.241
2309,983.7615000000001
2310,994.8585
2311,938.3824999999999
2312,872.4515
2313,905.125
2314,845.9985
2315,1046.6115
2316,1257.7804999999998
2317,1231.7425
2318,1362.56
2319,1553.04
2320,1710.583
2321,1763.301
2322,1577.3285
2323,1406.606
2324,1204.3049999999998
2325,1207.681
2326,920.3485000000001
2327,628.414
2328,468.027
2329,201.35649999999998
2330,131.1115
2331,50.50750000000001
2332,56.43600000000001
2333,149.4725
2334,61.221
2335,107.8365
2336,111.58449999999999
2337,111.54849999999999
2338,96.37950000000001
2339,88.65
2340,92.6405
2341,158.086
2342,190.009
2343,139.7935
2344,116.02350000000001
2345,94.1925
2346,76.556
2347,75.551
2348,120.10249999999999
2349,156.7895
2350,239.569
2351,309.57349999999997
2352,411.404
2353,374.111
2354,324.783
2355,258.1065
2356,199.107
2357,162.3065
2358,361.823
2359,495.03
2360,381.01
2361,418.23900000000003
2362,442.0855
2363,215.448
2364,344.80150000000003
2365,435.6725
2366,472.274
2367,541.4670000000001
2368,589.0325
2369,718.8845
2370,956.4275
2371,1485.777
2372,1502.789
2373,1692.7505
2374,1999.5610000000001
2375,2320.406
2376,2428.241
2377,2429.1895
2378,2538.9605
2379,2533.693
2380,938.1355
2381,2564.3055000000004
2382,2395.6405
2383,2287.6625
2384,2092.941
2385,1959.8365
2386,1656.905
2387,1245.7024999999999
2388,1287.143
2389,1348.893
2390,1530.0030000000002
2391,1456.5935
2392,885.768
2393,1912.2914999999998
2394,1765.8105
2395,1026.6785
2396,1735.109
2397,1481.306
2398,1080.0445
2399,904.3705
2400,989.7860000000001
2401,1057.2475
2402,1291.0594999999998
2403,962.219
2404,892.3665
2405,1057.239
2406,1301.673
2407,1020.847
2408,818.638
2409,1093.1100000000001
2410,1520.9740000000002
2411,1636.4215
2412,1250.4095
2413,1182.7255
2414,1137.5014999999999
2415,1051.3229999999999
2416,1132.0369999999998
2417,1122.1585
2418,1146.705
2419,1024.2295
2420,957.884
2421,592.733
2422,1090.815
2423,962.7950000000001
2424,1009.4935
2425,1106.9645
2426,1212.7375000000002
2427,1333.4035
2428,753.0590000000001
2429,768.0055
2430,1474.9470000000001
2431,1559.5465
2432,1511.4164999999998
2433,1273.944
2434,1257.188
2435,1199.8895
2436,1286.2185
2437,1390.685
2438,1442.7425
2439,1443.3645000000001
2440,1448.3065000000001
2441,1534.0234999999998
2442,1470.036
2443,949.4265
2444,1422.7555
2445,1059.6905000000002
2446,880.7185
2447,828.1215
2448,660.645
2449,514.6755
2450,177.18699999999998
2451,253.1275
2452,221.5285
2453,161.2765
2454,138.56349999999998
2455,122.0305
2456,138.973
2457,128.6705
2458,138.0555
2459,200.5935
2460,229.272
2461,194.774
2462,230.995
2463,399.573
2464,315.79
2465,239.8155
2466,138.9305
2467,124.695
2468,159.113
2469,191.66750000000002
2470,311.57349999999997
2471,279.8975
2472,245.6755
2473,266.9075
2474,321.837
2475,361.66999999999996
2476,198.8935
2477,308.831
2478,291.174
2479,170.157
2480,292.80899999999997
2481,207.2215
2482,178.6905
2483,193.863
2484,214.435
2485,271.3
2486,210.305
2487,188.7825
2488,156.4715
2489,198.975
2490,352.86249999999995
2491,539.2295
2492,720.46
2493,997.9350000000001
2494,1171.587
2495,1127.1064999999999
2496,1130.3285
2497,1146.7125
2498,1102.3175
2499,436.433
2500,713.611
2501,747.097
2502,937.848
2503,1081.3675
2504,1110.0605
2505,1052.8780000000002
2506,1025.6965
2507,1035.0785
2508,549.7395
2509,1520.1965
2510,1557.1535
2511,1573.421
2512,1351.128
2513,1474.1655
2514,1775.1515
2515,1908.4234999999999
2516,1819.9645
2517,1934.147
2518,1736.787
2519,1810.4879999999998
2520,1928.737
2521,1963.5585
2522,1877.6135
2523,1957.0575
2524,1962.432
2525,1045.828
2526,1041.876
2527,2006.1019999999999
2528,2025.3265000000001
2529,2046.171
2530,1915.231
2531,1357.2545
2532,1114.341
2533,1155.0245
2534,1200.395
2535,1365.3110000000001
2536,1507.2325
2537,1049.4075
2538,1988.982
2539,1100.981
2540,2217.0389999999998
2541,2464.5945
2542,2600.5860000000002
2543,2672.741
2544,2853.216
2545,2935.971
2546,3391.2445
2547,3582.9165000000003
2548,1878.6544999999999
2549,3425.9669999999996
2550,3491.5415000000003
2551,3669.7425000000003
2552,3620.0245
2553,3584.166
2554,3532.276
2555,3556.522
2556,3706.3265
2557,3703.9764999999998
2558,3668.6555
2559,3651.7155000000002
2560,3643.6530000000002
2561,3645.6965
2562,3551.0545
2563,3393.8990000000003
2564,3172.7875
2565,2810.1459999999997
2566,1362.2949999999998
2567,2686.0975
2568,2374.3630000000003
2569,2309.734
2570,2455.393
2571,2389.692
2572,1182.58
2573,2189.714
2574,2159.0985
2575,2161.4775
2576,2026.45
2577,2038.7335
2578,1889.296
2579,1494.4305
2580,1018.9169999999999
2581,814.5165
2582,971.3715
2583,1078.0065
2584,1613.685
2585,1073.8775
2586,2342.1795
2587,1435.3235
2588,2961.915
2589,3264.0045
2590,3505.5370000000003
2591,3544.915
2592,3286.7695
2593,2899.0055
2594,2470.084
2595,838.5735
2596,814.721
2597,374.6485
2598,614.0305
2599,1027.8195
2600,826.4504999999999
2601,363.596
2602,478.19050000000004
2603,343.744
2604,314.6425
2605,294.264
2606,272.9065
2607,342.329
2608,266.966
2609,535.613
2610,561.712
2611,34.437
2612,388.2645
2613,335.37
2614,286.15250000000003
2615,290.706
2616,276.3665
2617,357.009
2618,249.1635
2619,409.992
2620,148.74949999999998
2621,23.493
2622,609.7660000000001
2623,545.934
2624,29.3
2625,495.126
2626,258.2845
2627,489.0485
2628,531.7905000000001
2629,456.4035
2630,443.313
2631,430.32349999999997
2632,238.81799999999998
2633,500.6345
2634,567.559
2635,308.469
2636,310.531
2637,525.0745
2638,431.9905
2639,411.72249999999997
2640,251.40750000000003
2641,167.225
2642,121.584
2643,102.60300000000001
2644,20.875
2645,21.244
2646,223.474
2647,236.71949999999998
2648,237.23399999999998
2649,263.78650000000005
2650,362.44
2651,505.19849999999997
2652,680.8965000000001
2653,418.31
2654,890.5375
2655,977.8315
2656,1061.647
2657,1192.193
2658,1381.2939999999999
2659,783.933
2660,1754.002
2661,1970.067
2662,2173.3715
2663,2283.9750000000004
2664,2146.1495
2665,2071.336
2666,1625.0765000000001
2667,703.3054999999999
2668,425.299
2669,398.723
2670,954.74
2671,1388.0839999999998
2672,1761.5529999999999
2673,1641.3095
2674,2019.383
2675,2099.0615
2676,2054.0355
2677,1867.1465
2678,1649.814
2679,1598.0585
2680,1873.1325000000002
2681,2113.7565000000004
2682,1232.2990000000002
2683,2648.733
2684,2783.7200000000003
2685,2586.1745
2686,2190.8745
2687,2282.0055
2688,2529.6425
2689,2668.933
2690,2852.77
2691,2950.4525000000003
2692,105.009
2693,1482.435
2694,2942.6065
2695,2925.1485000000002
2696,2921.319
2697,1305.4264999999998
2698,2582.9855
2699,2632.8885
2700,2643.227
2701,2546.8100000000004
2702,2369.5445
2703,2630.507
2704,2937.2235
2705,3004.1615
2706,1472.897
2707,1699.3085
2708,3547.232
2709,3621.3914999999997
2710,3617.857
2711,1713.471
2712,3230.4085
2713,3282.2115000000003
2714,3460.5305
2715,3305.1875
2716,125.913
2717,1658.9275
2718,2916.656
2719,2740.9615
2720,2368.8305
2721,2247.8975
2722,1773.4744999999998
2723,1618.9675
2724,1491.763
2725,1145.3004999999998
2726,553.7985
2727,1089.6545
2728,1276.3305
2729,1464.8495
2730,1520.9875
2731,996.701
2732,2152.6025
2733,2375.042
2734,2385.4955
2735,2591.2645
2736,2864.49
2737,2626.5895
2738,2714.2655
2739,2629.388
2740,112.115
2741,1243.5529999999999
2742,2008.4665
2743,1251.16
2744,2376.442
2745,2174.1615
2746,2488.571
2747,1444.5525
2748,2533.9355
2749,2313.0985
2750,2830.968
2751,2876.126
2752,3058.5950000000003
2753,3147.679
2754,2848.932
2755,1351.49
2756,2825.5950000000003
2757,2758.6620000000003
2758,2484.5635
2759,2698.451
2760,3420.432
2761,3641.2345
2762,3658.7415
2763,3587.7535
2764,124.901
2765,1930.089
2766,3670.991
2767,3574.59
2768,3577.7065000000002
2769,3516.5525
2770,3385.741
2771,3488.4165
2772,3312.4335
2773,3159.3825
2774,3089.4120000000003
2775,3095.5595000000003
2776,2931.4355
2777,2384.323
2778,2107.1815
2779,105.994
2780,1964.4134999999999
2781,1838.0230000000001
2782,1533.876
2783,1054.6275
2784,428.2255
2785,648.1469999999999
2786,571.896
2787,546.0155
2788,31.086
2789,381.15200000000004
2790,307.1105
2791,288.248
2792,174.772
2793,235.82350000000002
2794,329.8725
2795,402.6435
2796,712.7465
2797,894.7864999999999
2798,1150.9825
2799,1285.4735
2800,1222.202
2801,999.81
2802,898.9325
2803,444.621
2804,847.0235
2805,802.1669999999999
2806,455.63849999999996
2807,928.5425
2808,1055.254
2809,1266.2559999999999
2810,1313.9075
2811,1189.3365
2812,34.244
2813,559.223
2814,1082.4475
2815,1133.6115
2816,1106.0610000000001
2817,1274.9025
2818,1327.1795000000002
2819,1295.0765
2820,1238.0365000000002
2821,1190.048
2822,1174.6105
2823,1117.846
2824,1091.5034999999998
2825,1188.75
2826,1224.5140000000001
2827,48.454
2828,1472.3145
2829,1582.7655
2830,1439.482
2831,1443.539
2832,1453.7125
2833,1428.767
2834,1525.9299999999998
2835,1701.5285
2836,1690.8874999999998
2837,1680.8635
2838,1739.6045
2839,2022.591
2840,1990.6925
2841,1913.2355
2842,1114.6825000000001
2843,2184.0379999999996
2844,2231.4390000000003
2845,2222.7
2846,2295.7844999999998
2847,2207.152
2848,2359.5675
2849,2483.8705
2850,2700.2705
2851,1462.3965
2852,2901.8785
2853,2912.807
2854,2834.584
2855,1486.2135
2856,2819.3625
2857,2898.998
2858,1515.442
2859,2933.89
2860,130.7
2861,115.808
2862,2944.2195
2863,3079.3864999999996
2864,3127.054
2865,3063.0445
2866,1523.279
2867,74.529
2868,1576.0775
2869,3123.3985000000002
2870,3336.0455
2871,1787.1835
2872,3463.682
2873,3397.806
2874,3305.2110000000002
2875,131.795
2876,3146.581
2877,3035.437
2878,3013.6845000000003
2879,3023.846
2880,3020.2995
2881,3051.0805
2882,1619.8695
2883,2914.8235
2884,126.484
2885,828.2445
2886,2400.5405
2887,2375.7945
2888,2124.753
2889,1894.1080000000002
2890,940.9649999999999
2891,80.568
2892,1775.2005
2893,2097.908
2894,2189.555
2895,2347.1915
2896,2875.9285
2897,1545.0625
2898,1761.5405
2899,1817.7030000000002
2900,149.892
2901,149.1855
2902,1797.2825
2903,1790.4735
2904,151.0
2905,154.354
2906,1074.0304999999998
2907,155.505
2908,151.322
2909,148.998
2910,152.011
2911,3471.1555
2912,157.74
2913,153.915
2914,1929.3305
2915,1835.6015
2916,160.416
2917,3188.772
2918,3293.1115
2919,3164.5005
2920,2899.8955
2921,1466.2205
2922,2038.0610000000001
2923,947.7125
2924,1824.469
2925,1769.221
2926,1610.6770000000001
2927,1929.069
2928,1842.3775
2929,92.235
2930,1690.2334999999998
2931,819.0849999999999
2932,70.985
2933,63.958
2934,493.942
2935,778.017
2936,779.0385
2937,386.6175
2938,757.9485
2939,398.6715
2940,865.3355
2941,986.1275
2942,1101.1275
2943,1137.1305
2944,1140.1955
2945,1293.2044999999998
2946,1487.0100000000002
2947,1509.9765
2948,1735.018
2949,1864.1885
2950,1730.8809999999999
2951,1533.1985
2952,1605.5815
2953,1519.8654999999999
2954,1600.775
2955,1307.823
2956,1074.683
2957,920.524
2958,411.55100000000004
2959,733.7985
2960,733.6034999999999
2961,651.6714999999999
2962,624.8105
2963,556.8615
2964,536.088
2965,558.2850000000001
2966,556.841
2967,590.069
2968,615.912
2969,649.048
2970,684.2635
2971,676.3335
2972,699.9455
2973,707.2635
2974,717.6514999999999
2975,753.5474999999999
2976,734.1165
2977,685.315
2978,743.6745000000001
2979,760.722
2980,675.4795
2981,652.9925000000001
2982,581.832
2983,550.9505
2984,544.664
2985,588.3009999999999
2986,577.5260000000001
2987,328.53450000000004
2988,663.4414999999999
2989,763.5889999999999
2990,845.059
2991,920.823
2992,953.949
2993,1013.222
2994,1080.149
2995,1083.3745
2996,1096.1
2997,947.7375
2998,841.4449999999999
2999,820.893
3000,740.5029999999999
3001,679.0015
3002,547.5930000000001
3003,419.8595
3004,371.81399999999996
3005,364.932
3006,387.7755
3007,372.1115
3008,398.395
3009,368.0355
3010,379.874
3011,406.08299999999997
3012,452.169
3013,456.906
3014,463.6305
3015,567.9025
3016,349.58799999999997
3017,652.235
3018,620.4300000000001
3019,550.078
3020,435.13649999999996
3021,336.6675
3022,368.39
3023,422.7765
3024,425.3895
3025,411.602
3026,396.057
3027,399.39099999999996
3028,373.77049999999997
3029,389.315
3030,372.5635
3031,356.327
3032,371.6785
3033,374.0295
3034,337.29999999999995
3035,347.0915
3036,371.01
3037,443.8815
3038,502.6695
3039,558.439
3040,528.328
3041,535.208
3042,642.9214999999999
3043,649.1505
3044,635.4784999999999
3045,334.515
3046,568.294
3047,603.773
3048,612.9884999999999
3049,590.094
3050,638.1305
3051,683.7565
3052,695.1555000000001
3053,790.7725
3054,1216.8315
3055,1201.7365
3056,1046.534
3057,447.73
3058,717.8064999999999
3059,608.7385
3060,609.269
3061,590.5754999999999
3062,780.981
3063,939.674
3064,1238.979
3065,1043.1205
3066,743.1585
3067,870.9175
3068,1019.0174999999999
3069,1335.569
3070,1203.1754999999998
3071,1102.1825
3072,1059.179
3073,992.5205
3074,431.066
3075,658.0425
3076,693.464
3077,621.755
3078,530.1535
3079,668.2139999999999
3080,620.5995
3081,613.8955000000001
3082,718.6020000000001
3083,848.3344999999999
3084,862.058
3085,252.47924999999998
3086,842.7105
3087,919.52
3088,567.4
3089,1075.6255
3090,1193.7355
3091,1281.2165
3092,1088.2915
3093,1120.6225
3094,757.7
3095,962.8030000000001
3096,1146.3865
3097,1257.214
3098,1305.2815
3099,1304.478
3100,1556.9155
3101,1741.399
3102,1614.749
3103,1263.1095
3104,1300.243
3105,1655.782
3106,1790.8255
3107,1588.3865
3108,1393.4295000000002
3109,1247.1795000000002
3110,1020.0074999999999
3111,703.235
3112,487.89050000000003
3113,396.6965
3114,293.36850000000004
3115,293.7695
3116,351.6605
3117,431.948
3118,632.1424999999999
3119,821.6320000000001
3120,962.585
3121,1085.3825
3122,1196.7245
3123,1437.585
3124,1622.253
3125,1656.7694999999999
3126,1904.243
3127,2116.5105
3128,2402.1400000000003
3129,2403.4325
3130,2356.6365
3131,2399.246
3132,2431.657
3133,2417.4325
3134,2486.8914999999997
3135,2534.6495
3136,2449.9260000000004
3137,2358.1215
3138,1832.7005
3139,1612.534
3140,1621.0904999999998
3141,1829.2820000000002
3142,1965.712
3143,1836.7255
3144,1828.4279999999999
3145,2196.7484999999997
3146,2036.46
3147,1736.7134999999998
3148,1292.792
3149,817.7719999999999
3150,691.5029999999999
3151,595.5175
3152,427.6445
3153,343.0025
3154,340.25125
3155,337.5415
3156,373.23199999999997
3157,352.52599999999995
3158,360.82050000000004
3159,367.8565
3160,428.851
3161,520.054
3162,600.481
3163,813.5455
3164,1078.108
3165,1014.588
3166,735.7080000000001
3167,656.596
3168,693.229
3169,911.3975
3170,1090.1425
3171,1011.262
3172,846.351
3173,982.2455
3174,1036.315
3175,967.1465000000001
3176,869.9085
3177,722.7745
3178,594.5585
3179,312.1435
3180,462.84000000000003
3181,477.6015
3182,501.17600000000004
3183,466.10400000000004
3184,354.45500000000004
3185,140.371
3186,81.9805
3187,79.9785
3188,111.184
3189,151.684
3190,231.67950000000002
