HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nucear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium
FUELHH,20180716,39,17281,0,733,6635,1259,1164,412,0,59,1998,36,1058,220,2287,0
FUELHH,20180716,40,17389,0,733,6639,1318,976,348,0,42,1998,20,1058,198,2299,0
FUELHH,20180716,41,17489,0,734,6672,1318,1038,144,0,32,1998,0,1058,122,2286,0
FUELHH,20180716,42,17325,0,734,6709,1341,656,108,0,27,1998,14,1058,136,2300,0
FUELHH,20180716,43,17679,0,554,6303,1387,308,99,0,27,1998,34,1002,138,2312,0
FUELHH,20180716,44,17501,0,373,6213,1553,164,97,0,27,1998,70,1000,118,2315,0
FUELHH,20180716,45,16945,0,43,6216,1703,148,99,0,27,1996,0,1000,148,2317,0
FUELHH,20180716,46,15430,0,0,6215,1667,86,98,0,32,1996,0,1000,100,2258,0
FUELHH,20180716,47,13610,0,0,6209,1697,30,98,0,51,1996,104,1000,136,1998,0
FUELHH,20180716,48,12334,0,0,6218,1662,0,86,0,52,1996,248,1000,206,1678,0
FUELHH,20180717,1,11768,0,0,6218,1481,0,26,0,55,1898,270,952,356,1662,0
FUELHH,20180717,2,11095,0,0,6233,1389,0,23,0,64,1898,280,952,464,1646,0
FUELHH,20180717,3,11102,0,0,6251,1214,0,22,0,66,1840,296,922,502,1660,0
FUELHH,20180717,4,10765,0,0,6279,1260,0,21,0,66,1842,298,922,500,1664,0
FUELHH,20180717,5,10776,0,0,6314,1381,0,20,0,65,1692,298,922,496,1661,0
FUELHH,20180717,6,10523,0,0,6320,1522,0,20,0,65,1692,298,922,480,1662,0
FUELHH,20180717,7,10440,0,0,6318,1461,0,20,0,65,1642,298,922,504,1662,0
FUELHH,20180717,8,10157,0,0,6330,1588,0,20,0,66,1642,298,922,504,1665,0
FUELHH,20180717,9,10618,0,0,6344,1551,0,20,0,66,1542,298,922,504,1665,0
FUELHH,20180717,10,10633,0,0,6369,1503,0,22,0,66,1544,298,922,504,1641,0
FUELHH,20180717,11,10360,0,10,6386,1750,0,36,0,66,1542,282,922,504,1625,0
FUELHH,20180717,12,10689,0,25,6394,2046,0,38,0,66,1542,244,922,488,1626,0
FUELHH,20180717,13,11724,0,40,6422,1968,0,55,0,67,1702,298,1000,494,1574,0
FUELHH,20180717,14,13605,0,99,6438,1911,20,55,0,59,1702,286,1000,414,1555,0
FUELHH,20180717,15,15840,0,366,6451,1683,150,55,0,60,1702,170,1000,308,1614,0
FUELHH,20180717,16,17061,0,730,6465,1431,156,61,0,66,1702,112,1000,158,1645,0
FUELHH,20180717,17,17772,0,1067,6476,1267,146,101,0,66,1702,0,1058,34,1640,0
FUELHH,20180717,18,17995,0,923,6486,1316,272,130,0,64,1702,0,1058,0,1636,0
FUELHH,20180717,19,18117,0,813,6488,1410,462,149,0,49,1702,0,1058,0,1638,0
FUELHH,20180717,20,17756,0,770,6484,1367,808,129,0,43,1702,0,1058,0,1636,0
FUELHH,20180717,21,17713,0,724,6469,1301,816,113,0,59,1702,0,1058,0,1633,0
FUELHH,20180717,22,17914,0,887,6436,1109,884,112,0,63,1702,0,1058,0,1637,0
FUELHH,20180717,23,17264,0,1103,6195,995,892,88,0,56,1704,0,1058,0,1629,0
FUELHH,20180717,24,17984,0,1295,6475,878,934,72,0,56,1704,0,1058,0,1694,0
FUELHH,20180717,25,18321,0,1303,6511,807,1008,57,0,25,1704,0,1002,0,1880,0
FUELHH,20180717,26,17988,0,1365,6525,912,880,57,0,25,1702,0,1000,0,2029,0
FUELHH,20180717,27,17916,0,1332,6529,935,256,62,0,25,1704,0,1000,0,2184,0
FUELHH,20180717,28,17660,0,1299,6536,1018,138,90,0,25,1702,0,1000,0,2194,0
FUELHH,20180717,29,17517,0,1234,6546,1026,138,89,0,21,1702,0,1000,0,2161,0
FUELHH,20180717,30,17429,0,1312,6542,1095,152,90,0,25,1704,0,1000,0,2013,0
FUELHH,20180717,31,17295,0,1214,6552,1240,138,104,0,49,1704,0,1000,0,1966,0
FUELHH,20180717,32,17421,0,1240,6560,1338,362,108,0,50,1698,0,1000,0,2022,0
FUELHH,20180717,33,17718,0,1374,6563,1352,342,156,0,45,1998,0,1000,0,2081,0
FUELHH,20180717,34,18042,0,1314,6575,1442,354,330,0,57,1998,0,1000,0,2079,0
FUELHH,20180717,35,18046,0,1323,6579,1455,434,429,0,61,1998,0,1058,0,2083,0
FUELHH,20180717,36,18000,0,1255,6527,1593,740,311,0,65,1998,0,1058,0,2080,0
FUELHH,20180717,37,18168,0,938,6508,1535,760,277,0,66,1998,0,1058,0,2085,0
FUELHH,20180717,38,18518,0,856,6514,1445,528,271,0,65,1998,0,1058,4,2083,0
FUELHH,20180717,39,18496,0,834,6520,1375,568,213,0,65,1806,0,1058,76,2083,0
FUELHH,20180717,40,18298,0,1035,6524,1271,504,208,0,65,1800,0,1058,24,2086,0
FUELHH,20180717,41,18216,0,1231,6526,1127,154,159,0,65,1800,0,1058,22,2084,0
FUELHH,20180717,42,17741,0,1240,6521,989,194,148,0,66,1800,0,1058,80,2088,0
FUELHH,20180717,43,17590,0,1067,6521,971,184,146,0,67,1800,0,1000,202,2097,0
FUELHH,20180717,44,17704,0,867,6527,936,226,112,0,67,1800,0,1000,130,2095,0
FUELHH,20180717,45,17370,0,404,6531,954,142,56,0,67,1800,50,1000,0,2070,0
FUELHH,20180717,46,16070,0,56,6538,936,114,53,0,67,1798,108,1000,0,2052,0
FUELHH,20180717,47,14266,0,0,6543,923,0,53,0,67,1998,100,1000,56,2034,0
FUELHH,20180717,48,12332,0,0,6550,892,0,53,0,67,1998,134,1000,222,2050,0
FUELHH,20180718,1,11216,0,0,6559,855,0,53,0,68,1998,188,1002,340,2117,0
FUELHH,20180718,2,10809,0,0,6566,840,0,53,0,67,1998,256,1002,374,2130,0
FUELHH,20180718,3,10650,0,0,6574,786,0,53,0,67,1802,298,952,444,2130,0
FUELHH,20180718,4,10842,0,0,6595,689,0,53,0,67,1800,298,952,504,2127,0
FUELHH,20180718,5,10746,0,0,6595,599,0,53,0,67,1800,296,952,504,2130,0
FUELHH,20180718,6,10767,0,0,6602,534,0,53,0,66,1800,206,952,504,2129,0
FUELHH,20180718,7,10633,0,0,6602,550,0,53,0,67,1800,126,952,504,2127,0
FUELHH,20180718,8,10670,0,0,6608,537,0,53,0,67,1800,126,952,504,2128,0
FUELHH,20180718,9,10782,0,0,6612,509,0,53,0,67,1800,126,950,504,2125,0
FUELHH,20180718,10,10813,0,0,6621,511,0,53,0,67,1800,126,950,504,2131,0
FUELHH,20180718,11,10625,0,0,6622,522,0,72,0,67,1800,154,952,504,2125,0
FUELHH,20180718,12,10766,0,0,6626,513,0,73,0,67,1800,258,950,504,2118,0
FUELHH,20180718,13,12224,0,0,6628,465,56,84,0,66,1800,298,998,492,2124,0
FUELHH,20180718,14,14266,0,0,6636,407,106,84,0,66,1800,296,1000,410,2109,0
FUELHH,20180718,15,17011,0,107,6632,371,172,100,0,66,1800,180,1000,252,2106,0
FUELHH,20180718,16,18428,0,476,6631,352,174,103,0,66,1800,54,1000,98,2105,0
FUELHH,20180718,17,19065,0,837,6635,328,142,127,0,66,1800,0,1058,0,2107,0
FUELHH,20180718,18,19028,0,938,6635,302,144,145,0,66,1800,0,1058,0,2106,0
FUELHH,20180718,19,19037,0,937,6639,259,256,157,0,67,1800,0,1058,0,2105,0
FUELHH,20180718,20,18953,0,928,6639,206,210,158,0,67,1800,0,1058,0,2093,0
FUELHH,20180718,21,18906,0,907,6629,186,148,144,0,66,1800,0,1058,0,2086,0
FUELHH,20180718,22,18913,0,944,6626,189,188,128,0,67,1800,0,1058,0,2089,0
FUELHH,20180718,23,18776,0,1065,6620,188,402,127,0,66,1800,0,1058,0,2141,0
FUELHH,20180718,24,18886,0,1201,6619,168,326,109,0,66,1800,0,1058,0,2148,0
FUELHH,20180718,25,18731,0,1351,6619,150,510,84,0,66,1800,0,1002,0,2146,0
FUELHH,20180718,26,18771,0,1346,6615,158,214,70,0,36,1800,0,998,0,2145,0
FUELHH,20180718,27,18920,0,1228,6615,180,162,69,0,35,1898,0,744,0,2147,0
FUELHH,20180718,28,18852,0,1243,6616,213,140,69,0,40,1900,0,738,0,2144,0
FUELHH,20180718,29,18577,0,1207,6617,261,164,69,0,60,1900,0,940,0,2140,0
FUELHH,20180718,30,18742,0,1036,6615,347,176,69,0,64,1900,0,944,0,2133,0
FUELHH,20180718,31,18968,0,1178,6621,336,150,85,0,65,1898,0,600,0,2114,0
FUELHH,20180718,32,19176,0,1338,6619,337,304,93,0,64,1898,0,594,0,2138,0
FUELHH,20180718,33,19068,0,1373,6630,382,388,172,0,62,1998,0,960,0,2113,0
FUELHH,20180718,34,19364,0,1382,6631,375,630,183,0,60,1998,0,968,0,2107,0
FUELHH,20180718,35,19124,0,1414,6631,344,1222,296,0,58,1998,0,892,0,2106,0
FUELHH,20180718,36,19254,0,1444,6641,371,1134,306,0,58,1998,0,890,0,2083,0
FUELHH,20180718,37,19090,0,1393,6639,377,1160,298,0,59,1998,0,940,0,2086,0
FUELHH,20180718,38,19037,0,1371,6643,426,1028,285,0,57,1998,0,940,0,2091,0
FUELHH,20180718,39,18899,0,1225,6644,444,1044,230,0,59,1998,0,910,0,2044,0
FUELHH,20180718,40,19371,0,980,6646,453,460,197,0,59,1998,0,910,0,2034,0
FUELHH,20180718,41,19142,0,908,6643,458,176,148,0,58,1998,0,1054,0,2099,0
FUELHH,20180718,42,18971,0,740,6635,432,226,142,0,36,1998,0,1058,62,2102,0
FUELHH,20180718,43,18881,0,494,6639,391,204,122,0,39,1998,0,1002,156,2103,0
FUELHH,20180718,44,18663,0,399,6636,345,176,101,0,58,1998,0,1000,264,2107,0
FUELHH,20180718,45,18025,0,211,6633,332,152,54,0,60,1998,0,854,334,2115,0
FUELHH,20180718,46,16316,0,209,6626,312,128,53,0,60,1998,18,852,270,2107,0
FUELHH,20180718,47,14221,0,255,6625,316,26,53,0,60,1998,138,996,340,2128,0
FUELHH,20180718,48,12642,0,277,6626,306,0,53,0,60,1998,166,1000,428,2131,0
FUELHH,20180719,1,12032,0,209,6623,313,0,53,0,60,1900,214,940,468,2131,0
FUELHH,20180719,2,11648,0,174,6621,358,0,53,0,61,1900,282,938,504,2113,0
FUELHH,20180719,3,11344,0,0,6634,385,0,53,0,61,1898,298,938,504,2094,0
FUELHH,20180719,4,11072,0,0,6638,345,0,53,0,61,1900,298,938,504,2033,0
FUELHH,20180719,5,10649,0,0,6639,336,0,53,0,61,1900,284,938,504,2114,0
FUELHH,20180719,6,10472,0,0,6642,352,0,53,0,61,1900,212,938,504,2114,0
FUELHH,20180719,7,10706,0,0,6641,379,0,53,0,61,1900,246,936,504,2117,0
FUELHH,20180719,8,10785,0,0,6639,376,0,53,0,61,1900,248,936,504,2144,0
FUELHH,20180719,9,10820,0,0,6636,315,0,53,0,61,1900,212,934,504,2139,0
FUELHH,20180719,10,10835,0,0,6642,297,0,53,0,61,1900,212,934,504,2100,0
FUELHH,20180719,11,11168,0,0,6637,286,0,53,0,61,1900,212,934,504,2048,0
FUELHH,20180719,12,11274,0,0,6634,290,0,53,0,61,1898,262,932,504,2135,0
FUELHH,20180719,13,12635,0,0,6654,286,0,67,0,60,1998,286,640,504,2138,0
FUELHH,20180719,14,14457,0,0,6656,311,146,72,0,58,2000,222,636,500,2072,0
FUELHH,20180719,15,16338,0,321,6654,324,216,86,0,60,1998,106,990,392,2134,0
FUELHH,20180719,16,17641,0,677,6659,307,202,103,0,60,1998,4,1000,242,2140,0
FUELHH,20180719,17,17960,0,945,6658,284,548,154,0,60,1998,0,1058,102,2140,0
FUELHH,20180719,18,17992,0,945,6582,298,700,169,0,60,1998,0,1058,0,2139,0
FUELHH,20180719,19,17870,0,944,6424,314,916,170,0,60,1998,0,1058,0,2138,0
FUELHH,20180719,20,17810,0,945,6387,362,666,158,0,60,1998,0,1058,0,2050,0
FUELHH,20180719,21,17785,0,943,6400,388,244,135,0,60,1998,0,1058,0,2105,0
FUELHH,20180719,22,17820,0,940,6412,459,186,136,0,59,1998,0,1058,0,1944,0
FUELHH,20180719,23,17863,0,940,6417,519,138,105,0,59,1998,0,1058,0,1783,0
FUELHH,20180719,24,17697,0,907,6476,631,154,101,0,59,1998,0,1058,0,1735,0
FUELHH,20180719,25,17703,0,904,6550,713,344,101,0,55,1998,0,1002,0,1595,0
FUELHH,20180719,26,17602,0,941,6559,850,148,100,0,59,1998,0,1000,0,1578,0
FUELHH,20180719,27,17323,0,942,6561,979,150,57,0,59,1998,0,1000,0,1557,0
FUELHH,20180719,28,17071,0,944,6555,1019,146,54,0,59,1998,0,1000,0,1578,0
FUELHH,20180719,29,16970,0,904,6550,1145,152,54,0,56,1998,0,1000,0,1588,0
FUELHH,20180719,30,16820,0,900,6554,1306,164,54,0,57,1998,0,1000,0,1592,0
FUELHH,20180719,31,16713,0,888,6557,1537,160,69,0,59,1998,0,1000,0,1597,0
FUELHH,20180719,32,17144,0,900,6477,1678,174,77,0,59,1998,0,1000,0,1621,0
FUELHH,20180719,33,17449,0,920,6412,1761,116,165,0,59,1998,0,1000,0,1746,0
FUELHH,20180719,34,17572,0,881,6407,1825,236,167,0,59,1998,0,1000,0,1945,0
FUELHH,20180719,35,17653,0,873,6409,1870,494,258,0,33,1998,0,1058,0,2083,0
FUELHH,20180719,36,17659,0,950,6428,1919,292,272,0,39,1998,0,1058,0,2092,0
FUELHH,20180719,37,17617,0,966,6559,1914,222,272,0,49,1998,0,1058,0,2105,0
FUELHH,20180719,38,17644,0,832,6676,1900,432,269,0,58,1998,0,1058,0,2109,0
FUELHH,20180719,39,17615,0,861,6690,1843,350,229,0,58,1998,72,1058,0,2109,0
FUELHH,20180719,40,17408,0,892,6698,1832,384,224,0,57,1998,14,1058,0,2114,0
FUELHH,20180719,41,17282,0,937,6704,1846,180,176,0,42,1998,0,1058,0,2110,0
FUELHH,20180719,42,17070,0,793,6700,1769,146,143,0,26,1998,0,1058,0,2115,0
FUELHH,20180719,43,16873,0,519,6693,1678,330,89,0,21,1998,24,1002,10,2119,0
FUELHH,20180719,44,16955,0,434,6707,1539,308,86,0,21,1998,0,1000,142,2074,0
FUELHH,20180719,45,16675,0,231,6700,1430,228,86,0,20,1998,0,1000,106,2048,0
FUELHH,20180719,46,14982,0,210,6570,1399,210,67,0,21,1998,0,1000,166,2044,0
FUELHH,20180719,47,13389,0,209,6451,1333,0,52,0,49,1950,88,974,214,2046,0
FUELHH,20180719,48,11651,0,209,6439,1264,0,51,0,53,1950,240,974,360,2045,0
FUELHH,20180720,1,10874,0,210,6455,1233,0,51,0,54,1870,296,936,486,2047,0
FUELHH,20180720,2,10769,0,64,6487,1183,0,51,0,58,1870,258,936,504,2044,0
FUELHH,20180720,3,10349,0,0,6624,1276,0,51,0,59,1870,290,936,504,2042,0
FUELHH,20180720,4,10023,0,0,6652,1226,0,51,0,59,1870,296,936,504,2092,0
FUELHH,20180720,5,9882,0,0,6651,1058,0,51,0,59,1870,296,936,504,2138,0
FUELHH,20180720,6,9826,0,0,6663,921,0,51,0,59,1870,296,936,504,2139,0
FUELHH,20180720,7,9821,0,0,6568,887,0,51,0,59,1870,296,936,504,2137,0
FUELHH,20180720,8,9684,0,0,6566,772,0,51,0,59,1870,296,936,504,2140,0
FUELHH,20180720,9,10036,0,0,6577,720,0,51,0,59,1870,296,934,504,2142,0
FUELHH,20180720,10,9861,0,0,6637,724,0,51,0,59,1870,296,934,504,2141,0
FUELHH,20180720,11,10087,0,0,6736,706,0,51,0,59,1820,282,936,504,2142,0
FUELHH,20180720,12,10378,0,0,6767,716,0,51,0,59,1818,238,936,504,2141,0
FUELHH,20180720,13,11733,0,163,6848,708,0,51,0,59,1948,296,376,504,2140,0
FUELHH,20180720,14,12997,0,209,6844,676,100,51,0,58,1948,280,356,504,2141,0
FUELHH,20180720,15,15690,0,371,6839,763,256,86,0,59,1998,134,508,390,2137,0
FUELHH,20180720,16,16851,0,600,6847,911,140,90,0,59,2000,0,520,240,2135,0
FUELHH,20180720,17,17244,0,590,6843,981,226,182,0,59,2000,0,1040,88,2134,0
FUELHH,20180720,18,17177,0,824,6852,927,238,198,0,59,1998,0,1056,0,2171,0
FUELHH,20180720,19,17328,0,906,6796,837,318,202,0,59,1998,0,1058,0,2179,0
FUELHH,20180720,20,17523,0,924,6685,812,290,203,0,60,2000,0,1058,0,2176,0
FUELHH,20180720,21,17535,0,973,6682,780,158,167,0,60,2000,0,1058,0,2176,0
FUELHH,20180720,22,17656,0,992,6671,774,148,166,0,60,2000,0,1058,0,2139,0
FUELHH,20180720,23,17315,0,987,6677,795,310,125,0,60,2000,0,1058,0,2130,0
FUELHH,20180720,24,17295,0,975,6688,802,306,106,0,60,1998,0,1058,0,2143,0
FUELHH,20180720,25,17224,0,974,6739,769,432,71,0,59,2000,0,1002,0,2151,0
FUELHH,20180720,26,16964,0,1047,6900,869,292,59,0,60,1998,0,1000,0,2130,0
FUELHH,20180720,27,16587,0,911,6953,913,484,34,0,59,1998,0,1000,0,2147,0
FUELHH,20180720,28,16546,0,729,6965,973,442,33,0,59,1998,0,1002,0,2150,0
FUELHH,20180720,29,16459,0,710,6954,920,504,18,0,57,1998,0,1000,0,2157,0
FUELHH,20180720,30,16669,0,733,6958,1014,524,23,0,59,1998,0,1000,0,2143,0
FUELHH,20180720,31,16888,0,729,6972,1077,206,18,0,60,1998,0,1000,0,2105,0
FUELHH,20180720,32,16983,0,917,6957,1127,168,32,0,60,1998,0,1000,0,2107,0
FUELHH,20180720,33,16918,0,1217,6957,1182,222,115,0,59,2000,0,1000,0,2107,0
FUELHH,20180720,34,17430,0,1233,6958,1150,454,129,0,27,1998,0,1002,0,2103,0
FUELHH,20180720,35,17791,0,1309,6962,1130,570,190,0,20,1998,0,1058,0,2115,0
FUELHH,20180720,36,17964,0,1373,6966,1082,444,208,0,20,1998,0,1060,0,2135,0
FUELHH,20180720,37,17960,0,1341,6964,945,300,223,0,20,1998,0,1056,0,2141,0
FUELHH,20180720,38,18009,0,1286,6963,907,264,221,0,21,1998,0,1060,0,2144,0
FUELHH,20180720,39,17803,0,1245,6963,837,224,181,0,20,2000,0,1058,0,2136,0
FUELHH,20180720,40,17390,0,1333,6955,777,128,172,0,20,1998,0,1060,0,2135,0
FUELHH,20180720,41,16970,0,1039,6958,835,190,141,0,20,1998,0,1058,0,2197,0
FUELHH,20180720,42,16817,0,832,6933,718,212,125,0,20,2000,0,1058,86,2215,0
FUELHH,20180720,43,17216,0,455,6866,623,116,35,0,20,1998,0,1002,86,2194,0
FUELHH,20180720,44,17173,0,265,6745,635,152,34,0,20,1998,0,1002,86,2183,0
FUELHH,20180720,45,16634,0,4,6742,566,192,34,0,20,1998,0,1000,128,2157,0
FUELHH,20180720,46,15703,0,0,6741,500,118,33,0,20,2000,0,1002,90,1887,0
FUELHH,20180720,47,14406,0,0,6784,459,26,18,0,20,2000,80,1000,120,1456,0
FUELHH,20180720,48,13204,0,0,6929,344,20,18,0,21,1998,146,1000,198,1109,0
FUELHH,20180721,1,12311,0,0,6988,284,0,20,0,20,1872,96,940,348,937,0
FUELHH,20180721,2,11565,0,0,7014,205,0,20,0,21,1872,164,938,482,934,0
FUELHH,20180721,3,11246,0,0,7027,161,0,20,0,20,1772,246,888,504,934,0
FUELHH,20180721,4,11104,0,0,7037,150,0,20,0,20,1770,298,888,504,934,0
FUELHH,20180721,5,11141,0,0,7046,124,0,20,0,20,1770,298,888,504,934,0
FUELHH,20180721,6,10837,0,0,7057,147,0,20,0,20,1772,298,888,504,930,0
FUELHH,20180721,7,10596,0,0,7039,175,0,20,0,20,1770,298,888,504,930,0
FUELHH,20180721,8,10683,0,0,6906,186,0,20,0,20,1770,274,888,504,933,0
FUELHH,20180721,9,10706,0,0,6846,256,0,20,0,20,1772,210,888,504,934,0
FUELHH,20180721,10,10535,0,0,6848,238,0,20,0,20,1772,256,888,504,941,0
FUELHH,20180721,11,10745,0,0,6846,210,0,20,0,20,1772,228,888,504,943,0
FUELHH,20180721,12,10714,0,0,6898,250,0,20,0,20,1770,220,888,504,943,0
FUELHH,20180721,13,10664,0,0,7033,340,0,20,0,20,1772,280,888,504,942,0
FUELHH,20180721,14,11064,0,0,7066,385,0,20,0,20,1772,298,888,500,944,0
FUELHH,20180721,15,11770,0,0,7065,318,0,34,0,20,1896,278,950,460,944,0
FUELHH,20180721,16,12926,0,5,7068,278,0,46,0,20,1900,216,950,386,944,0
FUELHH,20180721,17,13957,0,196,7073,216,152,138,0,20,1704,174,1058,246,946,0
FUELHH,20180721,18,14468,0,420,7070,188,234,157,0,20,1704,104,1060,112,943,0
FUELHH,20180721,19,14758,0,443,7082,202,450,169,0,20,1704,0,1058,44,945,0
FUELHH,20180721,20,14549,0,290,7091,190,892,170,0,20,1704,0,1058,14,941,0
FUELHH,20180721,21,14712,0,208,7086,242,846,128,0,20,1704,0,1060,0,943,0
FUELHH,20180721,22,14472,0,209,7099,302,856,132,0,20,1702,0,1060,0,942,0
FUELHH,20180721,23,14823,0,209,7125,364,182,98,0,20,1704,0,1060,0,967,0
FUELHH,20180721,24,14477,0,210,7152,418,144,91,0,20,1704,0,1058,0,962,0
FUELHH,20180721,25,14251,0,210,7166,438,196,63,0,20,1704,0,1002,0,970,0
FUELHH,20180721,26,14178,0,211,7154,503,162,54,0,20,1704,0,1000,14,969,0
FUELHH,20180721,27,13767,0,211,7024,569,202,47,0,20,1704,0,1000,70,966,0
FUELHH,20180721,28,13505,0,210,6953,612,158,45,0,20,1704,0,1000,138,962,0
FUELHH,20180721,29,13017,0,210,6950,733,194,27,0,20,1704,0,1002,176,968,0
FUELHH,20180721,30,13137,0,210,6949,737,192,27,0,20,1704,0,1000,94,971,0
FUELHH,20180721,31,13248,0,210,6992,768,188,27,0,20,1704,0,952,32,971,0
FUELHH,20180721,32,13266,0,210,7122,860,158,27,0,21,1702,0,950,24,972,0
FUELHH,20180721,33,13402,0,210,7174,929,150,57,0,20,1948,0,998,86,970,0
FUELHH,20180721,34,14096,0,211,7177,933,156,87,0,20,1948,0,1000,70,968,0
FUELHH,20180721,35,14667,0,295,7173,988,192,191,0,20,2000,0,1058,10,956,0
FUELHH,20180721,36,14875,0,478,7180,998,204,196,0,20,1998,0,1058,0,952,0
FUELHH,20180721,37,14832,0,492,7169,913,394,223,0,20,1998,8,1058,66,954,0
FUELHH,20180721,38,14783,0,488,7167,908,462,223,0,20,1998,104,1060,168,952,0
FUELHH,20180721,39,14784,0,489,7164,874,364,230,0,20,1998,114,1058,126,950,0
FUELHH,20180721,40,14589,0,489,7166,852,302,213,0,20,1998,116,1058,182,942,0
FUELHH,20180721,41,14366,0,487,7160,881,212,182,0,20,1998,134,1058,278,934,0
FUELHH,20180721,42,14157,0,458,7084,899,150,162,0,20,1998,140,1058,368,880,0
FUELHH,20180721,43,14335,0,471,6950,966,160,119,0,20,1998,92,1002,326,913,0
FUELHH,20180721,44,14406,0,487,6938,922,248,117,0,20,1998,152,1000,244,955,0
FUELHH,20180721,45,14170,0,408,6940,967,240,103,0,20,1998,140,1000,258,1015,0
FUELHH,20180721,46,13119,0,294,6959,1084,120,99,0,20,1998,76,1000,186,1118,0
FUELHH,20180721,47,12110,0,1,7051,1166,0,66,0,20,1900,102,952,260,1388,0
FUELHH,20180721,48,10342,0,0,7164,1313,0,55,0,20,1900,132,950,394,1544,0
FUELHH,20180722,1,9583,0,0,7176,1294,0,38,0,20,1704,126,856,316,1565,0
FUELHH,20180722,2,8739,0,0,7188,1394,0,38,0,20,1702,152,854,240,1583,0
FUELHH,20180722,3,7663,0,0,7187,1394,0,38,0,20,1702,138,854,310,1598,0
FUELHH,20180722,4,7250,0,0,7176,1488,0,38,0,20,1702,152,854,424,1600,0
FUELHH,20180722,5,7382,0,0,7177,1537,0,38,0,20,1602,138,808,478,1562,0
FUELHH,20180722,6,7176,0,0,7178,1665,0,38,0,20,1602,162,808,502,1572,0
FUELHH,20180722,7,7205,0,0,7172,1805,0,38,0,20,1602,198,808,504,1610,0
FUELHH,20180722,8,7198,0,0,7179,1812,0,38,0,21,1602,106,806,504,1605,0
FUELHH,20180722,9,7397,0,0,7180,1776,0,38,0,21,1602,34,804,504,1577,0
FUELHH,20180722,10,7325,0,0,7180,1682,0,38,0,20,1602,34,806,504,1577,0
FUELHH,20180722,11,7205,0,0,7184,1682,0,38,0,20,1602,34,806,492,1593,0
FUELHH,20180722,12,7109,0,0,7179,1827,0,38,0,20,1602,34,804,504,1605,0
FUELHH,20180722,13,7298,0,0,7175,1834,0,38,0,20,1600,108,804,504,1605,0
FUELHH,20180722,14,7395,0,0,7169,1870,0,39,0,20,1598,254,806,424,1604,0
FUELHH,20180722,15,7561,0,0,7175,1786,0,36,0,20,1800,296,902,344,1585,0
FUELHH,20180722,16,8068,0,0,7174,1760,0,41,0,20,1800,278,904,290,1436,0
FUELHH,20180722,17,9248,0,0,7174,1786,0,116,0,20,1800,200,904,204,1078,0
FUELHH,20180722,18,10103,0,0,7178,1785,140,132,0,20,1800,120,904,132,983,0
FUELHH,20180722,19,10673,0,0,7171,1675,302,178,0,20,1898,0,950,206,971,0
FUELHH,20180722,20,11196,0,0,7177,1615,206,181,0,20,1896,0,952,256,966,0
FUELHH,20180722,21,11335,0,0,7173,1591,234,165,0,20,1998,0,1002,160,947,0
FUELHH,20180722,22,11427,0,0,7171,1571,136,164,0,20,1998,0,1002,122,948,0
FUELHH,20180722,23,11593,0,0,7165,1561,158,113,0,20,1998,0,1002,112,949,0
FUELHH,20180722,24,11595,0,0,7167,1621,152,98,0,20,1998,0,1002,44,942,0
FUELHH,20180722,25,11736,0,0,7167,1674,152,61,0,20,1998,0,1000,34,932,0
FUELHH,20180722,26,11533,0,0,7174,1807,144,56,0,20,1998,0,1002,14,932,0
FUELHH,20180722,27,11040,0,0,7177,1871,146,57,0,20,1998,0,1000,0,930,0
FUELHH,20180722,28,10494,0,0,7192,1820,174,57,0,20,1998,0,1000,0,930,0
FUELHH,20180722,29,10183,0,0,7246,1901,168,57,0,20,1998,0,1000,0,928,0
FUELHH,20180722,30,10235,0,0,7252,1938,10,57,0,20,1998,0,1000,8,926,0
FUELHH,20180722,31,10398,0,0,7246,2004,24,56,0,20,1998,0,1000,20,929,0
FUELHH,20180722,32,10671,0,0,7241,1926,168,56,0,20,1998,0,1000,48,930,0
FUELHH,20180722,33,11493,0,0,7238,1854,234,64,0,20,1998,0,1000,82,930,0
FUELHH,20180722,34,12588,0,0,7246,1812,158,117,0,20,1998,0,1000,90,932,0
FUELHH,20180722,35,13202,0,87,7239,1774,232,235,0,20,1998,0,1058,24,939,0
FUELHH,20180722,36,13782,0,288,7240,1680,242,237,0,20,1998,0,1058,26,958,0
FUELHH,20180722,37,14108,0,458,7245,1679,170,267,0,20,1998,30,1058,102,950,0
FUELHH,20180722,38,14394,0,451,7243,1595,328,281,0,20,1998,80,1058,160,964,0
FUELHH,20180722,39,14347,0,492,7239,1433,664,283,0,20,1998,92,1058,258,1012,0
FUELHH,20180722,40,14566,0,490,7238,1345,566,281,0,20,1998,104,1058,302,1038,0
FUELHH,20180722,41,14436,0,359,7232,1287,960,271,0,20,1998,116,1018,292,1065,0
FUELHH,20180722,42,14437,0,398,7234,1189,910,304,0,20,1998,60,1018,252,1130,0
FUELHH,20180722,43,14209,0,488,7231,1130,912,249,0,20,1998,60,960,282,1208,0
FUELHH,20180722,44,14334,0,489,7233,1152,786,233,0,20,1998,48,958,334,1207,0
FUELHH,20180722,45,14439,0,470,7237,1230,332,200,0,20,1998,0,958,386,1306,0
