,HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nuclear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium,Solar,TimeofDay,Total Generated (MWh),,,Total Generated (kWh),,,Residential Consumption (kWh),Non Res (kW),ConsumptionPerCust (kW),,,,,,,,,,,,,,,,,,,,,,,,,,,
7979,,20181129,23.5,11491.5,0,4732.5,6344.5,9747.5,134,482.5,0,69.5,981,86,729,120,2823.5,0,1008,12,38749.5,0,,38749500,,,14230444.34,24519055.66,0.541804978,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,,20181129,25.5,11251,0,4540,6342.5,9723.5,184,483,0,72.5,903,102,643,302,2861,0,1435,13,38842.5,0,,38842500,,,14264597.85,24577902.15,0.543105326,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,,20181129,27.5,10881.5,0,4551,6348.5,9665.5,146,390,0,72,711,94,517,346,2866,0,1330,14,37918.5,0,,37918500,,,13925266.23,23993233.77,0.530185732,,,,,,,,,,,,,,,,,,,,,,,,,,,
7982,,20181129,29.5,10368.5,0,4064.5,6343.5,10700.5,147,458.5,0,47.5,775,102,586,438,2855,0,735,15,37621,0,,37621000,,,13816011.73,23804988.27,0.526026015,,,,,,,,,,,,,,,,,,,,,,,,,,,
7983,,20181129,31.5,11396.5,0,3948.5,6343,11358.5,304,478.5,0,60,1237,102,0,461,2835.5,0,132.5,16,38657,0,,38657000,,,14196474.46,24460525.54,0.54051162,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,,20181129,33.5,13147.5,0,4118.5,6341,11265.5,564,809.5,0,73,1983,75,100,243,2838,0,0.5,17,41558.5,0,,41558500,,,15262027.16,26296472.84,0.581081102,,,,,,,,,,,,,,,,,,,,,,,,,,,
7985,,20181129,35.5,13360.5,0,4397,6349.5,11708,597,717.5,0,61.5,1998,0,716,27,2814,0,0.5,18,42746.5,0,,42746500,,,15698310.67,27048189.33,0.597692008,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986,,20181129,37.5,12767.5,0,4156,6351.5,11685.5,268,666,0,39,1998,0,829,24,2845,0,0.5,19,41630,0,,41630000,,,15288284.96,26341715.04,0.582080832,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987,,20181129,39.5,11473,0,3499.5,6352,11696.5,152,517.5,0,31,1976,88,1056,244,2841,0,0,20,39926.5,0,,39926500,,,14662688.19,25263811.81,0.558262079,,,,,,,,,,,,,,,,,,,,,,,,,,,
7988,,20181129,41.5,9164.5,0,3236.5,6347,11536.5,162,532,0,27.5,1998,102,1058,471,2846,0,0,21,37481,0,,37481000,,,13764597.85,23716402.15,0.524068501,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989,,20181129,43.5,6962.5,0,2396.5,6338.5,11139.5,168,474,0,28,1908,102,1001,504,2832.5,0,0,22,33854.5,0,,33854500,,,12432794.7,21421705.3,0.473361891,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990,,20181129,45.5,5951,0,1978,6326.5,10584.5,186,413,0,28,17,102,905,504,2847.5,0,0,23,29842.5,0,,29842500,,,10959419.74,18883080.26,0.417265127,,,,,,,,,,,,,,,,,,,,,,,,,,,
7991,,20181129,47.5,3720,0,1366.5,6310,10279.5,0,410,0,28,180,92,759,504,2839,0,0,24,26488,0,,26488000,,,9727506.414,16760493.59,0.370361688,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992,,20181130,1.5,3577,0,1366,6289,10205,0,411.5,0,28,386,92,760,504,2764.5,0,0,1,26383,0,,26383000,,,9688946.003,16694054,0.368893553,,,,,,,,,,,,,,,,,,,,,,,,,,,
7993,,20181130,3.5,3820.5,0,1326.5,6269,10172.5,0,407,0,28,312,92,757,504,2749.5,0,0,2,26438,0,,26438000,,,9709144.313,16728855.69,0.369662576,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994,,20181130,5.5,3680.5,0,1121.5,6252.5,9871.5,0,410,0,28,210,92,312,504,2724.5,0,0,3,25206.5,0,,25206500,,,9256885.775,15949614.23,0.352443442,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995,,20181130,7.5,3649,0,1169.5,6239.5,9700,0,419.5,0,28,0,92,124,504,2726.5,0,0,4,24652,0,,24652000,,,9053250.08,15598749.92,0.344690288,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996,,20181130,9.5,4114,0,1329,6236.5,9277.5,0,424,0,28,0,92,124,504,2728.5,0,0,5,24857.5,0,,24857500,,,9128718.313,15728781.69,0.347563639,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997,,20181130,11.5,4197.5,0,1845.5,6237,9169,0,415.5,0,28,0,92,741,504,2760.5,0,0,6,25990,0,,25990000,,,9544619.892,16445380.11,0.363398531,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998,,20181130,13.5,6412.5,0,3240.5,6238.5,9696.5,119,417.5,0,28,0,92,552,504,2709.5,0,0,7,30010,0,,30010000,,,11020932.78,18989067.22,0.419607153,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999,,20181130,15.5,10464,0,4457.5,6238.5,10281,218,482,0,27.5,504,92,106,503,2684,0,0.5,8,36058,0,,36058000,,,13242012.47,22815987.53,0.504171767,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,,20181130,17.5,11518,0,4658,6237.5,10614,142,490,0,33.5,577,92,104,379,2680,0,409.5,9,37934.5,0,,37934500,,,13931142.1,24003357.9,0.530409448,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001,,20181130,19.5,11207.5,0,4590,6244,10861.5,187,512,0,29,406,92,177,154,2693,0,1750,10,38903,0,,38903000,,,14286815.99,24616184.01,0.543951252,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,,20181130,21.5,9825.5,0,4321.5,6245.5,11002,256,503,0,31,316,62,422,129,2718.5,0,2990,11,38822,0,,38822000,,,14257069.39,24564930.61,0.54281869,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003,,20181130,23.5,9383,0,4128.5,6244.5,11056.5,268,523,0,30.5,0,92,307,370,2760,0,3500,12,38663,0,,38663000,,,14198677.91,24464322.09,0.540595513,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004,,20181130,25.5,9168.5,0,4193,6247,11015.5,290,533,0,34,0,92,306,438,2780,0,3230,13,38327,0,,38327000,,,14075284.59,24251715.41,0.535897479,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005,,20181130,27.5,9134.5,0,4163,6240.5,10927.5,320,525,0,32,429,92,306,404,2775,0,2290,14,37638.5,0,,37638500,,,13822438.47,23816061.53,0.526270704,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006,,20181130,29.5,9884.5,0,4343.5,6240,11009.5,264,476.5,0,32,732,92,207,195,2773,0,1161,15,37410,0,,37410000,,,13738523.67,23671476.33,0.523075761,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007,,20181130,31.5,11092,0,4390,6240.5,10814,512,515,0,44,1400,44,0,11,2757.5,0,205,16,38025,0,,38025000,,,13964377.51,24060622.49,0.531674842,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008,,20181130,33.5,13026,0,4461.5,6242.5,10921.5,575,694.5,0,37,1998,0,700,0,2777,0,1,17,41434,0,,41434000,,,15216305.53,26217694.47,0.579340313,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009,,20181130,35.5,13929.5,0,4089,6241.5,10828.5,1175,693,0,45,1998,0,988,0,2824,0,3,18,42814.5,0,,42814500,,,15723283.12,27091216.88,0.598642801,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010,,20181130,37.5,13541,0,4059,6244,10949.5,641,688.5,0,59.5,1998,0,990,0,2831.5,0,0.5,19,42002.5,0,,42002500,,,15425082.61,26577417.39,0.587289218,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011,,20181130,39.5,12690,0,3743,6242.5,10975,474,664.5,0,69.5,1998,0,959,0,2826.5,0,0,20,40642,0,,40642000,,,14925449.85,25716550.15,0.568266375,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012,,20181130,41.5,11639,0,3320,6245,10076.5,436,667,0,54,1998,0,911,0,2824,0,0,21,38170.5,0,,38170500,,,14017811.22,24152688.78,0.533709258,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013,,20181130,43.5,9959,0,2814.5,6242.5,9578.5,329,583,0,52.5,1683,0,999,0,2812.5,0,0,22,35053.5,0,,35053500,,,12873117.87,22180382.13,0.490126602,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014,,20181130,45.5,9621.5,0,1900,6235,8810,329,549.5,0,51,796,0,975,0,2758.5,0,0,23,32025.5,0,,32025500,,,11761109.06,20264390.94,0.447788367,,,,,,,,,,,,,,,,,,,,,,,,,,,
8015,,20181130,47.5,8477,0,1416.5,6236,7618,168,537,0,50,758,0,903,0,2729,0,0,24,28892.5,0,,28892500,,,10610539.83,18281960.17,0.403981995,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016,,20181201,1.5,7379,0,1141.5,6251.5,6857,122,638.5,0,50,1598,0,854,0,2727.5,0,0,1,27619,0,,27619000,,,10142857.13,17476142.87,0.386175607,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017,,20181201,3.5,7251,0,810.5,6269.5,6449.5,145,493.5,0,55.5,1602,0,854,0,2730.5,0,0,2,26661,0,,26661000,,,9791039.282,16869960.72,0.372780617,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018,,20181201,5.5,7533.5,0,686.5,6284,5474.5,0,486,0,53,1502,0,805,0,2726.5,0,0,3,25551,0,,25551000,,,9383400.649,16167599.35,0.357260325,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,,20181201,7.5,8042.5,0,646,6313,4650.5,0,493.5,0,52.5,1501,0,804,0,2723.5,0,0,4,25226.5,0,,25226500,,,9264230.616,15962269.38,0.352723087,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020,,20181201,9.5,7545.5,0,602.5,6336,4824,0,496.5,0,52,1601,0,805,0,2725,0,0,5,24987.5,0,,24987500,,,9176459.775,15811040.23,0.349381331,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021,,20181201,11.5,7589.5,0,615.5,6348.5,4751,0,693.5,0,51.5,1702,0,802,0,2712.5,0,0,6,25266,0,,25266000,,,9278736.675,15987263.33,0.353275386,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022,,20181201,13.5,8953.5,0,699,6349.5,5054.5,50,869.5,0,51,1748,0,617,0,2708,0,0,7,27100,0,,27100000,,,9952258.525,17147741.48,0.378918822,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023,,20181201,15.5,11382,0,896,6344,5569.5,359,868.5,0,51,1898,0,724,0,2707.5,0,0,8,30799.5,0,,30799500,,,11310870.35,19488629.65,0.430646135,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,,20181201,17.5,14539,0,1607,6347,5870.5,468,928,0,50.5,1692,0,0,0,2709.5,0,0,9,34211.5,0,,34211500,,,12563900.09,21647599.91,0.478353553,,,,,,,,,,,,,,,,,,,,,,,,,,,
8025,,20181201,19.5,15869,0,2123,6348,6136,508,934,0,54.5,1998,0,102,0,2706.5,0,52,10,36831,0,,36831000,,,13525890.54,23305109.46,0.514980042,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,,20181201,21.5,15939,0,2333.5,6348,6034,441,901.5,0,68,1998,0,849,0,2697.5,0,294,11,37903.5,0,,37903500,,,13919757.6,23983742.4,0.529975999,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027,,20181201,23.5,15800.5,0,2224,6350,6222,244,744,0,61.5,1998,0,942,0,2696,0,526.5,12,37808.5,0,,37808500,,,13884869.61,23923630.39,0.528647686,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028,,20181201,25.5,16039,0,2304,6353,5901,146,721,0,62,1998,0,743,0,2697.5,0,676,13,37640.5,0,,37640500,,,13823172.95,23817327.05,0.526298669,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,,20181201,27.5,15425,0,2139,6353.5,5950.5,142,717.5,0,60.5,1998,0,985,0,2697.5,0,592.5,14,37061,0,,37061000,,,13610356.21,23450643.79,0.518195958,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030,,20181201,29.5,15139,0,2169,6312,6031.5,146,724,4,60.5,1999,0,1000,0,2692.5,0,304,15,36581.5,0,,36581500,,,13434263.66,23147236.34,0.511491472,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031,,20181201,31.5,16104.5,0,2071,6275,6029.5,189,700,0,60,1998,0,1000,0,2689.5,0,47,16,37163.5,0,,37163500,,,13647998.51,23515501.49,0.519629138,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,,20181201,33.5,17719.5,0,2686,6273.5,5604,693,890.5,0,69,1999,0,1000,0,2690,0,0,17,39624.5,0,,39624500,,,14551781.1,25072718.9,0.554039441,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033,,20181201,35.5,18118.5,0,3116.5,6276,5069,1461,996,0,68,2000,0,1058,0,2690,0,0,18,40853,0,,40853000,,,15002937.92,25850062.08,0.571216629,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034,,20181201,37.5,18157,0,3046.5,6273,4719.5,1198,995,0,58.5,2000,0,1058,0,2690,0,0,19,40195.5,0,,40195500,,,14761476.29,25434023.71,0.562023303,,,,,,,,,,,,,,,,,,,,,,,,,,,
8035,,20181201,39.5,17642,0,2830.5,6275,4342.5,518,898,0,57,1999,0,1058,0,2691,0,0,20,38311,0,,38311000,,,14069408.72,24241591.28,0.535673763,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036,,20181201,41.5,16723.5,0,2065,6276,4004.5,188,766,0,58,1998,0,1058,0,2693,0,0,21,35830,0,,35830000,,,13158281.29,22671718.71,0.500983815,,,,,,,,,,,,,,,,,,,,,,,,,,,
8037,,20181201,43.5,14291,0,1502.5,6279.5,4212.5,172,741.5,0,57.5,1998,0,1001,0,2680.5,0,0,22,32936,0,,32936000,,,12095482.91,20840517.09,0.4605192,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038,,20181201,45.5,12503,0,1222,6277.5,4242.5,159,711,0,58,1800,0,1000,0,2552,0,0,23,30525,0,,30525000,,,11210062.42,19314937.58,0.426808009,,,,,,,,,,,,,,,,,,,,,,,,,,,
8039,,20181201,47.5,10433,0,742,6270.5,4644.5,18,644.5,0,58,1998,0,1000,0,2013.5,0,0,24,27822,0,,27822000,,,10217407.26,17604592.74,0.389014002,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040,,20181202,1.5,10360.5,0,515,6268,3843.5,124,647.5,0,57,1950,0,976,41,1994.5,0,0,1,26777,0,,26777000,,,9833639.355,16943360.65,0.374402557,,,,,,,,,,,,,,,,,,,,,,,,,,,
8041,,20181202,3.5,9896,0,383,6262,3800.5,0,528.5,0,57,1898,136,952,72,1990.5,0,0,2,25975.5,0,,25975500,,,9539294.883,16436205.12,0.363195788,,,,,,,,,,,,,,,,,,,,,,,,,,,
8042,,20181202,5.5,8879.5,0,166,6270,3753,0,525.5,0,57.5,1851,186,928,319,1997.5,0,0,3,24933,0,,24933000,,,9156445.085,15776554.92,0.348619298,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043,,20181202,7.5,9140,0,0,6203.5,3553,0,493.5,0,59,1653,186,827,291,1998.5,0,0,4,24404.5,0,,24404500,,,8962357.682,15442142.32,0.341229682,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044,,20181202,9.5,9384.5,0,0,6196.5,3285.5,0,516.5,13,59,1654,186,358,298,1994.5,0,0,5,23945.5,0,,23945500,,,8793793.598,15151706.4,0.334811832,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045,,20181202,11.5,9502.5,0,0,6201.5,3210,0,724,2.5,58.5,1160,186,819,385,1993,0,0,6,24242,0,,24242000,,,8902680.855,15339319.15,0.338957568,,,,,,,,,,,,,,,,,,,,,,,,,,,
8046,,20181202,13.5,9913.5,0,261,6203.5,3669,0,723.5,0,57.5,1484,186,854,302,1902.5,0,0,7,25556.5,0,,25556500,,,9385420.48,16171079.52,0.357337228,,,,,,,,,,,,,,,,,,,,,,,,,,,
8047,,20181202,15.5,10030,0,496.5,6196,4312,0,755,0,56,1579,186,901,274,1903.5,0,0,8,26689,0,,26689000,,,9801322.058,16887677.94,0.37317212,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,,20181202,17.5,11068.5,0,644,6195.5,4886.5,469,809.5,0,60,1796,186,568,290,1912,0,81.5,9,28966.5,0,,28966500,,,10637715.74,18328784.26,0.405016681,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049,,20181202,19.5,12051,0,1298,6058.5,5743.5,139,851,0,66,1998,146,994,117,1913.5,0,504,10,31879.5,0,,31879500,,,11707491.72,20172008.28,0.445746959,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,,20181202,21.5,13022.5,0,1536,5989,5988,147,879.5,0,69,1999,17,1001,2,1950,0,935,11,33535,0,,33535000,,,12315460.87,21219539.13,0.468894564,,,,,,,,,,,,,,,,,,,,,,,,,,,
8051,,20181202,23.5,13443.5,0,1608,6060.5,6559,10,843,0,69,1998,0,685,0,2028.5,0,1001.5,12,34306,0,,34306000,,,12598604.46,21707395.54,0.479674875,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052,,20181202,25.5,13588,0,1778,6117.5,6952,0,782,0,68.5,1999,0,976,0,2029,0,1043.5,13,35333.5,0,,35333500,,,12975945.63,22357554.37,0.494041631,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053,,20181202,27.5,13374,0,1758.5,6019,7162,0,690.5,0,68.5,1998,0,1000,0,2065.5,0,719.5,14,34855.5,0,,34855500,,,12800403.95,22055096.05,0.487358118,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054,,20181202,29.5,13773.5,0,1858,5986.5,6967,0,687.5,0,68,1998,0,927,0,2076,0,304.5,15,34646,0,,34646000,,,12723466.75,21922533.25,0.484428838,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,,20181202,31.5,15064,0,2043,6150,7235.5,256,727.5,0,68.5,1998,0,0,0,2074.5,0,31.5,16,35648.5,0,,35648500,,,13091626.86,22556873.14,0.498446038,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056,,20181202,33.5,16608.5,0,2725,6208.5,7449.5,478,880,0,71.5,1998,0,100,0,2068.5,0,0,17,38587.5,0,,38587500,,,14170951.14,24416548.86,0.539539854,,,,,,,,,,,,,,,,,,,,,,,,,,,
8057,,20181202,35.5,16823,0,2698,6218,7756.5,1047,1034.5,0,67.5,1998,0,264,0,2080.5,0,0,18,39987,0,,39987000,,,14684906.33,25302093.67,0.559108005,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,,20181202,37.5,16352,0,2613.5,6218,7904,623,1036.5,0,67.5,1998,0,268,0,2092.5,0,0,19,39173,0,,39173000,,,14385971.34,24787028.66,0.547726458,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,,20181202,39.5,14301.5,0,2325.5,6212.5,8272,105,884,0,68,1998,0,552,0,2110.5,0,0,20,36829,0,,36829000,,,13525156.06,23303843.94,0.514952077,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060,,20181202,41.5,11528,0,1879,6218.5,8745,134,694,0,67,1998,0,848,0,2121,0,0,21,34232.5,0,,34232500,,,12571612.18,21660887.82,0.47864718,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061,,20181202,43.5,9507.5,0,995.5,6010,9178.5,193,612,0,67.5,1998,0,796,0,2075.5,0,0,22,31433.5,0,,31433500,,,11543701.78,19889798.22,0.439510878,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062,,20181202,45.5,7372,0,779.5,5972,9085.5,150,569,0,67,1346,0,842,0,1850.5,0,0,23,28033.5,0,,28033500,,,10295078.94,17738421.06,0.391971247,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063,,20181202,47.5,4907.5,0,625,6071.5,9259,0,506.5,0,67,1699,0,854,0,1498.5,0,0,24,25488,0,,25488000,,,9360264.402,16127735.6,0.356379444,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064,,20181203,1.5,4653,0,580.5,6118.5,9175.5,0,442.5,0,64,1653,0,828,0,1282.5,0,0,1,24797.5,0,,24797500,,,9106683.793,15690816.21,0.346724704,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065,,20181203,3.5,4423.5,0,550,6073.5,9748,0,414.5,0,60.5,1603,0,807,0,1653,0,0,2,25333,0,,25333000,,,9303341.89,16029658.11,0.354212196,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066,,20181203,5.5,4282.5,0,523,5981.5,9868,0,379.5,0,57.5,1603,0,804,0,1419.5,0,0,3,24918.5,0,,24918500,,,9151120.076,15767379.92,0.348416556,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,,20181203,7.5,4374.5,0,535,6130.5,9627.5,0,371,0,40,1602,0,425,0,1310.5,0,0,4,24416,0,,24416000,,,8966580.965,15449419.04,0.341390478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,,20181203,9.5,4729.5,0,634.5,6219.5,8274.5,0,387.5,0,30,1602,0,420,0,1630,0,0,5,23927.5,0,,23927500,,,8787183.242,15140316.76,0.334560152,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069,,20181203,11.5,6006.5,0,943.5,6230.5,7265,0,497,0,28,1602,0,423,0,2181.5,0,0,6,25177,0,,25177000,,,9246052.136,15930947.86,0.352030966,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,,20181203,13.5,9214.5,0,1520.5,6225.5,6705.5,81,520,0,29.5,1900,0,902,0,2619,0,0,7,29717.5,0,,29717500,,,10913514.49,18803985.51,0.415517347,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071,,20181203,15.5,16090.5,0,2151.5,6222.5,6199,446,595.5,0,35,1963,0,799,0,2757,0,0.5,8,37259.5,0,,37259500,,,13683253.75,23576246.25,0.520971433,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072,,20181203,17.5,19170.5,0,2488.5,6178,5944.5,163,684.5,0,29,1784,0,549,0,2746,0,134,9,39871,0,,39871000,,,14642306.26,25228693.74,0.557486065,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,,20181203,19.5,19229.5,0,2905,6008,5637.5,317,840,0,29.5,1999,0,619,0,2750,0,546.5,10,40881,0,,40881000,,,15013220.69,25867779.31,0.571608131,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,,20181203,21.5,19267,0,3038,6033.5,5234.5,168,925,0,30.5,1999,0,644,0,2758,0,1051.5,11,41149,0,,41149000,,,15111641.55,26037358.45,0.575355373,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,,20181203,23.5,19685,0,2905,6097.5,4752,177,709,0,30.5,1999,0,786,0,2763.5,0,1640,12,41544.5,0,,41544500,,,15256885.77,26287614.23,0.580885351,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,,20181203,25.5,19766,0,2910,6174.5,4569.5,139,647,0,30,1999,0,859,0,2758.5,0,1945,13,41797.5,0,,41797500,,,15349798,26447702,0.584422858,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,,20181203,27.5,18983.5,0,2763.5,6374,5027.5,140,540,0,34.5,1998,0,925,0,2749.5,0,1750,14,41285.5,0,,41285500,,,15161770.09,26123729.91,0.577263949,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078,,20181203,29.5,18796.5,0,3035.5,6395,5275.5,275,541,0,54.5,1999,0,926,0,2745.5,0,1016.5,15,41060,0,,41060000,,,15078957.01,25981042.99,0.574110953,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,,20181203,31.5,20513.5,0,3366,6397.5,4937,198,584,0,66.5,2000,0,819,0,2753.5,0,181.5,16,41816.5,0,,41816500,,,15356775.59,26459724.41,0.584688521,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,,20181203,33.5,21618,0,4534,6355.5,4879,920,958.5,0,72,1999,0,998,0,2764.5,0,1,17,45099.5,0,,45099500,,,16562431.12,28537068.88,0.630592229,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081,,20181203,35.5,21921,0,4915,6183.5,4625,1704,1001,0,72.5,2000,0,1057,0,2771.5,0,0.5,18,46251,0,,46251000,,,16985310.3,29265689.7,0.646692784,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,,20181203,37.5,22237,0,4517,6183,3923.5,1865,1001,0,73,2000,0,1058,0,2780,0,1,19,45638.5,0,,45638500,,,16760374.56,28878125.44,0.638128659,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,,20181203,39.5,21722.5,0,4519,6195.5,3258,873,974,0,70.5,1999,0,1058,0,2831,0,0.5,20,43501,0,,43501000,,,15975394.76,27525605.24,0.608241612,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,,20181203,41.5,20740.5,0,4341.5,6229.5,2997.5,346,844.5,0,69.5,1999,0,1058,0,2865.5,0,0,21,41491.5,0,,41491500,,,15237421.94,26254078.06,0.580144292,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,,20181203,43.5,18666.5,0,3218,6409.5,3062,247,650.5,0,69.5,1998,0,1002,0,2873.5,0,0,22,38196.5,0,,38196500,,,14027359.51,24169140.49,0.534072796,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086,,20181203,45.5,16375,0,2055,6391.5,2738,167,588.5,0,70.5,1999,0,1000,0,2873,0,0,23,34257.5,0,,34257500,,,12580793.23,21676706.77,0.478996736,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,,20181203,47.5,13876.5,0,1752.5,6223.5,2499,0,539.5,0,62.5,1999,0,1000,0,2873.5,0,0,24,30826,0,,30826000,,,11320602.26,19505397.74,0.431016664,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,,20181204,1.5,13257,0,1566,6218,2294.5,0,487.5,0,55,1999,0,1049,0,2891.5,0,0,1,29817.5,0,,29817500,,,10950238.69,18867261.31,0.416915571,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,,20181204,3.5,13374.5,0,1484,6357.5,2024.5,0,479,0,70,2000,0,1048,0,2901.5,0,0,2,29739,0,,29739000,,,10921410.19,18817589.81,0.415817965,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,,20181204,5.5,13609.5,0,1489,6433.5,1674,0,454.5,0,69,1998,0,1050,0,2899.5,0,0,3,29677,0,,29677000,,,10898641.19,18778358.81,0.414951066,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,,20181204,7.5,13358,0,1451.5,6429,1400,0,449,0,69.5,2000,0,1048,0,2875,0,0,4,29080,0,,29080000,,,10679397.71,18400602.29,0.406603666,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,,20181204,9.5,13803.5,0,1336.5,6362,1153.5,0,431,0,45.5,2000,0,1000,0,2886.5,0,0,5,29018.5,0,,29018500,,,10656812.33,18361687.67,0.405743758,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,,20181204,11.5,14873,0,1716,6222.5,1171,0,455,0,31,1999,0,897,0,2896.5,0,0,6,30261,0,,30261000,,,11113110.53,19147889.47,0.423116696,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,,20181204,13.5,17957.5,0,3284,6218,1179.5,37,569.5,0,31,2000,0,295,0,2894,0,0,7,34465.5,0,,34465500,,,12657179.56,21808320.44,0.481905043,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095,,20181204,15.5,23024.5,0,5183.5,6217.5,1276,314,679,0,30,2000,0,109,0,2893.5,0,1,8,41728,0,,41728000,,,15324274.68,26403725.32,0.583451092,,,,,,,,,,,,,,,,,,,,,,,,,,,
