,Company Name,Name,Type,TypeID,SiteID,Renewable,Capacity(MW),Capacity(kW),StartYear,EndYear
873,Pfalz Solar,Tiln Farm Retford (extension),Solar,7,5167,1,1.7,1700,2015,2040
874,Elgar Middleton,Tower Hayes Farm,Solar,7,5168,1,5,5000,2016,2041
875,Lightsource Renewable Energy,Land West of Sheriffhales (resubmission),Solar,7,5169,1,8.2,8200,2015,2040
876,Lightsource Renewable Energy,Land Adjacent Claypits Farm (a),Solar,7,5182,1,5,5000,2015,2040
877,Lightsource SPV 186 (community owned),Land Adjacent Claypits Farm (b) (Birch Estate),Solar,7,5183,1,2.3,2300,2016,2041
878,BNRG Renewables,Fferm Bryn Bachau,Solar,7,5190,1,4.4,4400,2016,2041
879,Greencoat Capital,Scottow Moor - RAF Coltishall Solar Farm (Phase 2),Solar,7,5199,1,17.9,17900,2016,2041
880,Canadian Solar,West Carclaze Solar Farm,Solar,7,5202,1,6.5,6500,2017,2042
881,NESF (formerly INRG Solar),Flixborough Industrial Estate,Solar,7,5204,1,5,5000,2017,2042
882,Canadian Solar,Land adjacent to Church Road,Solar,7,5207,1,3.5,3500,2016,2041
883,Solarig,Lady Hole Farm,Solar,7,5212,1,3,3000,2016,2041
884,Renesola (community owned),Bransholme Solar CIC,Solar,7,5214,1,5,5000,2016,2041
885,Photon Energy,Land at Christ?s Hospital School,Solar,7,5218,1,1.1,1100,2015,2040
886,Sovereign Energy Partners,Creswell Solar Park (resubmission),Solar,7,5224,1,5,5000,2016,2041
887,Pollington Solar,Pollington Solar Farm,Solar,7,5225,1,5,5000,2017,2042
888,NextEnergy  Solar Fund,Land NW Of Pickhill Bridge Farm,Solar,7,5226,1,3.6,3600,2017,2042
889,SBC Renewables,Moneystone Quarry Solar Farm (resubmission),Solar,7,5229,1,5,5000,2016,2041
890,Coleford Energy,Pingry Farm - Phase 2,Solar,7,5230,1,3.4,3400,2015,2040
891,Norfolk Renewables,Kenninghall Solar / Hazeldick Solar,Solar,7,5231,1,8,8000,2015,2040
892,Elgin Energy EsCo,Wogaston Solar Farm,Solar,7,5232,1,5.3,5300,2015,2040
893,John Laing Environmental Assets,Crugmore Farm,Solar,7,5233,1,6.4,6400,2015,2040
894,MTS Rydon Solar,Rydon Farm,Solar,7,5234,1,12,12000,2015,2040
895,TGC Renewables,"Solar farm at land at The Willows, Uttoxeter",Solar,7,5241,1,6.4,6400,2017,2042
896,Solstice Renewables,Highwood Lane,Solar,7,5242,1,5,5000,2016,2041
897,Bee Green Solar,Yorkley Solar Park,Solar,7,5243,1,5,5000,2015,2040
898,Foresight Group (TGC Renewables),Solar Farm at Fields Farm (Phase 1),Solar,7,5244,1,5,5000,2016,2041
899,Vortex (formerly SunEdison),Land at Beech Farm,Solar,7,5253,1,4.6,4600,2016,2041
900,JBM Solutions,Aberporth Solar Farm,Solar,7,5256,1,1.5,1500,2015,2040
901,Kronos Solar,Hoplass Farm,Solar,7,5257,1,10,10000,2015,2040
902,FEL Solar,Chelveston Renewable Energy Park - Solar Extension,Solar,7,5258,1,19.5,19500,2015,2040
903,Solar Century,Grove Solar Park (Phase 1),Solar,7,5259,1,5,5000,2016,2041
904,Anesco,Fell View Farm (Phase 2),Solar,7,5261,1,2.9,2900,2016,2041
905,REPOWER Balcombe & Chiddinglye Solar Park,Land At Chiddinglye Farm,Solar,7,5263,1,5,5000,2016,2041
906,Wirsol Energy/Island Green Power,Land of coal pit lane,Solar,7,5264,1,5,5000,2016,2041
907,Raker Farms,Huntingfield Solar Farm,Solar,7,5265,1,4.4,4400,2018,2043
908,Rockfire Capital ,Astley Solar Farm,Solar,7,5266,1,5,5000,2016,2041
909,Haymaker Energy,Majors Hill/Turners Hill Solar Farm,Solar,7,5267,1,1.1,1100,2016,2041
910,Green Switch Solutions - Liquidated,Land South Of Bryn Cyrnau Isaf (resubmission),Solar,7,5271,1,5.9,5900,2017,2042
911,Primrose Solar,Ashby Solar Farm (a),Solar,7,5273,1,5,5000,2016,2041
912,Solar Power Inc UK Services/SPI China (HK),Land South of Knock Lane,Solar,7,5282,1,4,4000,2016,2041
913,Lightsource Renewable Energy,Land south of Brick Kiln Road,Solar,7,5285,1,5,5000,2016,2041
914,Lightsource Renewable Energy,Averhill Farm,Solar,7,5287,1,5,5000,2015,2040
915,Foresight Group (TGC Renewables),Morton House (Marchington),Solar,7,5288,1,6.2,6200,2016,2041
916,Conergy West Sussex ,Biglis Farm,Solar,7,5289,1,5,5000,2016,2041
917,Big 60 Million,Milborne Port Solar Farm,Solar,7,5290,1,4.2,4200,2018,2043
918,Kronos Solar/ Vogt Solar ,Land At Cwm Bargoed,Solar,7,5292,1,5,5000,2016,2041
919,Anesco,Land South Off Ollerton Road,Solar,7,5293,1,4.2,4200,2017,2042
920,Gascoyne Holdings,Land At Swanland Road,Solar,7,5295,1,5,5000,2017,2042
921,Solar Century/ Bluefield Solar ,Rookery Business Park,Solar,7,5296,1,5,5000,2016,2041
922,Greencoat Capital,Land North of Sandhutton Lane,Solar,7,5297,1,5,5000,2017,2042
923,Greencoat Capital,"Land West Of Hunger Hill Farm
",Solar,7,5301,1,5,5000,2017,2042
924,Honeysome Road Solar,Land East Of Honeysome Road,Solar,7,5302,1,4.6,4600,2016,2041
925,Greater Manchester Waste Disposal Authority ,Salford Road Solar Farm (resubmission),Solar,7,5303,1,2.2,2200,2015,2040
926,Lightsource Renewable Energy,Ld NW Of Ratcliffe House Farm,Solar,7,5305,1,3.5,3500,2015,2040
927,Lightsource Renewable Energy,"Land at Woodhouse Farm           
",Solar,7,5309,1,5,5000,2016,2041
928,Anesco,"Parklands         
",Solar,7,5310,1,4.6,4600,2016,2041
929,Langley Eco,Amcor Flexibles,Solar,7,5312,1,1.7,1700,2015,2040
930,New Forest Energy,Waterditch Solar Farm,Solar,7,5315,1,18,18000,2016,2041
931,T J Coates Ltd,Land Off Ingarsby Lane,Solar,7,5316,1,2.1,2100,2016,2041
932,Nissan / On-Site Land Solutions,Nissan Test Track,Solar,7,5320,1,4.8,4800,2016,2041
933,Suncredit UK/ Vogt solar ,Cooper House Farm,Solar,7,5321,1,5,5000,2016,2041
934,Lightsource Renewable Energy,Land at Pollington Airfield,Solar,7,5322,1,5,5000,2015,2040
935,Sunsave 13 (Southwick),"Land at Poles Hole Farm     
",Solar,7,5324,1,6.8,6800,2017,2042
936,Lightsource Renewable Energy,"Staining Wood Farm
",Solar,7,5328,1,4.9,4900,2016,2041
937,INRG Solar,"Land between Orton Park Farm    
",Solar,7,5330,1,6.4,6400,2016,2041
938,SBC Renewables,"Site To North East Of, Lochcraigs Farm
",Solar,7,5332,1,5,5000,2017,2042
939,BWE Partnership,"West Mains of Kinblethmont 
",Solar,7,5333,1,5,5000,2016,2041
940,Wessex Solar Energy,"Land West Side of Axe and Cleaver Lane 
",Solar,7,5336,1,5,5000,2016,2041
941,Navitas Project,"Land To The North Of Moor Farm       
",Solar,7,5340,1,3.8,3800,2017,2042
942,Greencoat/ Renesola ,Henley Solar Farm,Solar,7,5342,1,6.5,6500,2017,2042
943,Greenfields (A),Hawkers Farm,Solar,7,5343,1,2.5,2500,2016,2041
944,Suncredit UK (Sunventures 7) ,Crown Farm,Solar,7,5357,1,6,6000,2017,2042
945,UK Sustainable Energy,Eaglescliffe Solar Farm,Solar,7,5359,1,5,5000,2017,2042
946,Lightsource Renewable Energy,Tyddyn Gwyn (Gelli Gron Farm),Solar,7,5360,1,3.8,3800,2016,2041
947,Green Hedge (BayWa r.e.),Thornton Lane,Solar,7,5368,1,2.7,2700,2016,2041
948,SBC Renewables,Penycae Solar Farm,Solar,7,5376,1,5,5000,2016,2041
949,Sunventures (Suncredit UK),Land at Ingles Hill Farm,Solar,7,5377,1,3,3000,2016,2041
950,Sunventures (Suncredit UK),"Southbrook Solar Farm                
",Solar,7,5379,1,5,5000,2016,2041
951,Anesco ,Green Croft Solar Farm,Solar,7,5380,1,5,5000,2016,2041
952,Suncredit UK,Upper Pant-Ysgawen Farm/Crumlin,Solar,7,5381,1,4.9,4900,2016,2041
953,Anesco,Land at Oxcroft Stocking Ground,Solar,7,5383,1,1.2,1200,2016,2041
954,West Strathore Solar,West Strathore Solar Limited,Solar,7,5384,1,5,5000,2017,2042
955,Lightsource Renewable Energy,Land at Meadow Farm,Solar,7,5385,1,5,5000,2017,2042
956,Solstice Renewables,Hungerford Farm,Solar,7,5387,1,5,5000,2016,2041
957,Novus Solar Developments,Land at Morfa Camp,Solar,7,5389,1,2.8,2800,2016,2041
958,Murex Energy,Land South of Pogmore Spinney,Solar,7,5391,1,5,5000,2017,2042
959,FR Solar Kent PV,Abbey Fields Farm,Solar,7,5394,1,5.3,5300,2016,2041
960,PEC Renewables,Ernesettle Solar Farm,Solar,7,5395,1,4.1,4100,2016,2041
961,Navitas Project,SPF Thirty Acres Farm,Solar,7,5396,1,3.8,3800,2016,2041
962,Y Felin Ddwr Charitable Trust,Killan Farm Solar Array Extens,Solar,7,5398,1,1,1000,2017,2042
963,Gresham House,Land East of Appleton Farm,Solar,7,5400,1,5,5000,2016,2041
964,Equitix Fund IV,Land At Debdale Lane,Solar,7,5401,1,5,5000,2016,2041
965,Lightsource Renewable Energy,Land at Ash Row Farm,Solar,7,5402,1,5,5000,2015,2040
966,Gresham House,Land at Stripe Farm,Solar,7,5403,1,5,5000,2016,2041
967,Lightsource Renewable Energy,Land at Bolsover Moor Quarry,Solar,7,5404,1,5,5000,2017,2042
968,Lightsource Renewable Energy,Land To The North Of Dairy House Farm,Solar,7,5406,1,3.4,3400,2016,2041
969,Novus Solar Developments,Pennington Recycling Centre,Solar,7,5407,1,1.2,1200,2016,2041
970,Lightsource Renewable Energy,Land west of Welton Road,Solar,7,5412,1,4.4,4400,2016,2041
971,Global Renewable Construction,Twin Yards Solar Farm,Solar,7,5415,1,5,5000,2017,2042
972,TGC Renewables,Land of Green Lane,Solar,7,5424,1,5.8,5800,2017,2042
973,Actrees Solar Power/ Vogt Solar,Land At  Actrees Farm,Solar,7,5425,1,5,5000,2016,2041
974,British Solar Renewables / NextEnergy Solar Fund (NESF),Land at Bowden Lane,Solar,7,5428,1,5,5000,2017,2042
975,British Solar Renewables / NextEnergy Solar Fund (NESF),Land at Stalbridge Park,Solar,7,5429,1,5,5000,2017,2042
976,Frogs Loke Solar,Frog's Loke Solar Farm,Solar,7,5430,1,5,5000,2016,2041
977,Pearmat Solar,Manmoel Road Solar Park,Solar,7,5437,1,4.1,4100,2017,2042
978,Wessex Solar Energy,Huntspill Level Solar Park,Solar,7,5440,1,5.5,5500,2016,2041
979,Suncredit UK,Land at Box Road,Solar,7,5442,1,2.2,2200,2016,2041
980,Lightsource Renewable Energy,Land south of Wood Lane (Safeguard Bradwell),Solar,7,5447,1,5,5000,2017,2042
981,Core Aries (Renewable Energy),Newton Downs Farm,Solar,7,5451,1,5,5000,2017,2042
982,Solar Century/ Bluefield Solar ,Bunn's Hill Solar Park,Solar,7,5453,1,5,5000,2016,2041
983,Sunsave 38/ Vogt Solar,Rushmoor Lane Farm (Cheshire Coppice),Solar,7,5465,1,5,5000,2016,2041
984,Tealing Solar Parks,Fullenton Solar Farm,Solar,7,5472,1,4.2,4200,2016,2041
985,Kronos Solar,Cwm Derwyn Farm,Solar,7,5477,1,5,5000,2017,2042
986,First Renewable Developments,Land to the west of Ashfordby Business Park,Solar,7,5478,1,3.5,3500,2016,2041
987,Gridserve,York Solar Farm,Solar,7,5482,1,34.7,34700,2019,2044
988,Solar Century/ Bluefield Solar ,Land Off Folly Lane,Solar,7,5483,1,5,5000,2016,2041
989,Murex Energy,Land At Bake Farm,Solar,7,5485,1,5,5000,2016,2041
990,Solar Power Inc UK Services/SPI China (HK),Land To The South Of Todderstaffe,Solar,7,5486,1,4.5,4500,2017,2042
991,Sunsave 30 (Strettington)/ Vogt solar ,Strettington Solar Farm,Solar,7,5487,1,5,5000,2016,2041
992,Octopus Investments,Cressing Solar Farm (Phase 1),Solar,7,5497,1,5,5000,2016,2041
993,Conergy,Land north of Ashton Road,Solar,7,5498,1,4,4000,2017,2042
994,Vattenfall,Parc Cynog,Solar,7,5499,1,5,5000,2016,2041
995,Big 60 Million,Albrighton Solar farm,Solar,7,5506,1,15.8,15800,2017,2042
996,British Solar Renewables,Clapton Farm Solar Park,Solar,7,5508,1,5,5000,2017,2042
997,British Solar Renewables,Galton Manor Solar Park,Solar,7,5512,1,5,5000,2017,2042
998,Green Hedge (BayWa r.e.),Wormit Solar Farm,Solar,7,5513,1,4,4000,2017,2042
999,Lightsource Renewable Energy,The Breck,Solar,7,5520,1,5,5000,2016,2041
1000,North Tenement Solar Farm Limited,North Tenement,Solar,7,5523,1,5,5000,2017,2042
1001,Lightsource Renewable Energy ,Cwrt Henllys Farm,Solar,7,5524,1,5,5000,2016,2041
1002,Anesco,Land at Wreay,Solar,7,5525,1,5,5000,2017,2042
1003,Public Power Solutions/ Swindon Borough Council ,Common Farm,Solar,7,5527,1,4.8,4800,2016,2041
1004,Lightsource Renewable Energy,Fields Farm (Agden),Solar,7,5529,1,5,5000,2017,2042
1005,Hill Farm,Land at Hill Farm,Solar,7,5530,1,1.2,1200,2016,2041
1006,Lightsource Renewable Energy,Land to North West of Lodge Farm (Park Farm),Solar,7,5531,1,4,4000,2017,2042
1007,SBC Renewables,Seaton Road Solar Farm,Solar,7,5532,1,4,4000,2017,2042
1008,Navitas Project,Wick Lane Solar Ltd,Solar,7,5536,1,2.8,2800,2017,2042
1009,Wirisol (Sun & Soil),Otherton Farm,Solar,7,5538,1,4,4000,2017,2042
1010,Anesco,Nanthenfoel Farms,Solar,7,5540,1,5,5000,2017,2042
1011,Private Developer,Land at Green Farm,Solar,7,5545,1,1,1000,2016,2041
1012,Solar Securities Group,West Venn Solar Farm (resubmission),Solar,7,5547,1,5,5000,2017,2042
1013,SBC Renewables,Corntown Farm,Solar,7,5548,1,3.4,3400,2017,2042
1014,SBC Renewables,Wally Corner Landfill Site,Solar,7,5551,1,7,7000,2017,2042
1015,Stretton Solar,Land North of the Wood at Averill Farm,Solar,7,5554,1,5,5000,2016,2041
1016,First Renewable Developments/ Harworth Group,Sudforth Lane (Kellingley Solar Farm),Solar,7,5559,1,5,5000,2017,2042
1017,Greencoat Capital,Berthlwyd Farm,Solar,7,5560,1,5,5000,2017,2042
1018,Pinguin Foods Ltd,Pinguin Foods,Solar,7,5562,1,1.5,1500,2016,2041
1019,Lightsource Renewable Energy,Land East of Lawn Lane,Solar,7,5568,1,5,5000,2016,2041
1020,Trina Solar,Land off Ford Lane,Solar,7,5572,1,4.7,4700,2016,2041
1021,Wirsol,Woodhouse Fields Farm,Solar,7,5577,1,5,5000,2017,2042
1022,Conergy UK,Land off Hooklands Lane,Solar,7,5578,1,5,5000,2016,2041
1023,Island Green Power,High Dyke (Mill Farm),Solar,7,5581,1,5,5000,2016,2041
1024,Lightsource Renewable Energy,Land West of Parsonage Wood,Solar,7,5582,1,4.2,4200,2016,2041
1025,British Solar Renewables,Land at Oldstone Farm,Solar,7,5588,1,5,5000,2017,2042
1026,Trina Solar,Shortheath Solar Park,Solar,7,5590,1,5,5000,2017,2042
1027,Anesco,Land at Oxcroft Stocking Ground,Solar,7,5591,1,3,3000,2016,2041
1028,Lightsource Renewable Energy,Holtwood Farm,Solar,7,5592,1,5,5000,2016,2041
1029,Sainsbury's,Nectar Way Regional Distribution Centre,Solar,7,5596,1,1,1000,2015,2040
1030,Haymaker Energy,Gib Lane Solar farm (Extension),Solar,7,5599,1,5,5000,2016,2041
1031,Lightsource Renewable Energy,Land east of Littledown Business Park,Solar,7,5600,1,6.2,6200,2016,2041
1032,Addison Energy,Lyreco - Telford Distribution Centre,Solar,7,5602,1,3.8,3800,2016,2041
1033,Associated British Ports (ABP),Port of Barry (Resubmission) - Site 2,Solar,7,5605,1,5,5000,2015,2040
1034,British Solar Renewables,Holly Farm Solar Park,Solar,7,5632,1,5,5000,2017,2042
1035,S4N Worsted/ ,Worsted Farm,Solar,7,5633,1,5,5000,2019,2044
1036,Sun Farming UK,Basin Bridge Farm,Solar,7,5643,1,5,5000,2016,2041
1037,East Farm Solar Park Ltd,Land at East Farm,Solar,7,5650,1,5,5000,2017,2042
1038,Kingfisher Scottish Limited Partnership,B&Q Swindon DC,Solar,7,5653,1,2.5,2500,2016,2041
1039,Lightsource Renewable Energy,Stragglethorpe Road farm,Solar,7,5654,1,5,5000,2016,2041
1040,Anesco,Land at Bluehouse Farm,Solar,7,5656,1,5,5000,2016,2041
1041,UK Sustainable Energy,Potters Bar Solar Farm,Solar,7,5660,1,5,5000,2017,2042
1042,Anesco,Stob House Farm,Solar,7,5664,1,4.9,4900,2016,2041
1043,Solstice Renewables,Granville Road Solar Farm,Solar,7,5670,1,5,5000,2016,2041
1044,Conergy,Hyde Farm,Solar,7,5685,1,5,5000,2017,2042
1045,New Energy for the World,Lower Venn Farm,Solar,7,5686,1,5,5000,2016,2041
1046,Littlewood Renewables,Littlewood Lane Solar,Solar,7,5687,1,5,5000,2017,2042
1047,Zaravolt Development,Peterlee Solar Farm,Solar,7,5694,1,5,5000,2016,2041
1048,Anesco,Land On The East Side Of Fosse Way,Solar,7,5712,1,10,10000,2017,2042
1049,NR16/ RenEnergy,Briar Solar Farm,Solar,7,5720,1,1.9,1900,2017,2042
1050,Active Renewables,Bent Spur Solar Farm,Solar,7,5723,1,5,5000,2016,2041
1051,Blaby Solar Farm,Blaby Solar Farm,Solar,7,5735,1,3.5,3500,2016,2041
1052,NESF (formerly Lark Energy),Bilsthorpe (Land off Forest Lane),Solar,7,5742,1,5,5000,2017,2042
1053,United Utilities,Godley Water Treatment Works,Solar,7,5756,1,3,3000,2016,2041
1054,BNRG (BL Solar),Park Farm,Solar,7,5786,1,5,5000,2016,2041
1055,New Energy for the World,Greaves Solar Farm,Solar,7,5793,1,5,5000,2016,2041
1056,NESF (formerly Lark Energy),Balhearty Solar,Solar,7,5795,1,5,5000,2016,2041
1057,Green Switch Solutions/Belvedere Energy Developments - Liquidated,Weddington Farm,Solar,7,5796,1,2.1,2100,2016,2041
1058,Lightsource Renewable Energy,Middle Balbeggie,Solar,7,5797,1,5,5000,2017,2042
1059,Wirsol (formerly Susenco),Widehurst Farm,Solar,7,5824,1,5,5000,2017,2042
1060,Kingfisher Scottish Limited Partnership,Screwfix Direct,Solar,7,5828,1,2.5,2500,2016,2041
1061,Ramsey Solar,Land at Biggin Lane,Solar,7,5829,1,5,5000,2016,2041
1062,Wirsol,Land at Barnham,Solar,7,5832,1,1,1000,2017,2042
1063,Greencoat Capital,Ebnal Lodge (resubmission),Solar,7,5834,1,5,5000,2017,2042
1064,Sustainable Charlbury (Community),Southill Solar (resubmission),Solar,7,5835,1,4.5,4500,2016,2041
1065,Navitas Project,"Carver Hay, moss lane",Solar,7,5838,1,2.5,2500,2017,2042
1066,UK Sustainable Energy,St Helen's Lane,Solar,7,5848,1,5,5000,2017,2042
1067,Bristol Energy Co-Op,Avonmouth,Solar,7,5864,1,4.2,4200,2016,2041
1068,Eco Energy World,Newport (Began Road),Solar,7,5866,1,4.9,4900,2016,2041
1069,TGC Renewables,Land to the south of Hill Farm (resubmission),Solar,7,5880,1,6.8,6800,2017,2042
1070,Push Energy/ NextEnergy Solar Fund (NESF),Mill Farm (resubmission),Solar,7,5887,1,5,5000,2016,2041
1071,British Solar Renewables,Southern Counties Shooting Ground Phase 2 (resubmission),Solar,7,5891,1,5,5000,2017,2042
1072,Short Bros Homes,Dura Park Bynea Industrial Site,Solar,7,5917,1,1.4,1400,2015,2040
1073,South West Solar Parks (Brook Hall Farm SPV),Brook Hall Farm (resubmission),Solar,7,5926,1,4.7,4700,2016,2041
1074,WEL Solar Park 11,Land off Moss Side Lane (resubmission),Solar,7,5928,1,5,5000,2017,2042
1075,BE Renewables/Barvills Solar Limited ,Barvills Solar Farm (resubmission),Solar,7,5942,1,5,5000,2017,2042
1076,GPV Rhynie,Cairnmore Solar Park (extension),Solar,7,5945,1,1.2,1200,2015,2040
1077,London Southend Airport Co.,London Southend Airport (resubmission),Solar,7,5946,1,2.5,2500,2016,2041
1078,Sainsbury's,Thameside DC,Solar,7,5985,1,1,1000,2016,2041
1079,Haymaker Energy,Kinmel 2 CIC,Solar,7,6015,1,5,5000,2016,2041
1080,TGC Renewables,Moss Thorn Farm,Solar,7,6019,1,5.8,5800,2017,2042
1081,Suncredit UK (Sunventures 7) ,Caergarw Farm,Solar,7,6035,1,3.8,3800,2017,2042
1082,Innogy (previously BELECTRIC Solar),Rolls Royce Filton Campus Building 184,Solar,7,6042,1,1.4,1400,2016,2041
1083,Innogy (previously BELECTRIC Solar),Rolls Royce Filton Campus Building 185,Solar,7,6043,1,1.8,1800,2016,2041
1084,Larimin,ParkerSteel Shoreham Plant,Solar,7,6055,1,1.8,1800,2015,2040
1085,Farm Power Apollo,Bourne Farm,Solar,7,6062,1,2.4,2400,2015,2040
1086,Lightsource Renewable Energy,London?s Queen Elizabeth II reservoir,Solar,7,6063,1,6.3,6300,2016,2041
1087,Public Power Solutions ,Barnfield Solar Park,Solar,7,6069,1,2.5,2500,2018,2043
1088,North Tenement Solar Limited,Popehill Farm,Solar,7,6108,1,5,5000,2017,2042
1089,Sainsbury's,Waltham Point Distribution Centre,Solar,7,6114,1,1.8,1800,2016,2041
1090,Envantage Renewables,Knottingley B,Solar,7,6129,1,2.4,2400,2016,2041
1091,London Borough of Hounslow,Western International Market,Solar,7,6132,1,1.7,1700,2016,2041
1092,NESF (formerly Lark Energy),Land East of Horton Road ,Solar,7,6133,1,4.9,4900,2017,2042
1093,Aldi,Salford Road,Solar,7,6162,1,1.6,1600,2016,2041
1094,Solar Century,Grove Solar Park (Phase 2),Solar,7,6163,1,11,11000,2016,2041
1095,Solar Ventures,Williams Farm,Solar,7,6172,1,5,5000,2016,2041
1096,Ethical Power,Kirton Solar PV Farm,Solar,7,6174,1,3.2,3200,2016,2041
1097,Bury Green Farm Solar (Caledon Partners),Bury Green Farm Solar,Solar,7,6180,1,5,5000,2016,2041
1098,Novus,Misson Solar Farm,Solar,7,6181,1,5,5000,2016,2041
1099,United Utilities,Lancaster Wastewater Treatment Works,Solar,7,6189,1,1.2,1200,2016,2041
1100,Whitman Laboratories,Whitman Laboratories,Solar,7,6198,1,1,1000,2017,2042
1101,Lightsource,Binsted Farm,Solar,7,6205,1,5,5000,2016,2041
1102,Renewable Source,Oakfield Farm,Solar,7,6230,1,5,5000,2016,2041
1103,Renewable Source,Oakfield Farm - extension,Solar,7,6231,1,1.7,1700,2016,2041
1104,West Sussex County Council,Former Westhampnett Landfill,Solar,7,6244,1,7.5,7500,2018,2043
1105,Bentley Motors,Bentley Motors,Solar,7,6246,1,2.9,2900,2018,2043
1106,DPD,DPD Distribution Centre,Solar,7,6314,1,1,1000,2017,2042
1107,Bywaters,Bywaters? Materials Recovery Facility Solar Array,Solar,7,6320,1,1,1000,2017,2042
1108,Anesco,High Meadow Farm,Solar,7,6321,1,4,4000,2016,2041
1109,Coastal Recycling UK (formerly Devon Waste Management),Deep Moor Landfill Site (Resubmission),Solar,7,6328,1,2,2000,2018,2043
1110,Southern Water Services,Testwood Water Supply Works,Solar,7,6329,1,1.9,1900,2017,2042
1111,INRG,Rosedew Farm,Solar,7,6369,1,5,5000,2016,2041
1112,Tudor Roof Tile Co,Dengemarsh Road,Solar,7,6376,1,1,1000,2016,2041
1113,Athos Solar,Haigh Hall Solar Farm (Resubmission),Solar,7,6402,1,5,5000,2017,2042
1114,Next/ Eneco,Next Distribution Centre Doncaster,Solar,7,6403,1,2.5,2500,2016,2041
1115,AR Partners,Sytchwythy Fields,Solar,7,6458,1,1.4,1400,2017,2042
1116,United Utilities,Clifton Marsh Wastewater Treatment Works,Solar,7,6466,1,1.3,1300,2019,2044
1117,Kingspan,Sherburn,Solar,7,6485,1,5,5000,2016,2041
1118,Aldi,Aldi - Cardiff,Solar,7,6486,1,1.5,1500,2016,2041
1119,Monmouthshire County Council,Oak Grove Farm,Solar,7,6493,1,5.7,5700,2017,2042
1120,LightsourceBP,Lathom (Pilkington Technical Centre),Solar,7,6513,1,2.5,2500,2019,2044
1121,Belisama Energy,Stormy Down Solar Farm,Solar,7,6520,1,3.8,3800,2017,2042
1122,United Utilities Water/ Preston City Council,Clifton Marsh Wastewater Treatment Works,Solar,7,6523,1,3.2,3200,2019,2044
1123,United Utilities,Huntington Water Treatment Works,Solar,7,6532,1,7.2,7200,2019,2044
1124,Cranfield Univsersity,Cranfield Airfield,Solar,7,6603,1,1,1000,2018,2043
1125,Pinguin Foods UK,Chamber 16 (Cold Store),Solar,7,6683,1,1.2,1200,2016,2041
1126,Community Energy Cumbria ,Burneside Mill,Solar,7,6759,1,0.5,500,2019,2044
1127,Mypower Solar,Leeways,Solar,7,6761,1,0.5,500,2019,2044
1128,United Utilities,Ainsdale Wastewater Treatment Works,Solar,7,7279,1,0.3,300,2019,2044
1129,Volmary,Volmary Site,Solar,7,7298,1,0.2,200,2019,2044
1130,EvoEnergy,National Space Centre,Solar,7,7320,1,0.2,200,2019,2044
1131,Henry Colbeck,Henry Colbeck Office,Solar,7,7391,1,0.2,200,2019,2044
1132,Anglian Water,Jaywick Water Recycling Centre,Solar,7,7689,1,0.9,900,2019,2044
