HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nucear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium
FUELHH,20181223,23,19235,0,2766,6688,1947,140,654,0,63,1996,0,948,0,1637,0
FUELHH,20181223,24,19501,0,3092,6682,1807,146,660,0,63,1996,0,944,0,1637,0
FUELHH,20181223,25,19881,0,3137,6687,1669,138,686,0,65,1998,0,1000,0,1633,0
FUELHH,20181223,26,19948,0,3147,6683,1575,140,687,0,66,1998,0,1000,0,1632,0
FUELHH,20181223,27,19858,0,3138,6683,1706,138,686,0,67,1998,0,1000,0,1636,0
FUELHH,20181223,28,19573,0,2989,6683,2092,164,689,0,68,1996,0,1000,0,1636,0
FUELHH,20181223,29,19774,0,2677,6686,2303,142,689,0,68,1996,0,1000,0,1637,0
FUELHH,20181223,30,19758,0,2533,6688,2376,148,690,0,68,1996,0,1000,0,1637,0
FUELHH,20181223,31,20031,0,2703,6683,2444,152,703,0,68,1996,0,1000,0,1658,0
FUELHH,20181223,32,20255,0,3305,6680,2477,146,728,0,67,1996,0,1000,0,1661,0
FUELHH,20181223,33,20602,0,3899,6681,2497,132,921,0,66,1996,0,1000,0,1660,0
FUELHH,20181223,34,20667,0,4005,6571,2608,880,915,0,64,1996,0,1000,0,1659,0
FUELHH,20181223,35,20697,0,3788,6463,2697,1512,957,0,75,1996,0,1058,0,1658,0
FUELHH,20181223,36,20757,0,3865,6458,2941,1194,957,0,67,1996,0,1058,0,1664,0
FUELHH,20181223,37,20676,0,4000,6453,3000,796,891,0,64,1996,0,1058,0,1692,0
FUELHH,20181223,38,20274,0,4079,6454,3049,306,901,0,65,1996,0,1058,0,1698,0
FUELHH,20181223,39,19780,0,4005,6451,2912,324,908,0,68,1996,0,1058,0,1719,0
FUELHH,20181223,40,18964,0,4061,6452,2781,218,876,0,68,1996,0,1058,0,1726,0
FUELHH,20181223,41,18376,0,3863,6447,3029,188,721,0,68,1996,0,1058,0,1728,0
FUELHH,20181223,42,17580,0,3343,6445,2844,268,678,0,73,1996,0,1058,0,1728,0
FUELHH,20181223,43,16920,0,2970,6452,2595,474,570,0,71,1996,0,1002,0,1731,0
FUELHH,20181223,44,16548,0,2225,6462,2519,206,560,0,68,1996,0,1000,0,1730,0
FUELHH,20181223,45,16145,0,1546,6574,2297,200,453,0,68,1998,0,1000,0,1727,0
FUELHH,20181223,46,15229,0,1336,6669,2059,150,429,0,65,1998,0,1000,0,1730,0
FUELHH,20181223,47,14229,0,1035,6679,1916,46,426,0,64,1998,0,1000,0,1731,0
FUELHH,20181223,48,13485,0,795,6679,1883,0,412,0,63,1996,0,1000,0,1728,0
FUELHH,20181224,1,13138,0,797,6678,1831,32,374,0,64,1998,0,1058,0,1732,0
FUELHH,20181224,2,13194,0,857,6678,1705,132,371,0,66,1998,0,1058,0,1730,0
FUELHH,20181224,3,13270,0,773,6680,1587,0,369,0,67,1998,0,1058,0,1733,0
FUELHH,20181224,4,12595,0,758,6683,1470,0,367,0,66,1998,0,1058,0,1754,0
FUELHH,20181224,5,13037,0,761,6683,1249,0,364,0,66,1998,0,984,0,1763,0
FUELHH,20181224,6,13266,0,879,6687,1161,0,361,0,67,1998,0,984,0,1716,0
FUELHH,20181224,7,13620,0,1090,6683,1083,0,360,0,67,1998,0,984,0,1475,0
FUELHH,20181224,8,13374,0,1281,6684,1050,0,360,0,67,1998,0,984,0,1430,0
FUELHH,20181224,9,12940,0,1377,6680,1076,0,360,0,66,1998,0,982,0,1431,0
FUELHH,20181224,10,13069,0,1129,6681,1129,0,375,0,66,1998,0,982,0,1471,0
FUELHH,20181224,11,13079,0,929,6677,1173,0,391,0,64,1998,0,984,0,1708,0
FUELHH,20181224,12,13171,0,889,6679,1211,0,393,0,64,1998,0,984,0,1776,0
FUELHH,20181224,13,13879,0,888,6679,1161,0,423,0,63,1998,0,1000,0,1776,0
FUELHH,20181224,14,14782,0,1192,6676,1178,0,453,0,64,1998,0,1000,0,1776,0
FUELHH,20181224,15,16358,0,1433,6675,1311,98,511,0,74,1998,0,1000,0,1749,0
FUELHH,20181224,16,17382,0,1899,6678,1311,140,511,0,68,1998,0,1000,0,1760,0
FUELHH,20181224,17,18300,0,2474,6670,1230,158,517,0,69,1998,0,936,0,1762,0
FUELHH,20181224,18,19319,0,2829,6672,1183,146,781,0,70,1998,0,934,0,1757,0
FUELHH,20181224,19,20218,0,3092,6652,1239,138,800,0,69,1998,0,1056,0,1758,0
FUELHH,20181224,20,20379,0,3484,6523,1299,138,800,0,69,1998,0,1058,0,1756,0
FUELHH,20181224,21,20429,0,3675,6456,1322,140,817,0,67,1998,0,1058,0,1753,0
FUELHH,20181224,22,20441,0,3442,6451,1389,138,816,0,65,1998,0,1058,0,1756,0
FUELHH,20181224,23,20304,0,3449,6454,1445,146,786,0,65,1998,0,1058,0,1754,0
FUELHH,20181224,24,19998,0,3570,6458,1399,142,786,0,63,1998,0,1058,0,1752,0
FUELHH,20181224,25,19894,0,3626,6451,1379,152,780,0,63,1998,0,1002,0,1754,0
FUELHH,20181224,26,19826,0,3462,6461,1394,144,685,0,64,1998,0,1000,0,1745,0
FUELHH,20181224,27,19919,0,3175,6488,1490,154,540,0,66,1998,0,1000,0,1752,0
FUELHH,20181224,28,19636,0,3077,6623,1600,144,538,0,67,1998,0,1000,0,1746,0
FUELHH,20181224,29,19428,0,3057,6686,1737,196,527,0,67,1998,0,1000,0,1745,0
FUELHH,20181224,30,19945,0,2747,6693,1851,170,550,0,70,1998,0,1000,0,1744,0
FUELHH,20181224,31,20224,0,2779,6689,2124,170,640,0,67,1998,0,876,0,1730,0
FUELHH,20181224,32,20565,0,3322,6689,2159,178,671,0,67,1998,0,874,0,1726,0
FUELHH,20181224,33,21297,0,3999,6690,2189,150,892,0,69,1998,0,998,0,1727,0
FUELHH,20181224,34,21775,0,4131,6693,2218,616,946,0,69,1998,0,1000,0,1726,0
FUELHH,20181224,35,21450,0,3875,6684,2386,1426,963,0,72,1998,0,1058,0,1734,0
FUELHH,20181224,36,21563,0,3621,6687,2416,1266,963,0,69,1998,0,1058,0,1731,0
FUELHH,20181224,37,21737,0,3463,6683,2312,680,949,0,66,1998,0,1058,0,1733,0
FUELHH,20181224,38,21509,0,3187,6684,2266,416,948,0,66,1998,0,1058,0,1734,0
FUELHH,20181224,39,21100,0,2731,6685,2187,432,909,0,68,1998,0,1058,0,1733,0
FUELHH,20181224,40,20687,0,2259,6659,2048,496,762,0,68,1998,0,1058,0,1738,0
FUELHH,20181224,41,19851,0,2494,6529,1870,498,634,0,68,1998,0,1058,0,1738,0
FUELHH,20181224,42,19186,0,2324,6465,1747,374,487,0,68,1998,0,1058,0,1738,0
FUELHH,20181224,43,18734,0,1790,6461,1611,338,436,0,68,1998,0,1002,0,1740,0
FUELHH,20181224,44,18094,0,1333,6462,1519,188,431,0,68,1998,0,1000,0,1731,0
FUELHH,20181224,45,17153,0,1084,6458,1565,168,421,0,68,1998,0,758,0,1741,0
FUELHH,20181224,46,16154,0,788,6461,1707,122,404,0,67,1998,0,754,0,1736,0
FUELHH,20181224,47,14644,0,469,6457,1826,50,372,0,66,1998,0,924,0,1731,0
FUELHH,20181224,48,13308,0,379,6464,1921,58,371,0,65,1998,0,928,0,1730,0
FUELHH,20181225,1,12943,0,191,6477,2075,2,371,0,64,1900,0,874,0,1734,0
FUELHH,20181225,2,12916,0,0,6591,2008,30,351,0,64,1898,0,874,0,1734,0
FUELHH,20181225,3,13067,0,0,6683,1953,0,349,0,66,1898,0,756,0,1730,0
FUELHH,20181225,4,12675,0,0,6689,1921,0,345,0,66,1898,12,754,0,1732,0
FUELHH,20181225,5,12596,0,0,6688,1873,0,343,0,67,1898,0,946,0,1732,0
FUELHH,20181225,6,12588,0,0,6693,1864,0,343,0,67,1898,0,950,0,1733,0
FUELHH,20181225,7,12302,0,0,6695,1847,0,342,0,67,1898,0,950,0,1735,0
FUELHH,20181225,8,11727,0,0,6700,1960,0,341,0,67,1898,0,952,0,1733,0
FUELHH,20181225,9,11305,0,0,6706,2068,0,341,0,68,1900,0,950,0,1728,0
FUELHH,20181225,10,10904,0,0,6712,2234,0,357,0,67,1900,0,950,0,1733,0
FUELHH,20181225,11,10989,0,0,6709,2184,0,357,0,67,1900,0,928,0,1724,0
FUELHH,20181225,12,11254,0,0,6703,2261,0,354,0,65,1900,0,926,0,1731,0
FUELHH,20181225,13,12076,0,147,6714,2284,0,366,0,63,1900,86,742,0,1732,0
FUELHH,20181225,14,12380,0,495,6794,2507,0,389,0,63,1896,98,740,0,1728,0
FUELHH,20181225,15,12516,0,639,6801,2435,0,456,0,64,1998,166,994,0,1731,0
FUELHH,20181225,16,13027,0,639,6803,2366,0,478,0,65,1998,164,1000,0,1729,0
FUELHH,20181225,17,13573,0,1019,6802,2547,100,555,0,67,1998,284,1058,0,1731,0
FUELHH,20181225,18,14812,0,1488,6845,2518,168,594,0,67,1998,282,1058,0,1729,0
FUELHH,20181225,19,15654,0,2045,6878,2519,198,726,0,68,1998,244,1000,82,1721,0
FUELHH,20181225,20,16038,0,2459,6887,2664,140,832,0,73,2000,106,1000,100,1730,0
FUELHH,20181225,21,16362,0,2920,6897,2692,132,794,0,70,1998,0,1058,2,1731,0
FUELHH,20181225,22,16514,0,3030,6897,2933,136,743,0,70,2000,0,1058,0,1730,0
FUELHH,20181225,23,16739,0,3089,6894,2928,260,798,0,70,2000,0,1058,0,1732,0
FUELHH,20181225,24,16864,0,3340,6903,2852,318,889,0,72,2000,0,1058,0,1733,0
FUELHH,20181225,25,17110,0,3633,6908,2651,642,896,0,71,1998,0,1002,0,1728,0
FUELHH,20181225,26,17187,0,3675,6904,2582,1174,904,0,64,1998,0,1000,0,1730,0
FUELHH,20181225,27,17086,0,3654,6909,2713,1276,869,0,63,2000,0,1000,0,1727,0
FUELHH,20181225,28,16798,0,3326,6906,2841,1066,865,0,65,1998,0,1000,0,1727,0
FUELHH,20181225,29,16833,0,3111,6899,2996,656,846,0,66,1998,0,1000,0,1726,0
FUELHH,20181225,30,16592,0,2930,6904,2916,214,840,0,67,1998,0,1000,0,1707,0
FUELHH,20181225,31,16208,0,2568,6899,2898,170,573,0,68,1998,0,1000,0,1712,0
FUELHH,20181225,32,15821,0,2329,6904,2963,132,588,0,68,2000,0,1000,0,1728,0
FUELHH,20181225,33,15853,0,2341,6902,2918,414,761,0,70,1998,0,182,0,1726,0
FUELHH,20181225,34,15650,0,2091,6902,2912,416,770,0,70,1998,12,154,0,1726,0
FUELHH,20181225,35,15335,0,1710,6901,3042,202,670,0,70,1998,0,674,0,1725,0
FUELHH,20181225,36,15099,0,1155,6902,3224,150,642,0,68,1998,0,690,0,1729,0
FUELHH,20181225,37,15086,0,760,6907,3345,136,627,0,67,1998,0,368,0,1728,0
FUELHH,20181225,38,14935,0,603,6903,3233,178,627,0,66,1998,0,378,0,1728,0
FUELHH,20181225,39,14027,0,357,6906,3272,160,627,0,66,1998,34,1036,0,1729,0
FUELHH,20181225,40,13719,0,300,6911,3366,140,589,0,65,1998,56,1058,0,1729,0
FUELHH,20181225,41,13248,0,205,6906,3614,184,522,0,65,1998,156,1040,0,1665,0
FUELHH,20181225,42,13054,0,0,6909,3687,170,450,0,67,1998,98,1040,0,1649,0
FUELHH,20181225,43,12524,0,0,6908,3592,256,403,0,67,1998,74,1000,0,1699,0
FUELHH,20181225,44,11886,0,0,6908,3452,144,395,0,67,1998,70,1000,0,1684,0
FUELHH,20181225,45,11287,0,0,6902,3311,182,350,0,68,1998,0,1000,0,1718,0
FUELHH,20181225,46,10773,0,0,6902,3368,116,349,0,67,1998,0,998,0,1720,0
FUELHH,20181225,47,10139,0,0,6899,3586,0,335,0,67,1782,0,706,0,1746,0
FUELHH,20181225,48,9390,0,0,6896,3523,0,334,0,67,1778,28,698,0,1768,0
FUELHH,20181226,1,9587,0,0,6895,3276,0,316,0,66,1778,0,698,0,1776,0
FUELHH,20181226,2,10053,0,0,6897,3236,0,311,0,64,1778,0,698,0,1776,0
FUELHH,20181226,3,10267,0,0,6893,3336,0,309,0,63,1778,0,698,0,1773,0
FUELHH,20181226,4,9573,0,0,6891,3521,0,309,0,63,1778,0,698,0,1768,0
FUELHH,20181226,5,9100,0,0,6888,3556,0,304,0,65,1678,0,650,0,1755,0
FUELHH,20181226,6,8627,0,0,6893,3693,0,301,0,66,1678,0,650,0,1754,0
FUELHH,20181226,7,8286,0,0,6894,3605,0,300,0,66,1678,0,706,0,1734,0
FUELHH,20181226,8,8147,0,0,6899,3397,0,300,0,67,1678,0,708,0,1717,0
FUELHH,20181226,9,7928,0,0,6902,3327,0,301,0,66,1678,0,842,0,1720,0
FUELHH,20181226,10,8009,0,0,6900,3372,0,301,0,65,1678,0,844,0,1722,0
FUELHH,20181226,11,7998,0,0,6906,3459,0,301,0,65,1678,18,536,0,1744,0
FUELHH,20181226,12,8165,0,0,6906,3355,0,330,0,65,1676,14,526,0,1780,0
FUELHH,20181226,13,8636,0,88,6903,3223,0,349,0,65,1778,46,432,0,1780,0
FUELHH,20181226,14,8935,0,122,6904,3198,0,353,0,63,1784,40,430,0,1779,0
FUELHH,20181226,15,9748,0,314,6905,3119,10,375,0,63,1288,14,500,0,1768,0
FUELHH,20181226,16,10080,0,574,6905,3125,0,412,0,63,1282,78,498,0,1756,0
FUELHH,20181226,17,10953,0,645,6894,3014,166,529,0,63,1398,232,192,0,1776,0
FUELHH,20181226,18,12301,0,646,6896,3050,146,550,0,66,1388,272,184,0,1775,0
FUELHH,20181226,19,13251,0,644,6897,3100,140,572,0,67,1998,148,108,0,1775,0
FUELHH,20181226,20,14553,0,643,6895,3228,140,643,0,67,1998,38,110,0,1770,0
FUELHH,20181226,21,14951,0,639,6893,3230,130,647,0,67,1998,102,604,0,1760,0
FUELHH,20181226,22,15014,0,741,6897,3323,138,652,0,67,1998,86,638,0,1770,0
FUELHH,20181226,23,15335,0,1015,6894,3219,170,584,0,68,1998,0,668,0,1776,0
FUELHH,20181226,24,15258,0,1400,6901,3369,134,553,0,67,1998,0,666,0,1767,0
FUELHH,20181226,25,15512,0,1768,6896,3487,152,465,0,66,1998,0,434,0,1777,0
FUELHH,20181226,26,15520,0,1956,6908,3524,140,428,0,64,1998,0,432,0,1759,0
FUELHH,20181226,27,15156,0,2022,6909,3573,136,412,0,63,1998,0,818,0,1747,0
FUELHH,20181226,28,15088,0,1918,6911,3542,138,411,0,63,1998,0,830,0,1755,0
FUELHH,20181226,29,14959,0,2031,6905,3639,0,413,0,63,1998,0,830,0,1773,0
FUELHH,20181226,30,14896,0,2135,6911,3586,0,462,0,64,1998,0,830,0,1768,0
FUELHH,20181226,31,14962,0,2117,6909,3654,86,663,0,66,1998,0,804,0,1771,0
FUELHH,20181226,32,15652,0,2205,6906,3462,154,680,0,67,1998,0,802,0,1779,0
FUELHH,20181226,33,16747,0,2671,6905,3177,158,765,0,70,1998,0,596,0,1780,0
FUELHH,20181226,34,16873,0,2951,6905,3167,662,797,0,71,1998,0,588,0,1776,0
FUELHH,20181226,35,16927,0,2789,6902,3201,1358,813,0,72,1998,0,240,0,1780,0
FUELHH,20181226,36,16945,0,2653,6905,3220,1352,813,0,70,1998,0,232,0,1777,0
FUELHH,20181226,37,17112,0,2666,6914,3162,776,812,0,69,1998,0,202,0,1778,0
FUELHH,20181226,38,17217,0,2562,6902,3096,308,788,0,68,1998,0,210,0,1779,0
FUELHH,20181226,39,16987,0,2141,6895,2991,274,606,0,78,1998,0,726,0,1778,0
FUELHH,20181226,40,16862,0,1756,6898,2997,294,568,0,66,1998,0,744,0,1777,0
FUELHH,20181226,41,16386,0,1529,6898,3040,214,468,0,63,1998,0,844,0,1780,0
FUELHH,20181226,42,15883,0,1225,6899,3073,204,440,0,65,1998,0,846,0,1777,0
FUELHH,20181226,43,14801,0,1207,6904,3085,186,427,0,65,1998,0,842,0,1776,0
FUELHH,20181226,44,14042,0,840,6903,2970,226,416,0,67,1998,0,842,0,1777,0
FUELHH,20181226,45,13337,0,599,6905,3042,206,391,0,67,1998,0,806,0,1776,0
FUELHH,20181226,46,12542,0,335,6905,3259,140,390,0,67,1998,0,804,0,1781,0
FUELHH,20181226,47,11725,0,0,6904,3170,38,350,0,67,1898,0,932,0,1780,0
FUELHH,20181226,48,10890,0,0,6907,3170,0,337,0,67,1898,0,934,0,1776,0
FUELHH,20181227,1,11065,0,0,6905,3227,0,334,0,67,1898,0,936,0,1778,0
FUELHH,20181227,2,11337,0,0,6904,3305,0,333,0,67,1898,0,936,0,1774,0
FUELHH,20181227,3,11468,0,0,6897,3114,0,328,0,65,1898,0,936,0,1781,0
FUELHH,20181227,4,11252,0,0,6897,2870,0,339,0,63,1898,0,936,0,1779,0
FUELHH,20181227,5,11423,0,0,6896,2616,0,359,0,63,1898,0,936,0,1777,0
FUELHH,20181227,6,11343,0,0,6895,2418,0,359,0,63,1898,0,936,0,1776,0
FUELHH,20181227,7,11419,0,0,6893,2317,0,362,0,65,1898,0,916,0,1791,0
FUELHH,20181227,8,11470,0,0,6892,2154,0,352,0,66,1898,0,916,0,1810,0
FUELHH,20181227,9,11567,0,0,6893,2024,0,352,0,67,1898,0,934,0,1838,0
FUELHH,20181227,10,11616,0,0,6907,1945,0,352,0,67,1898,0,934,0,1861,0
FUELHH,20181227,11,11193,0,0,6905,1964,0,352,0,67,1898,0,934,0,1886,0
FUELHH,20181227,12,11064,0,0,6908,1948,0,380,0,67,1898,0,932,0,1929,0
FUELHH,20181227,13,12130,0,0,6914,1831,0,423,0,66,1898,0,624,0,2068,0
FUELHH,20181227,14,13195,0,91,6912,1794,122,423,0,65,1904,0,614,0,2175,0
FUELHH,20181227,15,15615,0,663,6915,1760,132,439,0,64,1162,0,260,0,2205,0
FUELHH,20181227,16,16135,0,1247,6911,1649,176,461,0,62,1036,0,252,0,2337,0
FUELHH,20181227,17,17342,0,1479,6918,1509,174,558,0,64,1998,0,0,0,2409,0
FUELHH,20181227,18,18353,0,1956,6919,1505,142,647,0,65,1998,0,0,0,2409,0
FUELHH,20181227,19,19081,0,2369,6916,1546,144,650,0,66,1998,0,0,0,2407,0
FUELHH,20181227,20,19679,0,2396,6914,1622,146,636,0,67,1998,0,0,0,2421,0
FUELHH,20181227,21,19842,0,2404,6912,1566,152,733,0,75,1998,0,258,0,2424,0
FUELHH,20181227,22,19955,0,2481,6908,1551,162,659,0,68,1998,0,306,0,2429,0
FUELHH,20181227,23,19912,0,2210,6908,1535,150,497,0,68,1998,0,1036,0,2417,0
FUELHH,20181227,24,20084,0,2251,6910,1334,142,498,0,68,1998,0,1058,0,2412,0
FUELHH,20181227,25,20154,0,2394,6905,1264,142,499,0,68,1998,0,1002,0,2415,0
FUELHH,20181227,26,20093,0,2402,6911,1284,140,485,0,68,1998,0,1000,0,2412,0
FUELHH,20181227,27,20160,0,2224,6906,1289,154,483,0,67,1998,0,1000,0,2420,0
FUELHH,20181227,28,20124,0,2144,6904,1303,158,484,0,66,1998,0,1000,0,2425,0
FUELHH,20181227,29,20426,0,2080,6903,1148,252,483,0,65,1998,0,1000,0,2425,0
FUELHH,20181227,30,20567,0,2232,6909,1110,244,486,0,64,1998,0,994,0,2425,0
FUELHH,20181227,31,20778,0,3074,6909,1114,196,540,0,69,1998,0,532,0,2422,0
FUELHH,20181227,32,20984,0,3825,6909,1094,256,558,0,72,1998,0,524,0,2427,0
FUELHH,20181227,33,21071,0,4437,6913,1051,420,800,0,75,1998,0,984,0,2418,0
FUELHH,20181227,34,21137,0,4819,6908,992,1282,942,0,75,1998,0,1000,0,2423,0
FUELHH,20181227,35,21284,0,4920,6914,949,1620,968,0,73,1998,0,1056,0,2413,0
FUELHH,20181227,36,21168,0,4767,6910,905,1874,966,0,74,2000,0,1058,0,2414,0
FUELHH,20181227,37,21433,0,4703,6914,827,1328,965,0,71,1998,0,1058,0,2415,0
FUELHH,20181227,38,21436,0,4602,6911,788,630,948,0,70,1998,0,1058,0,2420,0
FUELHH,20181227,39,21363,0,4350,6913,783,486,668,0,75,1998,0,1058,0,2420,0
FUELHH,20181227,40,21219,0,3918,6911,721,380,624,0,68,1998,0,1058,0,2417,0
FUELHH,20181227,41,20857,0,3523,6911,713,332,505,0,67,1998,0,1058,0,2420,0
FUELHH,20181227,42,20017,0,2981,6914,767,154,445,0,64,1998,0,1058,0,2416,0
FUELHH,20181227,43,19174,0,2007,6912,818,266,443,0,63,1998,0,1002,0,2420,0
FUELHH,20181227,44,18299,0,1303,6913,936,148,441,0,62,1998,0,1000,0,2364,0
FUELHH,20181227,45,17528,0,735,6911,1090,198,413,0,64,1998,0,1000,0,2089,0
FUELHH,20181227,46,16841,0,328,6913,1195,174,400,0,69,1998,0,1000,0,1770,0
FUELHH,20181227,47,15248,0,300,6908,1372,0,369,0,67,1998,0,1000,0,1502,0
FUELHH,20181227,48,14326,0,260,6910,1483,0,355,0,67,1998,0,1000,0,1207,0
FUELHH,20181228,1,13904,0,0,6913,1633,0,353,0,67,1998,0,1000,0,1178,0
FUELHH,20181228,2,13786,0,0,6911,1783,0,345,0,67,1998,0,1000,0,1232,0
FUELHH,20181228,3,13433,0,0,6906,1993,0,326,0,66,1900,0,952,0,1284,0
FUELHH,20181228,4,12756,0,0,6906,2089,0,324,0,66,1898,0,950,0,1167,0
FUELHH,20181228,5,12907,0,0,6905,2316,0,323,0,65,1898,0,952,0,1097,0
FUELHH,20181228,6,12792,0,0,6900,2535,0,322,0,63,1900,0,952,0,1093,0
FUELHH,20181228,7,11806,0,0,6900,2917,0,322,0,63,1898,0,952,0,1074,0
FUELHH,20181228,8,11097,0,0,6901,3196,0,324,0,63,1900,0,950,0,1073,0
FUELHH,20181228,9,10359,0,0,6903,3567,0,338,0,64,1900,0,950,0,1073,0
FUELHH,20181228,10,10261,0,0,6900,3679,0,337,0,66,1900,0,950,0,1073,0
FUELHH,20181228,11,10527,0,0,6899,3738,0,336,0,66,1900,0,950,0,1086,0
FUELHH,20181228,12,10818,0,0,6904,3890,0,355,0,66,1904,0,946,0,1115,0
FUELHH,20181228,13,12069,0,217,6903,4087,0,375,0,66,1190,0,540,0,1089,0
FUELHH,20181228,14,12348,0,306,6900,4242,0,408,0,66,1192,0,490,0,1344,0
FUELHH,20181228,15,14777,0,435,6900,4553,96,415,0,72,0,0,0,0,1920,0
FUELHH,20181228,16,15349,0,528,6899,4837,0,444,0,67,0,0,0,0,2121,0
FUELHH,20181228,17,15091,0,500,6904,5131,52,476,0,71,278,0,852,0,2071,0
FUELHH,20181228,18,16169,0,637,6900,5304,168,485,0,74,264,0,892,0,2077,0
FUELHH,20181228,19,16677,0,611,6903,5726,152,591,0,65,1842,0,0,0,2273,0
FUELHH,20181228,20,17241,0,641,6902,5866,144,647,0,65,1998,0,0,0,2287,0
FUELHH,20181228,21,17169,0,641,6900,5935,140,631,0,65,1998,0,376,0,2275,0
FUELHH,20181228,22,17214,0,610,6898,6207,152,619,0,67,1998,0,422,0,2300,0
FUELHH,20181228,23,16881,0,605,6890,6362,198,502,0,69,1998,0,590,0,2411,0
FUELHH,20181228,24,17065,0,736,6892,6044,190,505,0,76,1998,0,594,0,2406,0
FUELHH,20181228,25,17056,0,976,6887,5826,238,517,0,71,1998,0,602,0,2412,0
FUELHH,20181228,26,17141,0,1157,6890,5595,214,535,0,68,1998,0,604,0,2411,0
FUELHH,20181228,27,17283,0,1348,6891,5091,236,536,0,70,1998,0,756,0,2408,0
FUELHH,20181228,28,17543,0,1327,6896,4710,194,539,0,67,1998,0,760,0,2403,0
FUELHH,20181228,29,18143,0,1470,6895,4072,254,544,0,68,1998,0,722,0,2405,0
FUELHH,20181228,30,18689,0,1678,6888,3630,332,561,0,67,1998,0,722,0,2426,0
FUELHH,20181228,31,19040,0,2364,6892,2871,360,579,0,65,1998,0,994,0,2424,0
FUELHH,20181228,32,19178,0,3411,6893,2557,272,653,0,64,1998,0,1000,0,2420,0
FUELHH,20181228,33,19454,0,4072,6890,2277,678,860,0,68,1998,0,834,0,2423,0
FUELHH,20181228,34,19711,0,4388,6891,2135,1498,971,0,70,1998,0,830,0,2425,0
FUELHH,20181228,35,19885,0,4556,6899,2066,1570,987,0,75,1998,0,1054,0,2420,0
FUELHH,20181228,36,19871,0,4578,6900,1941,1576,990,0,77,1998,0,1058,0,2419,0
FUELHH,20181228,37,19676,0,4396,6900,2107,1352,983,0,70,1998,0,1058,0,2424,0
FUELHH,20181228,38,19351,0,3794,6900,2145,1636,977,0,70,2000,0,1058,0,2421,0
FUELHH,20181228,39,19393,0,3807,6899,2175,626,907,0,70,1998,0,1058,0,2417,0
FUELHH,20181228,40,19264,0,3058,6898,2333,206,727,0,68,1998,0,1058,0,2422,0
FUELHH,20181228,41,18644,0,2128,6896,2837,142,629,0,66,1998,0,1058,0,2420,0
FUELHH,20181228,42,16847,0,1549,6899,3526,140,552,0,65,1998,0,1056,0,2418,0
FUELHH,20181228,43,15521,0,1100,6895,3679,236,497,0,64,1998,74,1002,36,2415,0
FUELHH,20181228,44,14133,0,831,6899,3986,150,470,0,63,1998,92,1000,38,2361,0
FUELHH,20181228,45,12607,0,552,6902,4592,214,456,0,64,1998,0,1000,0,2098,0
FUELHH,20181228,46,11248,0,335,6901,5281,144,441,0,64,1998,0,1000,0,1767,0
FUELHH,20181228,47,10064,0,1,6896,5775,72,398,0,64,1802,0,778,0,1685,0
FUELHH,20181228,48,7950,0,0,6905,6422,0,390,0,64,1798,100,776,0,1655,0
FUELHH,20181229,1,6838,0,0,6901,6674,0,383,0,67,1700,122,852,70,1675,0
FUELHH,20181229,2,6760,0,0,6901,6757,0,377,0,67,1700,122,854,222,1677,0
FUELHH,20181229,3,6280,0,0,6899,6817,0,363,0,67,1504,122,762,372,1661,0
FUELHH,20181229,4,5367,0,0,6900,6737,0,363,0,67,1504,122,760,494,1635,0
FUELHH,20181229,5,4229,0,0,6898,7353,0,364,0,67,1404,122,712,504,1638,0
FUELHH,20181229,6,3841,0,0,6898,7733,0,364,0,65,1406,122,710,504,1559,0
FUELHH,20181229,7,3820,0,0,6894,7956,0,398,0,64,1308,122,664,504,1512,0
FUELHH,20181229,8,3440,0,0,6896,8034,0,398,0,64,1308,122,654,504,1449,0
FUELHH,20181229,9,3353,0,0,6895,8147,0,411,0,64,1302,122,146,504,1405,0
FUELHH,20181229,10,3357,0,0,6891,7841,0,410,0,63,1306,122,128,504,1343,0
FUELHH,20181229,11,3584,0,0,6882,8255,0,422,0,64,558,122,102,504,1519,0
FUELHH,20181229,12,3506,0,0,6891,8577,0,434,0,63,552,122,102,456,1532,0
FUELHH,20181229,13,4231,0,0,6881,8872,0,440,0,64,420,122,102,310,1542,0
FUELHH,20181229,14,4486,0,0,6889,9277,0,443,0,65,428,94,102,214,1505,0
FUELHH,20181229,15,5788,0,0,6886,9588,0,448,0,65,0,0,0,76,1639,0
FUELHH,20181229,16,6646,0,0,6886,9525,0,475,0,83,0,0,0,36,1734,0
FUELHH,20181229,17,6860,0,0,6888,9578,14,487,0,86,0,80,0,182,1771,0
FUELHH,20181229,18,8300,0,0,6888,9589,20,488,0,76,0,86,0,188,1639,0
FUELHH,20181229,19,8066,0,0,6891,9957,12,500,0,66,1584,0,100,42,1683,0
FUELHH,20181229,20,8157,0,0,6887,10272,456,522,0,76,1604,0,104,0,1634,0
FUELHH,20181229,21,8279,0,0,6886,10618,312,568,0,63,1700,0,694,0,1621,0
FUELHH,20181229,22,8599,0,0,6886,10742,172,587,0,70,1700,0,760,0,1619,0
FUELHH,20181229,23,8917,0,0,6887,10634,160,636,0,63,1750,0,876,0,1642,0
