,HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nuclear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium,Solar,,Total Generated (MWh),,,Total Generated (kWh),,,Residential Consumption (kWh),,ConsumptionPerCust (kW),,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,,20180316,19.5,11755.5,0,8567.5,6118.5,7849,544,289,0,82,1496,0,0,0,1337,0,2805,,40843.5,0,,40843500,,,14999449.14,,0.571083798,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,,20180316,21.5,11172.5,0,8552.5,6193,7725,537,279,0,82,1246,0,0,0,1337.5,0,3750,,40874.5,0,,40874500,,,15010833.64,,0.571517248,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,,20180316,23.5,10535,0,8550.5,6332,7714.5,592,264.5,0,82,1096,0,0,0,1336.5,0,4175,,40678,0,,40678000,,,14938670.58,,0.568769737,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,,20180316,25.5,10393,0,8480.5,6341,7677.5,540,244.5,0,82,1295,0,0,0,1334,0,4180,,40567.5,0,,40567500,,,14898090.34,,0.567224699,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,,20180316,27.5,9569,0,8159.5,6333.5,7558.5,656,249,0,82,1495,0,0,0,1330.5,0,4202,,39635,0,,39635000,,,14555637.16,,0.554186256,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,,20180316,29.5,9599,0,8120.5,6343,7334,591,272.5,0,82,1496,0,29,0,1317,0,3730,,38914,0,,38914000,,,14290855.67,,0.544105057,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,,20180316,31.5,9919,0,8349.5,6374.5,6989,827,300.5,0,82,1496,0,0,0,1321,0,2865,,38523.5,0,,38523500,,,14147447.67,,0.538644991,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,,20180316,33.5,10666.5,0,8896.5,6408,6388.5,1100,319.5,0,82,1496,0,114,0,1233.5,0,1570,,38274.5,0,,38274500,,,14056004.41,,0.535163412,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,,20180316,35.5,11872.5,0,9019,6435,6301,1118,505,0,82,1496,0,548,0,1147.5,0,368,,38892,0,,38892000,,,14282776.35,,0.543797448,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,,20180316,37.5,12415.5,0,8953.5,6462,7843,1561,591,0,82,1496,0,442,0,1216.5,0,7,,41069.5,0,,41069500,,,15082445.83,,0.574243785,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,,20180316,39.5,12058.5,0,8238.5,6467,9161,902,517,0,82,1496,0,405,0,1228,0,3,,40558,0,,40558000,,,14894601.54,,0.567091867,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,,20180316,41.5,11240.5,0,6525.5,6469.5,9153.5,376,239.5,0,82,1496,0,974,0,1276.5,0,0,,37833,0,,37833000,,,13893867.06,,0.528990251,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,,20180316,43.5,9339,0,4661,6482.5,9429.5,363,192.5,0,82,1493,0,1000,0,1272,0,0,,34314.5,0,,34314500,,,12601726.04,,0.479793724,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,,20180316,45.5,7221.5,0,4238,6488.5,9405.5,332,181,0,82,553,0,1000,0,1269,0,0,,30770.5,0,,30770500,,,11300220.35,,0.43024065,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,,20180316,47.5,4494,0,3592,6488.5,9273,16,155.5,0,82,1189,100,908,0,1314,0,0,,27612,0,,27612000,,,10140286.45,,0.386077732,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,,20180317,1.5,4396,0,3779,6488.5,9164,0,155,0,82,1297,133,850,0,1333,0,0,,27677.5,0,,27677500,,,10164340.8,,0.386993569,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,,20180317,3.5,4019.5,0,3894,6493.5,9654.5,0,149.5,0,82,1298,134,850,0,1333,0,0,,27908,0,,27908000,,,10248990.08,,0.390216476,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,,20180317,5.5,3694,0,3376.5,6497,9568,0,113.5,0,82,1248,134,850,0,1354.5,0,0,,26917.5,0,,26917500,,,9885236.871,,0.376367063,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,,20180317,7.5,2927.5,0,3383,6501,9756.5,0,95,0,82,1248,134,850,0,1368,0,0,,26345,0,,26345000,,,9674990.819,,0.368362228,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,,20180317,9.5,2745,0,2957.5,6505,9722.5,0,94.5,0,82,1248,134,849,0,1395.5,0,0,,25733,0,,25733000,,,9450238.707,,0.359805094,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,,20180317,11.5,3055.5,0,3080.5,6508,9705.5,0,102,0,82,993,127,842,0,1451.5,0,2,,25949,0,,25949000,,,9529562.982,,0.362825259,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,,20180317,13.5,3812,0,3416.5,6509,9862,0,206.5,0,82,725,73,849,0,1448,0,3,,26986,0,,26986000,,,9910392.949,,0.377324847,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,,20180317,15.5,5608,0,4354,6506.5,9916.5,431,247,0,82,0,132,772,0,1467,0,427.5,,29943.5,0,,29943500,,,10996511.2,,0.418677334,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,,20180317,17.5,7661,0,4536.5,6505,10448.5,372,289.5,0,82,1064,116,549,0,1467.5,0,575,,33666,0,,33666000,,,12363569.59,,0.470726239,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,,20180317,19.5,8747.5,0,4780,6503.5,10650.5,500,332.5,0,82,1495,35,956,0,1483,0,1148.5,,36713.5,0,,36713500,,,13482739.63,,0.513337129,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,,20180317,21.5,8846.5,0,5241.5,6503.5,10590.5,559,243,0,82,1495,25,900,0,1536,0,1890,,37912,0,,37912000,,,13922879.18,,0.530094849,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,,20180317,23.5,9305,0,5261,6501,10789,347,219.5,0,82,1495,0,1000,0,1537,0,2305,,38841.5,0,,38841500,,,14264230.63,,0.543091345,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,,20180317,25.5,9441,0,5231,6498,10858.5,292,187,0,82,1495,0,1000,0,1536.5,0,2485,,39106,0,,39106000,,,14361366.14,,0.546789648,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,,20180317,27.5,9348.5,0,4959.5,6485,10889.5,308,171.5,0,82,1496,33,1000,0,1557.5,0,2550,,38880.5,0,,38880500,,,14278553.07,,0.543636652,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,,20180317,29.5,9397.5,0,4434,6465,10927,313,184.5,0,82,1496,131,1000,0,1591.5,0,2170,,38191.5,0,,38191500,,,14025523.32,,0.534002886,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,,20180317,31.5,9289,0,4924.5,6470.5,10850.5,303,229.5,0,82,1495,134,947,0,1595.5,0,1505,,37825.5,0,,37825500,,,13891112.74,,0.528885384,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,,20180317,33.5,10362.5,0,5718.5,6471.5,10725.5,301,280.5,0,82,1495,110,535,0,1551.5,0,849,,38482,0,,38482000,,,14132207.12,,0.538064728,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,,20180317,35.5,11890.5,0,6358.5,6463.5,10389,637,469.5,0,82,1495,18,449,0,1537,0,199,,39988,0,,39988000,,,14685273.6,,0.559121988,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,,20180317,37.5,12390,0,6725,6480.5,9991.5,1026,562,0,82,1496,0,908,0,1537,0,3,,41201,0,,41201000,,,15130738.16,,0.57608245,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,,20180317,39.5,12396,0,6656,6488.5,9866,606,509.5,0,82,1495,0,852,0,1537.5,0,1,,40489.5,0,,40489500,,,14869445.46,,0.566134083,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,,20180317,41.5,11158,0,6200,6489.5,9699.5,387,208.5,0,82,1496,0,999,0,1539,0,0,,38258.5,0,,38258500,,,14050128.53,,0.534939696,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,,20180317,43.5,8652.5,0,5807.5,6516,9846.5,377,163.5,0,82,1495,0,1000,0,1583,0,0,,35523,0,,35523000,,,13045538.01,,0.496691267,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,,20180317,45.5,6437,0,4864.5,6549,9924.5,269,135,0,82,1496,16,999,0,1614,0,0,,32386,0,,32386000,,,11893499.82,,0.452828966,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,,20180317,47.5,4351,0,4806,6566.5,9789.5,11,119,0,82,1298,133,760,0,1637.5,0,0,,29553.5,0,,29553500,,,10853286.82,,0.413224259,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,,20180318,1.5,3775,0,4543.5,6584.5,9744.5,224,115.5,0,82,1298,134,758,0,1636,0,0,,28895,0,,28895000,,,10611457.95,,0.404016951,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,,20180318,3.5,4191.5,0,4887.5,6582,9700,0,114,0,82,1298,134,758,0,1634,0,0,,29381,0,,29381000,,,10789937.57,,0.410812322,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,,20180318,5.5,4105.5,0,4367.5,6602,9783,0,79,0,82,1298,134,758,0,1638,0,0,,28847,0,,28847000,,,10593830.33,,0.403345803,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,,20180318,7.5,4061.5,0,3837,6614.5,9624.5,0,78,0,82,1274,134,758,0,1639,0,0,,28102.5,0,,28102500,,,10320418.66,,0.392936022,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,,20180318,9.5,3742.5,0,3609,6618,9501,0,78,0,82,1274,134,720,0,1639.5,0,0,,27398,0,,27398000,,,10061696.66,,0.383085531,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,,20180318,11.5,3731,0,3502,6621.5,9522,0,87,0,82,1197,129,759,0,1626,0,0,,27256.5,0,,27256500,,,10009731.91,,0.381107044,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,,20180318,13.5,3964.5,0,3482.5,6628.5,9557,0,124.5,0,82,1375,169,854,0,1630.5,0,6.5,,27874,0,,27874000,,,10236503.86,,0.38974108,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,,20180318,15.5,4976.5,0,3219,6624,9701,0,134,0,82,1347,172,854,0,1638,0,173.5,,28921,0,,28921000,,,10621006.24,,0.404380489,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,,20180318,17.5,6140,0,3999,6622,9889,303,172.5,0,82,1395,172,902,0,1638,0,449,,31763.5,0,,31763500,,,11664891.66,,0.444125019,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,,20180318,19.5,7419,0,5581,6661.5,10037,327,206.5,0,82,1495,159,999,0,1722.5,0,805,,35494.5,0,,35494500,,,13035071.61,,0.496292773,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,,20180318,21.5,8473,0,6273.5,6659,10273.5,531,238,0,82,1496,171,1000,0,1739,0,1195,,38131,0,,38131000,,,14003305.18,,0.53315696,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,,20180318,23.5,9122.5,0,6655,6654.5,10335,627,331,0,82,1496,152,1000,0,1762.5,0,1270,,39487.5,0,,39487500,,,14501468.97,,0.552123875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,,20180318,25.5,10118.5,0,6742,6707,10465,369,312,0,82,1496,87,1000,0,1836,0,1285,,40499.5,0,,40499500,,,14873117.88,,0.566273906,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,,20180318,27.5,10338.5,0,6728,6739,10393,511,230.5,0,82,1496,71,1000,0,1844.5,0,2042.5,,41476,0,,41476000,,,15231729.71,,0.579927568,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,,20180318,29.5,10608.5,0,6620.5,6760,10373.5,304,228,0,82,1496,130,1000,0,1956,0,929.5,,40488,0,,40488000,,,14868894.6,,0.56611311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,,20180318,31.5,11284,0,6508,6799,10271.5,293,233,0,82,1496,158,999,0,1982,0,679.5,,40785,0,,40785000,,,14977965.48,,0.570265837,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,,20180318,33.5,12059.5,0,7222.5,6798.5,10065,291,257.5,0,82,1495,51,805,0,1984,0,413,,41524,0,,41524000,,,15249357.33,,0.580598715,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,,20180318,35.5,13190,0,7381.5,6843,9911.5,491,87,0,82,1246,0,833,0,1984,0,99.5,,42148.5,0,,42148500,,,15478699.96,,0.589330627,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,,20180318,37.5,13730,0,7605,6978.5,9628,984,468.5,0,82,1495,0,832,0,1984.5,0,0.5,,43788,0,,43788000,,,16080793.24,,0.612254517,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,,20180318,39.5,14029.5,0,7608,6984,9483,986,520,0,82,762,0,587,0,1984.5,0,3,,43029,0,,43029000,,,15802056.56,,0.601641993,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,,20180318,41.5,12099.5,0,7407.5,6980,9234,423,481,0,82,756,0,994,0,1984,0,0,,40441,0,,40441000,,,14851634.23,,0.565455945,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,,20180318,43.5,9185.5,0,7153.5,7001,9002,283,393,0,82,756,75,1000,0,1978,0,0,,36909,0,,36909000,,,13554535.44,,0.516070657,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,,20180318,45.5,6398.5,0,6174.5,7077.5,8882,302,218.5,0,82,751,144,1000,0,1983,0,0,,33013,0,,33013000,,,12123760.56,,0.461595833,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,,20180318,47.5,3817,0,5182.5,7163,8654,0,157.5,0,82,1495,170,1000,0,1979,0,0,,29700,0,,29700000,,,10907087.77,,0.415272658,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,,20180319,1.5,3786.5,0,6219.5,7126,8542,0,216,0,82,1495,172,1000,0,1980.5,0,0,,30619.5,0,,30619500,,,11244766.8,,0.428129332,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,,20180319,3.5,3668.5,0,6707.5,7176,8401.5,0,140,0,82,1494,172,1000,0,1975.5,0,0,,30817,0,,30817000,,,11317297.1,,0.430890825,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,20180319,5.5,3560.5,0,6823,7180,8000.5,0,100.5,0,82,1494,170,1000,0,1982.5,0,0,,30393,0,,30393000,,,11161586.49,,0.424962353,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,,20180319,7.5,3666.5,0,6641,7180,7970,0,101,0,82,1495,79,1000,0,1978.5,0,0,,30193,0,,30193000,,,11088138.08,,0.422165904,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,,20180319,9.5,3338.5,0,6685,7213,8050,0,101,0,82,1496,70,1000,0,1977.5,0,0,,30013,0,,30013000,,,11022034.52,,0.4196491,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,,20180319,11.5,4396,0,6686.5,7219,8010.5,0,125.5,0,82,1327,89,1000,0,1984,0,0,,30919.5,0,,30919500,,,11354939.41,,0.432324005,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,,20180319,13.5,6789,0,8186.5,7228,8016.5,104,132.5,0,82,1268,190,993,0,1982,0,51.5,,35023,0,,35023000,,,12861917,,0.489700145,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,,20180319,15.5,12050.5,0,9337.5,7229.5,7969.5,296,297,0,82,442,152,237,0,1968.5,0,538.5,,40600,0,,40600000,,,14910025.71,,0.567679121,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,,20180319,17.5,12523.5,0,9581.5,7232.5,7967,329,375.5,0,82,1227,152,308,0,1982,0,1450,,43210,0,,43210000,,,15868527.36,,0.604172779,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,,20180319,19.5,13064.5,0,9171.5,7252,8097,472,317,0,82,1022,98,745,0,1974,0,2934,,45229,0,,45229000,,,16609988.98,,0.632402931,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,,20180319,21.5,12606.5,0,9025,7307,7870,364,210,0,82,1342,49,873,0,1962,0,4340,,46030.5,0,,46030500,,,16904333.46,,0.6436097,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,,20180319,23.5,12723.5,0,8354,7344,7718.5,310,180,0,82,1494,0,898,0,1983,0,5875,,46962,0,,46962000,,,17246419.39,,0.65663416,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,,20180319,25.5,12877,0,7591,7347.5,7479.5,294,158,0,82,1494,0,999,0,1938.5,0,6579.5,,46840,0,,46840000,,,17201615.86,,0.654928326,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,,20180319,27.5,12603.5,0,6647.5,7360,7299,357,129.5,0.5,82,1494,0,1000,0,1959.5,0,6665.5,,45598,0,,45598000,,,16745501.29,,0.637562379,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,,20180319,29.5,12521,0,6316,7368,6946.5,384,127,0.5,82,1494,0,998,0,1974,0,5579,,43790,0,,43790000,,,16081527.73,,0.612282481,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,,20180319,31.5,13579,0,6867.5,7362,6631.5,344,124.5,0.5,87.5,1494,0,583,0,1966,0,4495.5,,43535,0,,43535000,,,15987881.01,,0.608717009,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,,20180319,33.5,15864,0,7855,7365.5,6721.5,315,171,0,98,896,0,743,0,1945.5,0,3198.5,,45173,0,,45173000,,,16589423.43,,0.631619925,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,,20180319,35.5,18054,0,9063,7354.5,6408.5,311,413,0,104.5,1494,0,0,0,1956,0,1500,,46658.5,0,,46658500,,,17134961.44,,0.652390549,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,,20180319,37.5,19262.5,0,9790,7333,6295.5,1046,548,0,107.5,1494,0,206,0,1958.5,0,333,,48374,0,,48374000,,,17764965.11,,0.676377089,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,,20180319,39.5,19137,0,9825,7330,5982,789,573.5,0,106,1495,0,985,0,1995.5,0,19.5,,48237.5,0,,48237500,,,17714836.58,,0.674468513,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,,20180319,41.5,18773,0,8111.5,7374.5,5414.5,555,504,0,107.5,1495,0,1000,0,2006,0,0,,45341,0,,45341000,,,16651120.09,,0.633968942,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,,20180319,43.5,17313.5,0,6721,7447.5,4294.5,600,240,0,108,1494,0,1000,0,1939,0,0,,41157.5,0,,41157500,,,15114763.13,,0.575474223,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,,20180319,45.5,15463.5,0,4131,7504.5,3996,306,174.5,0,108.5,1494,0,1000,0,1923,0,0,,36101,0,,36101000,,,13257803.89,,0.504773004,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,,20180319,47.5,12468,0,3314,7568.5,3982,42,171,0,108.5,1494,9,1000,0,1920,0,0,,32077,0,,32077000,,,11780022.03,,0.448508453,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,,20180320,1.5,12310.5,0,3621.5,7708,3863.5,0,168.5,0,109,1495,201,1000,0,1922.5,0,0,,32399.5,0,,32399500,,,11898457.58,,0.453017727,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,,20180320,3.5,12677.5,0,3701,7743,3889.5,0,129.5,0,128,1496,298,1000,0,1919,0,0,,32981.5,0,,32981500,,,12112192.43,,0.461155393,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,,20180320,5.5,12210,0,2996.5,7751.5,4166,0,127.5,0,129.5,1496,298,1000,0,1989.5,0,0,,32164.5,0,,32164500,,,11812155.71,,0.449731899,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,,20180320,7.5,11953.5,0,2545.5,7743,4219,0,127,0,130,1496,243,1000,0,2009,0,0,,31466,0,,31466000,,,11555637.16,,0.439965301,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,,20180320,9.5,12022,0,2450,7753,4034.5,0,108.5,0,130,1495,231,1000,0,2007.5,0,0,,31231.5,0,,31231500,,,11469518.91,,0.436686465,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,,20180320,11.5,12326.5,0,3634.5,7755.5,4381.5,0,103,0,129.5,1014,262,1000,0,1995,0,0,,32601.5,0,,32601500,,,11972640.47,,0.45584214,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,,20180320,13.5,15210,0,5503,7758.5,4411,168,135,0,130,0,89,924,0,2005,0,83,,36416.5,0,,36416500,,,13373668.75,,0.509184402,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,,20180320,15.5,18319,0,6822,7794.5,4408.5,550,314.5,0,130,195,0,401,0,2000,0,742,,41676.5,0,,41676500,,,15305361.73,,0.582731008,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,,20180320,17.5,18313.5,0,6809.5,7798.5,4115,381,345,0,130,926,0,749,0,2001.5,0,2195,,43764,0,,43764000,,,16071979.43,,0.611918943,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,,20180320,19.5,18262.5,0,6690,7797.5,3797.5,372,261.5,0,129.5,787,0,997,0,2004,0,3545,,44643.5,0,,44643500,,,16394968.78,,0.624216327,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,,20180320,21.5,17959,0,6444.5,7783.5,3607.5,400,144.5,0,129.5,1494,0,1000,0,1935,0,4210,,45107.5,0,,45107500,,,16565369.08,,0.630704088,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,,20180320,23.5,17946,0,6537,7797,3363.5,392,108,0,129.5,1494,0,1000,0,1961.5,0,4705,,45433.5,0,,45433500,,,16685089.97,,0.6352623,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,,20180320,25.5,17859.5,0,6593.5,7827,3020.5,376,103,0,129.5,1494,0,1000,0,2006,0,4835,,45244,0,,45244000,,,16615497.61,,0.632612664,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,,20180320,27.5,17911.5,0,6609.5,7822,2559,288,111.5,0,130,1494,0,1000,0,2005,0,5058,,44988.5,0,,44988500,,,16521667.28,,0.629040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,,20180320,29.5,18232.5,0,6761.5,7821.5,2203.5,212,108.5,0,130,1494,0,1000,0,2005.5,0,3955,,43924,0,,43924000,,,16130738.16,,0.614156102,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,,20180320,31.5,18860.5,0,6913.5,7818,2064.5,229,129.5,0,130,1494,0,1000,0,2006,0,2985,,43630,0,,43630000,,,16022769,,0.610045322,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,,20180320,33.5,20092,0,8188,7837.5,2105,302,188.5,0,130,1296,0,999,0,1991,0,1840,,44969,0,,44969000,,,16514506.06,,0.628767547,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,,20180320,35.5,21728,0,8628.5,7839.5,2330,306,357,0,130,1393,0,757,0,1989.5,0,513,,45971.5,0,,45971500,,,16882666.18,,0.642784747,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,,20180320,37.5,22341.5,0,9491,7839,2396,980,534,0,130,1494,0,615,0,1985.5,0,16,,47822,0,,47822000,,,17562247.52,,0.66865889,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,,20180320,39.5,22620.5,0,9649,7834.5,2075,633,544,0,130,1494,0,920,0,1987.5,0,2.5,,47890,0,,47890000,,,17587219.98,,0.669609683,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,,20180320,41.5,21256,0,9113,7833,1832,424,371.5,0,128,1494,0,924,0,1977,0,0.5,,45353,0,,45353000,,,16655526.99,,0.634136729,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,,20180320,43.5,18865,0,7707,7833.5,1695,397,194,0,130,1494,0,999,0,1974,0,0,,41288.5,0,,41288500,,,15162871.83,,0.577305897,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,,20180320,45.5,16062.5,0,5954.5,7829.5,1675,284,133,0,130,1494,0,1000,0,1946.5,0,0,,36509,0,,36509000,,,13407638.63,,0.51047776,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,,20180320,47.5,14146,0,4111,7829,1592,17,129,0,130,1495,0,1000,0,2002.5,0,0,,32451.5,0,,32451500,,,11917554.17,,0.453744803,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,20180321,1.5,13740.5,0,4019,7831,1542,0,110.5,0,130,1494,227,1000,0,1963,0,0,,32057,0,,32057000,,,11772677.19,,0.448228808,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,,20180321,3.5,13674,0,4573,7833.5,1748.5,0,94.5,0,130,1496,298,1001,0,1958.5,0,0,,32807,0,,32807000,,,12048108.7,,0.458715491,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,,20180321,5.5,13174.5,0,4581,7832.5,1680.5,0,94,0,129.5,1496,298,1000,0,1964,0,0,,32250,0,,32250000,,,11843554.9,,0.450927381,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,,20180321,7.5,12721,0,4221.5,7830,1895.5,0,93.5,0,130,1495,298,1000,0,1959.5,0,0,,31644,0,,31644000,,,11621006.24,,0.442454141,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,,20180321,9.5,12115.5,0,4163.5,7831.5,2274.5,0,102,0,130,1496,298,993,0,1956.5,0,0.5,,31361,0,,31361000,,,11517076.75,,0.438497166,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,,20180321,11.5,13510,0,5159.5,7827.5,2401,0,117.5,0,130,846,271,272,0,1961,0,2,,32497.5,0,,32497500,,,11934447.3,,0.454387986,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,,20180321,13.5,16145.5,0,6922,7822,2660.5,300,201.5,0,130,32,163,0,0,1954.5,0,239.5,,36570.5,0,,36570500,,,13430224.02,,0.511337668,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,,20180321,15.5,17386.5,0,7852,7820.5,2973.5,454,307.5,0,130,1033,172,0,0,1947,0,1298.5,,41374.5,0,,41374500,,,15194454.65,,0.57850837,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,,20180321,17.5,16973,0,7452.5,7814,3354,462,335.5,0,130,876,134,0,0,1947.5,0,3450,,42928.5,0,,42928500,,,15765148.73,,0.600236777,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,,20180321,19.5,16454,0,6507.5,7819.5,3775.5,332,206,0,130,1037,46,0,0,1958.5,0,5190,,43456,0,,43456000,,,15958868.89,,0.607612411,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,,20180321,21.5,15753.5,0,6385,7574.5,4103,310,129.5,0,130,109,0,0,0,1923.5,0,6195,,42613,0,,42613000,,,15649283.88,,0.595825379,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,,20180321,23.5,15562.5,0,5397.5,7506,4689,316,97,0,129.5,820,0,0,0,1963,0,6250,,42730.5,0,,42730500,,,15692434.81,,0.597468293,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,,20180321,25.5,15481.5,0,4758,7506,5116.5,164,111.5,0,129,924,0,0,0,1959.5,0,6100,,42250,0,,42250000,,,15515975.03,,0.590749825,,,,,,,,,,,,,,,,,,,,,,,,,,,
