"index","Normalised_ASHP_heat","Normalised_ASHP_elec","Normalised_GSHP_heat","Normalised_GSHP_elec","Normalised_Resistance_heater_heat","Normalised_Resistance_heater_elec","Normalised_Gas_boiler_heat","Normalised_Gas_boiler_gas"
"2013-07-06T18:30:00",6.28445873194187e-06,4.0718634169187235e-06,8.573449403600853e-06,6.134385059550231e-06,3.5823914746909275e-05,3.5823914746909275e-05,2.5089596087432818e-05,2.9868566238386795e-05
"2013-07-06T19:00:00",7.190884725372725e-06,4.22589638086302e-06,8.002518512657004e-06,6.123613933204393e-06,3.586837350849063e-05,3.586837350849063e-05,2.1202472217763124e-05,2.5241039215163917e-05
"2013-07-06T19:30:00",7.190884725372725e-06,4.22589638086302e-06,8.00214260288274e-06,6.050855285082371e-06,3.5881734915443786e-05,3.5881734915443786e-05,2.1202472217763124e-05,2.5241039215163917e-05
"2013-07-06T20:00:00",7.171874618404667e-06,4.22589638086302e-06,7.236866358644245e-06,5.927688447544671e-06,3.432544047530869e-05,3.432544047530869e-05,1.4624297695013005e-05,1.7409878008151758e-05
"2013-07-06T20:30:00",7.171874618404667e-06,4.22589638086302e-06,6.891399593738296e-06,5.81929792386628e-06,3.432544047530869e-05,3.432544047530869e-05,1.4624297695013005e-05,1.7409878008151758e-05
"2013-07-06T21:00:00",6.483836905167771e-06,4.090456963404368e-06,6.9544768167554575e-06,5.976635834093382e-06,2.8693930901802476e-05,2.8693930901802476e-05,1.0606164897968311e-05,1.2626386677918769e-05
"2013-07-06T21:30:00",4.043450320341395e-06,3.998542652552859e-06,7.1124616414778055e-06,6.1223952861687545e-06,2.8693930901802476e-05,2.8693930901802476e-05,1.0212605722697907e-05,1.2157864293876598e-05
"2013-07-06T22:00:00",3.7462062229077255e-06,1.440848505242934e-06,6.651700726178662e-06,6.572960304497562e-06,2.5348709820624426e-05,2.5348709820624426e-05,4.855581095315602e-06,5.780453851048521e-06
"2013-07-06T22:30:00",3.3144672905993414e-06,1.2747951706099528e-06,6.3389481650346476e-06,2.3050719606706926e-06,2.2811825885431237e-05,2.2811825885431237e-05,1.602588165940135e-06,1.9078430055962466e-06
"2013-07-06T23:00:00",3.028897377178523e-06,1.1649605633074618e-06,7.362848585549428e-06,6.755308453636123e-06,2.2120721884907755e-05,2.2120721884907755e-05,1.29233223578816e-06,1.5384907375710115e-06
"2013-07-06T23:30:00",2.914518523375223e-06,1.1209686292132098e-06,7.488545820393193e-06,6.7687249357422495e-06,2.0803950159263654e-05,2.0803950159263654e-05,1.29233223578816e-06,1.5384907375710115e-06
"2013-07-07T00:00:00",6.752040224121967e-06,3.982379406468271e-06,3.998571501442512e-06,1.4540260005245498e-06,1.6989383869697188e-05,1.6989383869697188e-05,2.1689880327909332e-06,2.58212853454781e-06
"2013-07-07T00:30:00",6.752040224121967e-06,4.039783888729151e-06,3.998571501442512e-06,1.4540260005245498e-06,2.7639816951733395e-05,2.7639816951733395e-05,2.1689880327909332e-06,2.58212853454781e-06
"2013-07-07T01:00:00",6.863734382769998e-06,4.1407047355094005e-06,4.482418085029759e-06,1.6299702425406661e-06,2.7639816951733395e-05,2.7639816951733395e-05,2.1689880327909332e-06,2.58212853454781e-06
"2013-07-07T01:30:00",6.715798150839002e-06,4.159446023278419e-06,4.4848488225352055e-06,1.630854067614576e-06,2.7639816951733395e-05,2.7639816951733395e-05,2.1689880327909332e-06,2.58212853454781e-06
"2013-07-07T02:00:00",1.1180278783070523e-05,4.853071679020194e-06,8.544393326467777e-06,6.158255767320403e-06,2.756998515459797e-05,2.756998515459797e-05,2.1689880327909332e-06,2.58212853454781e-06
"2013-07-07T02:30:00",7.87977960031582e-06,4.234359596036631e-06,7.77380189286294e-06,5.804901016616346e-06,2.627794479526535e-05,2.627794479526535e-05,2.1689880327909332e-06,2.58212853454781e-06
"2013-07-07T03:00:00",8.850717830471872e-06,4.28061660507302e-06,6.5046872216121675e-06,5.410827806584856e-06,2.7090904757264883e-05,2.7090904757264883e-05,1.8652964270720484e-06,2.220591109197922e-06
"2013-07-07T03:30:00",1.4432309208582118e-05,5.43653173016115e-06,7.073936134868378e-06,5.432825084945148e-06,2.7090904757264883e-05,2.7090904757264883e-05,1.8652964270720484e-06,2.220591109197922e-06
"2013-07-07T04:00:00",1.862089872987135e-05,6.101695770738452e-06,9.628601039488658e-06,6.329254938111292e-06,2.7125960529236975e-05,2.7125960529236975e-05,7.498118406505272e-06,8.926331834335963e-06
"2013-07-07T04:30:00",1.5955319023728054e-05,5.968708508900292e-06,9.628601039488658e-06,6.446603916235669e-06,2.7125960529236975e-05,2.7125960529236975e-05,8.56966320538611e-06,1.020198019614999e-05
"2013-07-07T05:00:00",1.4288940717512822e-05,5.451016495393208e-06,8.850851584414808e-06,6.0625561324629305e-06,3.105313714825014e-05,3.105313714825014e-05,2.0745813527151737e-05,2.4697396952821488e-05
"2013-07-07T05:30:00",1.2750838562034562e-05,5.149355458111934e-06,9.323810771888827e-06,6.492240674144521e-06,3.2470058231428474e-05,3.2470058231428474e-05,2.467597469493081e-05,2.937615988987635e-05
"2013-07-07T06:00:00",1.1330943420595656e-05,4.790750209491059e-06,8.275333720016156e-06,6.108192890371783e-06,3.3021715441457896e-05,3.3021715441457896e-05,2.891559353097203e-05,3.442332496210838e-05
"2013-07-07T06:30:00",9.16333051821151e-06,4.322469787393463e-06,7.614159131194331e-06,5.780729143922373e-06,3.330952595197508e-05,3.330952595197508e-05,2.891559353097203e-05,3.442332496210838e-05
"2013-07-07T07:00:00",9.413619988004457e-06,4.358404139186799e-06,8.872848425670711e-06,6.238835524269067e-06,3.31815243027942e-05,3.31815243027942e-05,3.1245232288151865e-05,3.719670336231137e-05
"2013-07-07T07:30:00",8.708555747515331e-06,4.137862245669818e-06,8.738145092002594e-06,6.289992036398163e-06,3.2086619771173555e-05,3.2086619771173555e-05,3.1245232288151865e-05,3.719670336231137e-05
"2013-07-07T08:00:00",7.335241072360436e-06,4.14641113330361e-06,1.142247919904657e-05,6.8535961835789675e-06,3.089760141941757e-05,3.089760141941757e-05,2.1461220531685795e-05,2.5549072284507063e-05
"2013-07-07T08:30:00",6.547468813654167e-06,3.846215707037578e-06,9.09192776790317e-06,6.415378052917188e-06,3.089760141941757e-05,3.089760141941757e-05,1.8299810588035217e-05,2.1785489183370412e-05
"2013-07-07T09:00:00",7.348142645496698e-06,3.866242955918092e-06,8.758162724586559e-06,6.005988705106371e-06,3.1443492348351525e-05,3.1443492348351525e-05,1.1828911972772359e-05,1.4082037707798986e-05
"2013-07-07T09:30:00",7.348142645496698e-06,3.727838222286639e-06,7.957224007484486e-06,5.786077990326643e-06,3.1124427125626204e-05,3.1124427125626204e-05,1.222343802295052e-05,1.4551712127919437e-05
"2013-07-07T10:00:00",6.922705884264293e-06,3.695343007823433e-06,7.01245958812256e-06,5.673959403317205e-06,3.109157785660817e-05,3.109157785660817e-05,1.1688623319225698e-05,1.3915028106430105e-05
"2013-07-07T10:30:00",6.753552605306798e-06,3.6509714485676133e-06,6.248745554969206e-06,5.523385246400528e-06,3.10548995531453e-05,3.10548995531453e-05,1.1157111376261736e-05,1.3282275259599645e-05
"2013-07-07T11:00:00",9.202037860246626e-06,3.864422853243631e-06,6.515845185341987e-06,5.5926544901877225e-06,3.10548995531453e-05,3.10548995531453e-05,1.0197721444054596e-05,1.2140144316260159e-05
"2013-07-07T11:30:00",7.116533705962743e-06,3.6249016686179947e-06,5.8702712892565196e-06,5.498379378532956e-06,3.083787547574841e-05,3.083787547574841e-05,9.814737572363904e-06,1.1684211192454867e-05
"2013-07-07T12:00:00",6.877851980315566e-06,3.388015567799513e-06,5.821054646404382e-06,5.468623497273604e-06,3.070350259299814e-05,3.070350259299814e-05,9.814737572363904e-06,1.1684211192454867e-05
"2013-07-07T12:30:00",7.0536920822110795e-06,3.2928981559877607e-06,5.448148216394694e-06,5.426319223224044e-06,3.053892404857256e-05,3.053892404857256e-05,9.814737572363904e-06,1.1684211192454867e-05
"2013-07-07T13:00:00",8.670769821531548e-06,3.299473954411054e-06,5.1877349718555425e-06,1.8864490012012174e-06,3.053892404857256e-05,3.053892404857256e-05,9.860329308520723e-06,1.1738487531400664e-05
"2013-07-07T13:30:00",8.670769821531548e-06,3.3144176792512264e-06,5.1877349718555425e-06,1.8864490012012174e-06,3.053892404857256e-05,3.053892404857256e-05,9.860329308520723e-06,1.1738487531400664e-05
"2013-07-07T14:00:00",9.287028437581453e-06,3.405140006434807e-06,5.19634811383447e-06,1.8895810726982997e-06,3.053892404857256e-05,3.053892404857256e-05,1.2512503897271997e-05,1.489583836882851e-05
"2013-07-07T14:30:00",9.352465587193095e-06,3.405140006434807e-06,5.2699328892510965e-06,1.916339292060088e-06,3.053892404857256e-05,3.053892404857256e-05,1.2512503897271997e-05,1.489583836882851e-05
"2013-07-07T15:00:00",9.797606577162779e-06,3.637286147262449e-06,6.138584758516663e-06,5.456916967535992e-06,3.517405941333669e-05,3.517405941333669e-05,1.8174218258244735e-05,2.163597390306656e-05
"2013-07-07T15:30:00",9.743096163059345e-06,3.7354831780446423e-06,5.823490629162493e-06,5.528317532322387e-06,3.517405941333669e-05,3.517405941333669e-05,1.962168244768643e-05,2.3359146712980487e-05
"2013-07-07T16:00:00",1.0519960918850509e-05,3.822258889702836e-06,5.945914826343826e-06,5.513019315822996e-06,3.6314838924758016e-05,3.6314838924758016e-05,2.4733287822374456e-05,2.9444391305028122e-05
"2013-07-07T16:30:00",9.848742545385608e-06,3.880437046731679e-06,5.450008095568525e-06,1.9818212448715696e-06,3.661273430773082e-05,3.661273430773082e-05,2.551840073798e-05,3.0379048864331704e-05
"2013-07-07T17:00:00",6.938554852293421e-06,3.581299194534056e-06,6.661961314598523e-06,5.376721862449367e-06,3.645851338889939e-05,3.645851338889939e-05,2.7884133827159426e-05,3.3195397022588494e-05
"2013-07-07T17:30:00",6.283968300817772e-06,3.4548337487271875e-06,7.397440152660741e-06,5.298445645629044e-06,3.676061896134395e-05,3.676061896134395e-05,2.7884133827159426e-05,3.3195397022588494e-05
"2013-07-07T18:00:00",5.625182487480079e-06,3.483886984681737e-06,7.715417859667029e-06,5.239364868037578e-06,3.676061896134395e-05,3.676061896134395e-05,2.5038575514768603e-05,2.980782899607415e-05
"2013-07-07T18:30:00",5.563238239038375e-06,3.483886984681737e-06,8.033849281028767e-06,5.533861764388397e-06,3.676061896134395e-05,3.676061896134395e-05,2.5038575514768603e-05,2.980782899607415e-05
"2013-07-07T19:00:00",6.469664232469229e-06,3.483886984681737e-06,7.616967089787208e-06,5.301973515150076e-06,3.6389164155009064e-05,3.6389164155009064e-05,2.115145339351646e-05,2.5180301972851265e-05
"2013-07-07T19:30:00",6.469664232469229e-06,3.483886984681737e-06,7.535848383127303e-06,5.229214867028053e-06,3.640252206512711e-05,3.640252206512711e-05,2.115145339351646e-05,2.5180301972851265e-05
"2013-07-07T20:00:00",6.4140343940263876e-06,3.483886984681737e-06,5.6416744360649544e-06,5.400544488736784e-06,3.4846227624992014e-05,3.4846227624992014e-05,1.4573277996557565e-05,1.7349140765839106e-05
"2013-07-07T20:30:00",6.4140343940263876e-06,3.483886984681737e-06,5.296208108263394e-06,1.925893738340037e-06,3.4846227624992014e-05,3.4846227624992014e-05,1.4573277996557565e-05,1.7349140765839106e-05
"2013-07-07T21:00:00",5.714034882088889e-06,3.5024803126151883e-06,5.217105764148468e-06,1.8971294283864048e-06,2.8693930901802476e-05,2.8693930901802476e-05,1.0555145199512871e-05,1.256564943560612e-05
"2013-07-07T21:30:00",3.7145760380297165e-06,3.410566001763679e-06,5.517270593107292e-06,5.469112179980148e-06,2.8693930901802476e-05,2.8693930901802476e-05,9.524114732209951e-06,1.1338232192492068e-05
"2013-07-07T22:00:00",2.6959105982259545e-06,1.036888649596099e-06,5.104867410536531e-06,1.8563154617500466e-06,2.5348709820624426e-05,2.5348709820624426e-05,4.167090104827645e-06,4.960821749663992e-06
"2013-07-07T22:30:00",2.134287189582451e-06,8.208796925038695e-07,4.648525183502548e-06,1.6903728238034984e-06,2.2811825885431237e-05,2.2811825885431237e-05,1.2309973108642747e-06,1.4654730281971045e-06
"2013-07-07T23:00:00",1.8468434096473634e-06,7.103243547024945e-07,5.3914208088318785e-06,1.96051655841514e-06,2.2120721884907755e-05,2.2120721884907755e-05,1.2309973108642747e-06,1.4654730281971045e-06
"2013-07-07T23:30:00",1.8509423560522048e-06,7.11900880956364e-07,5.232693780857553e-06,1.9027977980987995e-06,2.0803950159263654e-05,2.0803950159263654e-05,1.2309973108642747e-06,1.4654730281971045e-06
"2013-07-08T00:00:00",6.115323811368699e-06,3.9318300323350505e-06,6.1291183887710334e-06,2.2287703629262293e-06,1.6716371965363127e-05,1.6716371965363127e-05,1.0421941133897926e-06,1.2407072263263828e-06
"2013-07-08T00:30:00",6.115323811368699e-06,3.989234514595931e-06,6.1291183887710334e-06,5.82290578349044e-06,2.7594810935457406e-05,2.7594810935457406e-05,3.517377649752112e-07,4.1873542280348896e-07
"2013-07-08T01:00:00",6.2050403613539286e-06,4.09015536137618e-06,7.198346097287482e-06,6.026401480057701e-06,2.7594810935457406e-05,2.7594810935457406e-05,3.517377649752112e-07,4.1873542280348896e-07
"2013-07-08T01:30:00",6.057102381005377e-06,4.108896649145199e-06,7.200776834792928e-06,6.026401480057701e-06,2.7594810935457406e-05,2.7594810935457406e-05,3.517377649752112e-07,4.1873542280348896e-07
"2013-07-08T02:00:00",1.0468796101738028e-05,4.759708804224601e-06,1.14691593251312e-05,6.616619602152029e-06,2.7524977389904426e-05,2.7524977389904426e-05,3.517377649752112e-07,4.1873542280348896e-07
"2013-07-08T02:30:00",7.168296044774549e-06,4.292668010173301e-06,1.0698567017317586e-05,6.721889200495249e-06,2.623293703057181e-05,2.623293703057181e-05,3.517377649752112e-07,4.1873542280348896e-07
"2013-07-08T03:00:00",8.139233400721821e-06,4.260353319822619e-06,1.00933505323345e-05,6.3671234768245345e-06,2.7045898740988897e-05,2.7045898740988897e-05,1.415730301547471e-06,1.685393152542687e-06
"2013-07-08T03:30:00",1.3720824778832068e-05,5.3158913559900175e-06,1.0700726312997663e-05,6.628397379904996e-06,2.7045898740988897e-05,2.7045898740988897e-05,1.415730301547471e-06,1.685393152542687e-06
"2013-07-08T04:00:00",1.8043237305550613e-05,6.160003747770733e-06,1.276962618286878e-05,7.859012770809662e-06,2.759534245439404e-05,2.759534245439404e-05,9.52285761998811e-06,1.1336735733256361e-05
"2013-07-08T04:30:00",1.5367609443720357e-05,5.793642955981518e-06,1.276962618286878e-05,8.040022943414476e-06,2.759534245439404e-05,2.759534245439404e-05,1.0594402418868948e-05,1.261238409507039e-05
"2013-07-08T05:00:00",1.4522389429418728e-05,5.509324909529877e-06,1.2727888833211337e-05,8.040022943414476e-06,3.253590713337425e-05,3.253590713337425e-05,2.36592996099609e-05,2.8165833161366892e-05
"2013-07-08T05:30:00",1.2984288148149246e-05,5.330376121222076e-06,1.3185831736516664e-05,8.237494467296956e-06,3.395282821655258e-05,3.395282821655258e-05,2.8449556328597137e-05,3.386851863880118e-05
"2013-07-08T06:00:00",1.1051263925916681e-05,4.849058623627728e-06,1.206060789607966e-05,7.630644086108988e-06,3.6593631097527976e-05,3.6593631097527976e-05,3.268917341622081e-05,3.8915683711033206e-05
"2013-07-08T06:30:00",8.883650149323756e-06,4.224454810589156e-06,1.1204499611456027e-05,6.754905443389761e-06,3.7955358135338976e-05,3.7955358135338976e-05,3.268917341622081e-05,3.8915683711033206e-05
"2013-07-08T07:00:00",7.918187962949082e-06,4.1175989604194175e-06,1.1904442736927386e-05,7.804744512537556e-06,3.666011992029878e-05,3.666011992029878e-05,3.248556669513882e-05,3.867329294483085e-05
"2013-07-08T07:30:00",6.86216474091025e-06,4.073227619715792e-06,1.151601866401519e-05,6.946268433440447e-06,3.356938975629766e-05,3.356938975629766e-05,3.248556669513882e-05,3.867329294483085e-05
"2013-07-08T08:00:00",4.773725430656384e-06,4.0587629612856125e-06,1.3118957387675045e-05,8.34959775565279e-06,3.085259715155913e-05,3.085259715155913e-05,2.2180148849175056e-05,2.6404940077384728e-05
"2013-07-08T08:30:00",4.137512125054486e-06,3.8029388757232053e-06,1.0301094009350948e-05,6.754827638808576e-06,3.085259715155913e-05,3.085259715155913e-05,1.8158645103084868e-05,2.161743443586866e-05
"2013-07-08T09:00:00",5.368320716098948e-06,3.7785947839000936e-06,9.680946038450574e-06,6.635662929053625e-06,2.869770923213822e-05,2.869770923213822e-05,1.1687745613613228e-05,1.391398296029723e-05
"2013-07-08T09:30:00",5.368320716098948e-06,3.6401902688208352e-06,9.100407593043551e-06,6.200393941702266e-06,2.8378642260995342e-05,2.8378642260995342e-05,1.2082272538000167e-05,1.4383657380417682e-05
"2013-07-08T10:00:00",4.699386213064897e-06,3.600422292986587e-06,7.991025289861067e-06,6.329257997842013e-06,2.8345794740394863e-05,2.8345794740394863e-05,9.136133008939097e-06,1.0876348861725761e-05
